id,alpha,beta,p,sd_0_sd_r_ratio,tau,X^2,bic
101.0,0.08517885339783016,0.2906511859024957,0.5485210397933744,14.36660773083782,0.2616911840569885,105.47308842083584,1998.446091844044
102.0,0.1887607180216006,0.5870721025010749,0.21832348032412252,18.147034450929524,0.3109710782835573,53.24769461479441,1869.057045335899
103.0,0.11843750820651383,0.2815319919599921,0.44411684868516454,22.839884810533178,0.18127883099755235,77.29495224988678,2028.5844569394062
104.0,0.11716654167387455,0.35670845345447677,0.4528585620648868,17.871963226887296,0.27826355522166085,20.236058337491375,1829.8410493410413
105.0,0.09573358554223041,0.3468220006386448,0.5059492249478624,18.581111468302158,0.29872417329162415,41.705712815948516,1857.5150635370533
106.0,0.11023045435044544,0.34822369760668065,0.43423626373438534,23.722336754579178,0.27548716660127504,31.131337018533014,1906.5843500827823
107.0,0.07364152790112002,0.4436082997180604,0.4752091127021373,16.172851124928144,0.31582473589039695,103.01111737537501,1996.152103990464
108.0,0.0971526657054273,0.38684809012540655,0.3428413896221477,24.645139826124105,0.29013264778542164,91.16174292994751,2069.058966587089
109.0,0.18791299064128275,0.7362906971343306,0.20051858752020316,28.969029776376818,0.36201734578587236,161.87836118786646,2064.5654708844977
110.0,0.0708559219658859,0.3056839658238939,0.5499413526773056,5.399176044351087,0.2682855742324742,60.605179609428006,1999.195263548831
111.0,0.09178362726596437,0.4523713468245436,0.5464603530341605,20.128171218732053,0.2783770921119469,76.56290654541665,1874.1703152268956
112.0,0.07571352300438655,0.4280687352636291,0.389794297086764,23.100204770769484,0.2339160982567608,82.26209304361252,2058.3274133879786
113.0,0.10190306036778578,0.3626697283554704,0.5384121874079538,19.1426592582447,0.30882410780678826,74.6847021074126,1914.3473457941639
114.0,0.07884916064330286,0.45542048814074165,0.5438795090284472,17.235707556732088,0.2726106593536749,34.198114018504704,1867.482261488316
115.0,0.14023385726475734,0.6878834340124133,0.5474430226820383,15.1250131716453,0.3115235544047351,129.17553846800047,1986.3970393849334
116.0,0.08401053383111398,0.5760165400785934,0.4073650367229882,1.3859476993967803,0.32536372968684396,39.01528901972789,1847.8357811710828
117.0,0.07985939960499869,0.34061560598752705,0.45470319644757506,24.504031233305653,0.3295492601547908,86.14543046235102,1991.883832719491
118.0,0.09534643297138644,0.35048602701858483,0.38947890151464615,21.319857333130145,0.24638542179811257,55.5413923971171,1934.3108977784345
119.0,0.1504720747210437,0.5994911195931875,0.5461205315124485,15.288575265282326,0.29562247704022004,56.99240409460201,1836.351193378794
120.0,0.11918278595863369,0.3138199789737014,0.5312248634553987,17.735482167862962,0.28794637546060464,53.50218281593017,1887.466340583255
121.0,0.08563888339841111,0.5343753819406459,0.23159838667635108,14.673929640117862,0.31711118018444145,65.74289652308376,1949.9959241529464
122.0,0.11964262471441925,0.3039397124037777,0.5487555726823303,7.438140842678429,0.23931573701074713,66.0557213463363,1905.7183650330878
123.0,0.11732678717227088,0.20949126447120303,0.544426265421322,17.052223221457297,0.2023906357037411,113.9560443881902,2021.792967842601
124.0,0.09215519736511887,0.3302108490922515,0.4342861200669343,13.902311511227147,0.2523589559537797,57.74022949824189,1933.0689357697108
125.0,0.13438101431635652,0.2164611091309201,0.5200164950799346,16.085142993555642,0.16588466049986741,80.36765347784211,1953.3050504663004
126.0,0.13249552366652373,0.23714685049723777,0.5338632728810587,14.577516254685115,0.25354713243853766,40.576902562356544,1855.9155529911884
127.0,0.09084148512432974,0.30264256438055337,0.5237438572407812,18.207721043431945,0.3038488048388284,36.01866471163465,1898.6024413221764
128.0,0.10567505050568521,0.4018201666727533,0.5261406503452013,13.679380392571353,0.23908187079367343,33.94320290230024,1831.0332339338456
129.0,0.15245858118659375,0.5013207151776822,0.5283715574129575,12.031583818636015,0.255938574272733,24.352383838147258,1803.7111731223392
130.0,0.16545080132515114,0.663729867819277,0.5256275555109001,18.27310119974029,0.3002722959872598,76.20091399382179,1892.0102647149265
131.0,0.08579254201044009,0.2033128684061808,0.30575733202164507,15.598194098859409,0.15192665516062367,612.3533437846055,2665.38270748426
133.0,0.1384916944864541,0.1888763222241664,0.549894605611297,13.56192126417929,0.17723506188028382,12.317526161138849,1839.653758912042
134.0,0.1888325893008533,0.798244699689093,0.433220817015785,13.979915742446707,0.30978911794768693,26.06176495115429,1823.669173632633
135.0,0.1640463946957415,0.26931331810842096,0.43558693040020946,16.247304208685186,0.20480825354422388,42.45183583009495,1879.5988634410555
136.0,0.17266091740483175,0.7527429888612707,0.4979305653748123,3.7874923465931047,0.360932707909055,23.5204655549618,1802.8792548391536
137.0,0.13055327591995114,0.4160099652974801,0.532206796644856,19.129635883643143,0.27300925692526395,55.155362712113835,1834.514151996306
138.0,0.10704327861580351,0.29639169855373443,0.4445794414475832,15.41469463712481,0.2950952585168886,51.499089160959,1885.0396816294167
139.0,0.08444897800864477,0.4963572051375593,0.20045000786196301,29.990583365052913,0.29365773449821087,23.571684017623546,2163.2519460498215
140.0,0.11297145530022003,0.253863208926536,0.549322677096318,17.54993286011956,0.25117615177084607,75.31031359418516,1903.0701116439552
141.0,0.0748764917308774,0.29906019315504206,0.42474190876662204,24.000660854719964,0.2531087630597382,147.58310180299927,2178.5000070372976
142.0,0.09003028379317857,0.34151977027436364,0.5392515199190792,23.598857707034192,0.31712005598204884,57.382329959628485,1908.6770416851791
143.0,0.10371719586920619,0.4824792547802914,0.37613326907705724,17.85659553369304,0.32712372644095955,67.43344917148835,1912.1468578718693
144.0,0.09725243997386926,0.43330857039723436,0.47592714282686316,17.85493524798079,0.3176264389543129,53.517377425464005,1869.3267281465685
145.0,0.08471550647064835,0.31330548050400997,0.5494536808836342,18.37140815663424,0.2466991752548387,97.72786243630196,1984.0170790072373
146.0,0.12150223307152641,0.32527375184412466,0.2843032984024121,20.917575246558954,0.20285817659688501,141.57974710267797,2155.5478214477707
147.0,0.14635069152893987,0.6583280818778723,0.2532325443929112,34.357667501250525,0.34947553736727316,749.6107230496816,2762.696629925381
148.0,0.16935544163242242,0.6463001841799877,0.5434500778272999,18.716544126364806,0.320272771089528,80.14163244533631,1877.2316634768815
149.0,0.11919852190811861,0.2456194179836031,0.5469742956088475,15.953877412166435,0.2068014103068977,105.29305461989125,1978.2304516083493
150.0,0.10435208895181164,0.2636569079457158,0.5376074221390645,18.587371009020583,0.21024105081877204,29.82543278980358,1868.5837035858863
151.0,0.16125299699957987,0.25272369851185833,0.4482100259831145,15.732490407731134,0.18228116031156294,37.730823852162,1865.4906219019324
152.0,0.14020827704897115,0.2632651268324544,0.5452159843786133,21.871346304376903,0.251246019021783,20.773065454249547,1848.1092982051528
153.0,0.16220617272985652,0.2985649549132245,0.3252678805570239,16.299382105695877,0.15849338946601402,46.389643731329926,1879.9302361997877
154.0,0.1630068883310181,0.6679744740837493,0.3962489817547931,14.983286892873942,0.3606722952575484,18.875603773714296,1798.2343930579063
155.0,0.08065024812406654,0.33865726789297756,0.5499884953504934,20.963457327250943,0.2757301440756805,74.28248189810155,1901.0758891311452
156.0,0.12152256980395308,0.22202899679483612,0.5273082881718644,14.965178078730972,0.19864229089508414,46.12412529459647,1901.00239465291
157.0,0.11263838474944676,0.249129320231129,0.5114814206406509,12.025050506139245,0.200353148607755,162.27388923347965,2082.3497614627013
158.0,0.10102869605861908,0.6235594918117389,0.548455684821345,15.892019867071632,0.3214288148157812,35.08319138537293,1814.4419806695648
159.0,0.1378168663959233,0.5778095016650288,0.5301358926123695,15.687140438769589,0.324638382586633,10.241345551031248,1789.6001348352231
160.0,0.10206897493663122,0.26894866638363985,0.5206074623425538,18.695333558816014,0.23446011740572612,96.94254230998723,2000.9630006282762
161.0,0.10571146354947089,0.4887297688360946,0.32077593104448365,26.227743916041806,0.27664375108103295,91.87976815023741,2053.5329644793073
162.0,0.08544848634296352,0.32699961908702796,0.49752879143066175,25.72088572885618,0.2604973566333007,109.44983895208351,2049.1693748318908
163.0,0.15619046547411722,0.143621926770083,0.5477428144463089,14.335831842466817,0.20365585570642425,104.33088557337148,2076.4304043207776
164.0,0.0867642794260631,0.3081608978299315,0.5439252038977173,16.660971873907606,0.3083343782047752,39.90759047675125,1885.398630273875
165.0,0.07849503027335088,0.4635748192575654,0.5029260922222447,22.12491226920361,0.2688867466091276,28.695122731950352,1826.3025314134293
166.0,0.08685427596402079,0.4041067847326996,0.22254695508760408,13.542242832920657,0.2802198197381164,127.03511797781941,2054.252528570841
167.0,0.10155511063750315,0.2759016357155574,0.5123250748494071,19.281452435821578,0.23400720208593262,64.42264711583631,1961.3059906894184
168.0,0.09844517417661769,0.38702411401657916,0.5141594170845663,17.92818071775904,0.28326523837686335,41.093977276012595,1878.2410048869729
169.0,0.0847692113143547,0.4999269950339265,0.3556328814515551,22.514652059354706,0.2909011955287185,86.77189722943875,1980.235474549427
170.0,0.1448063690126292,0.46909252304590865,0.5465723959816939,14.906825642510256,0.2518677612234125,109.2522149478214,1954.7432547449446
171.0,0.10080781010280808,0.35512520980178497,0.2804138195302514,19.43822716250143,0.1839620790455369,159.97766553040043,2239.454092837167
172.0,0.0964587447276769,0.3045722959978635,0.5232098914104288,20.900333670791703,0.20904344421089882,29.71096352602077,1886.4307396416864
173.0,0.11620270036049088,0.2838666578628994,0.5406143164259913,17.572373341878496,0.27764248131069047,48.7817415570858,1867.8215638135102
174.0,0.12994312404576067,0.1674830177773181,0.5423917671092249,15.12217497609992,0.16746395406481035,84.16613470145823,2056.4647332814716
175.0,0.10210208323707592,0.33822302161834944,0.4658992932487299,14.250473669387539,0.28305662004039384,62.7694302858734,1932.572035155087
176.0,0.07798327215876363,0.3568918296104965,0.5285015173737562,19.2309390909624,0.3257146999126903,52.86887838532369,1886.4094708537814
177.0,0.11381754550531831,0.45545883602067716,0.24971762464531125,24.695383087393246,0.25182103970827563,35.061877095317335,1920.0357421941894
178.0,0.10804329738705969,0.24426966318512622,0.5341102132360481,17.38275593669013,0.23152965239234602,72.49354146697215,1957.2371429936145
179.0,0.08660573457095772,0.21329098556818638,0.49358444060457307,11.022181430251472,0.22729475111422182,247.48320534966382,2191.2107524280477
180.0,0.09696259726793485,0.2975524757696131,0.47370667480043643,23.67666938818847,0.2394340369176182,45.609101048175,1999.1739781987085
181.0,0.10684102706752875,0.39019990284722245,0.4029412107057253,17.30489407336836,0.2434454023214909,65.0818795371103,1921.5713920805463
182.0,0.09812867565664529,0.27376747270566976,0.5348444981904555,6.696877839366323,0.24132117484107618,56.79972525883545,1937.3152807732577
183.0,0.09778121353296156,0.38053692151379753,0.2028943357458843,20.529171075566424,0.17074088706039126,113.09420535850725,2278.7954725823342
184.0,0.13710722843908638,0.19293700032982608,0.5441399647672646,18.02361069298227,0.2136581352065152,38.300369342291106,1900.8841459528326
185.0,0.10840804504331689,0.32083401514624527,0.33344964106326,17.279872828349554,0.19403328741454376,36.88382654947376,1893.594817571926
186.0,0.08797358412552927,0.303094210535814,0.5420799666934463,24.944621564162876,0.2747128064891287,125.31620198403594,2026.635686209839
187.0,0.10380426190169181,0.2812610201694823,0.5490472937249293,19.841183050971082,0.29247736997936263,7.646905239207441,1817.2518962427573
188.0,0.0825176912477921,0.2972652899865294,0.5482014548285986,19.46829137302943,0.24679177734716207,50.598075043707034,1944.9636742896596
189.0,0.09577960774034294,0.29985269271063175,0.47658864887417646,1.5761083489478551,0.2619072935995946,126.73465692666753,2046.6470169610902
190.0,0.08174180291486408,0.3304567563881371,0.5179168363078454,18.256166550325858,0.25595391594268907,35.575039606225346,1910.0260574692443
191.0,0.09682708200113162,0.37527750844368984,0.548861389233846,18.895177948796228,0.284284081602997,54.52343932587924,1891.6704669368396
192.0,0.11215390646293705,0.325237371144158,0.40712073915548785,13.298399539413452,0.23401238131051205,117.35675087008298,1986.3827043429862
193.0,0.08497174723379833,0.33818017737719835,0.515323528594242,19.44051929765236,0.2613335818596973,26.63437854327105,1877.6497677604357
194.0,0.11049329485045932,0.3566422259633596,0.3275317230740712,22.64913913472968,0.2730542915266795,51.61451902888766,1983.6943841466623
195.0,0.1236780337445666,0.237688660087214,0.4592181160793042,22.795282618500934,0.15964943549654706,156.28876079545034,2105.7964466137983
196.0,0.11161244431639639,0.290170793201529,0.4106682881339473,16.737862509879108,0.22751944303241567,47.20820418705216,1898.4367702063496
197.0,0.15138625322642443,0.6365972139463224,0.3922301003445284,16.146902543515004,0.29245893679642704,49.33318201994244,1865.142532741047
198.0,0.07043778081748005,0.40761749090587635,0.3283957871445358,15.259646133248218,0.24253044264608054,99.65311685414719,2065.4771524343732
