id,alpha,beta,eta,eta_r,characteristic_time,peak_amplitude,tau,X^2,bic
101.0,0.08502674280780784,0.3182816058130754,0.047387267524339194,-2.454891998656696,0.4627111917165381,0.13036997223334726,0.2719804091957287,37.876335545515715,1941.8922608044484
102.0,0.3759745317835894,0.5860461721033281,0.17336126686257702,-2.4230440886027664,0.5431905486132627,0.22843192433360252,0.3286484346674991,22.858684480860376,1849.7109570376897
103.0,0.11170205109032384,0.269177409693577,0.1645129564958132,3.7575917221396224,0.4484061390232465,0.14379103297813106,0.24480590600111174,50.530583335222715,2012.863009860467
104.0,0.35846050423560305,0.718342822326483,0.10927527339074516,4.948559839754778,0.3650749341544419,0.0815861705540179,0.2473778871352687,48.49956734938613,1869.1474801886607
105.0,0.10953765379474663,0.3684459543043239,0.020786865919375064,4.444185486740676,0.4716172110402077,0.06755690534461178,0.28835051317030774,22.248666687386063,1849.100939244215
106.0,0.1637093423334836,0.44222222031174957,0.33814128326174475,2.670873813280812,0.47683312820464585,0.21636057030218497,0.3066670466166826,49.9478800784678,1936.4438149784414
107.0,0.11249144473940348,0.6508286410209927,0.2646263467388599,4.666080653894774,0.6447685755893611,0.3896271904478812,0.3377655064720688,76.12720067005779,1980.311109120871
108.0,0.17415411908379344,0.48783948864781135,0.3311594901959014,1.2803356557555479,0.8126126550371842,0.16247343251533425,0.309512136190263,93.10919415319557,2082.0493396460615
109.0,0.36554623875051123,0.5178812438469276,0.3468722974402667,-0.9427695520151719,0.6684694583775538,0.06589902160929328,0.32403495608651683,66.59432275915198,1980.3243542915075
110.0,0.07702271643009198,0.12462340405667582,-0.21555205457552062,-4.432856774612857,0.4562470864911714,0.03849623728607782,0.21833152740594736,49.574256967981135,1999.2072627431087
111.0,0.14023195020617146,0.42126560201385393,-0.16032310871795075,4.6125132377380105,0.4391101217376622,0.0671402357657997,0.21855520975742945,21.829805308925536,1830.4801358261286
112.0,0.12177273484994686,0.39147483023940055,0.191349141358355,-2.9762985503443797,0.4231496571925813,0.12678250897203525,0.23234744810164804,60.44468474366838,2047.5529269237586
113.0,0.09772674046788615,0.30268751303918756,-0.04545991854953735,4.388126490680616,0.3941527449868303,0.2641731990912719,0.3018308287755321,44.44941024227212,1895.1549757647479
114.0,0.0803682003704222,0.644833994583804,0.11269886040932864,4.989836013257558,0.3809491156276796,0.398224779164564,0.29203937300201654,23.696334007827122,1868.023403313363
115.0,0.09744920724408018,0.47901884750830787,0.24472113092635017,0.975851385468437,0.5045842706586959,0.16995711594699858,0.31575541142053626,90.82706219934701,1959.091484952004
116.0,0.20271255137991775,0.6893500712009699,-0.0905497945822209,2.597155079289033,0.5930662285603854,0.029896088642884427,0.2793370771228678,43.17534179881086,1863.03875578589
117.0,0.12186083782972339,0.4054971467528618,0.1273886330276739,-0.2958569847033776,0.495462695345835,0.33947193599784464,0.3123909359175378,33.37770448533892,1950.1590285782036
118.0,0.11072147681467727,0.28804561107025484,0.11105692128312827,-0.8604668630243778,0.5597214318589937,0.09262135706008712,0.25577975336277414,42.9372145783732,1932.7496417954155
119.0,0.18462046575311122,0.6160024642870571,-0.14701182305908533,4.447117337556649,0.3432885570145021,0.30228000585710874,0.2662392002596008,7.484278812784684,1797.885989932701
120.0,0.12539177566443221,0.2505035163208033,-0.11409661741239485,-4.9153619714765595,0.41840010571788777,0.1460401404639631,0.26811189591624757,13.13232159472985,1858.1394011977793
121.0,0.1627004283695875,0.43556772628929324,0.17040436297420358,-0.4254767382075908,0.37053998851493464,0.37001555264453406,0.29280559157694125,41.050590557024854,1936.346540022612
122.0,0.18232548154236544,0.6756584794677839,-0.011417442600532901,2.3618514450827677,0.5094904620051194,0.038505100971086226,0.25648986825360043,88.51626989330674,1939.2218354157824
123.0,0.101338195596235,0.30015855745750664,0.1579989125840997,2.881997428827109,0.40811344136397615,0.20185177222247727,0.2581578247342346,57.98713578272861,1976.8669810728643
124.0,0.10321575774926037,0.39224647841911536,0.12131284415887067,0.7463740108839134,0.37630520364888326,0.23382441012084054,0.28177153253160625,55.048331923191505,1941.4199600303848
125.0,0.11773524652414968,0.25991001043815554,0.07896798860965415,0.16886919724188987,0.624784277182218,0.03263565444973532,0.21416986998862403,20.0883490557715,1904.0686678799543
126.0,0.13347189838198795,0.16115953360914903,-0.14103772965152517,-2.613309737915479,0.30751651968558946,0.06669455471200297,0.22390739123776757,22.40865312562646,1848.790225390183
127.0,0.11516948526648443,0.21157896385475933,-0.06294447760407584,4.149802246686503,0.4476080480476409,0.06882924994648248,0.2442204310302541,20.661646803628432,1894.2883452498945
128.0,0.1978920003985636,0.6692370983292326,-0.01809034326525072,4.370408506902056,0.4506590651218878,0.04709253812303324,0.22952461073547722,17.35152924652471,1825.4844821137945
129.0,0.21819604526600153,0.7368840734461916,-0.035126210633838695,-2.0875299778560272,0.5166670849771675,0.05510811740801713,0.27885904145384527,2.6311931706281224,1793.0329042905444
130.0,0.09624980716524961,0.31004454499075174,-0.12318872336050524,4.086772010537042,0.356971207046178,0.24204818891050725,0.27463080827471953,23.46786575002037,1850.3201383068495
131.0,0.16230796549852292,0.2683443054887375,0.3545750941556576,3.7506035736233603,0.9404691077432603,0.030907805281356643,0.15210594910004271,593.6228569678119,2657.6951425031907
133.0,0.11524446032543978,0.37532040380982984,0.05939349651688475,4.483541927780266,0.33491413884867216,0.14172609317029525,0.2434516938962812,10.701408625500209,1849.080563212128
134.0,0.13098514909407294,0.5680393450041222,-0.0202955253553051,-3.7919493720861706,0.4171827546573498,0.16178790846437738,0.2852203372412179,7.821962814988792,1816.4722933321918
135.0,0.17072373050202908,0.27278998675565375,0.030356681933260132,-1.0940686161518816,0.3630171834417433,0.2104585003563309,0.2331985932711083,7.578389789023118,1855.768339235708
136.0,0.23690746580075164,0.6184268882102488,-0.2651996143426033,0.6707640778874668,0.6220411669630088,0.017677264491608613,0.26567452307134776,2.0100671707002795,1792.4117782906167
137.0,0.2725857700410952,0.6937008730296357,-0.17213234654595655,-3.949573670246851,0.3554091191463933,0.22573695916378295,0.25303741805983826,7.8992189535194335,1798.3009300734357
138.0,0.12070058370519207,0.24394621007485473,-0.0733411739140547,-3.287138836584136,0.3640271773326183,0.17877117088960948,0.27168854119333663,12.190803308711619,1856.7743176128938
139.0,0.2769059312266544,0.39044988696866495,0.4544945248535641,-1.6731560836021213,0.41659560117352473,0.21633812762782625,0.2598962761229524,25.25689597009963,2175.9800798380224
140.0,0.11437223324289185,0.20200360439102538,-0.14285552130467616,4.459213987506601,0.3625631102444039,0.08073171682878844,0.22174649462487053,27.231410241651915,1866.0341301271462
141.0,0.12173052801975696,0.43445602224593,0.21598526286891895,-1.4072949935875911,0.4103806926171318,0.3945393155217829,0.26686630560448704,119.5697775595272,2161.5296046295493
142.0,0.10373731749250556,0.2130823194551683,-0.07661234251485172,2.6995343611877876,0.40892241417255315,0.29979265460589655,0.2867908919683081,19.822059389550233,1882.1596929508248
143.0,0.16804714645706348,0.4133467522185162,0.023170497931231493,-2.7976898494968805,0.4025776712897948,0.26588405279252303,0.2820825992635779,32.034126815718324,1887.7904573518238
144.0,0.13411100077797983,0.15122899071303864,-0.13765172924300184,4.82452208002787,0.4161768979838418,0.051641031596424275,0.21112535238224883,23.649312844521923,1850.501585401351
145.0,0.10132905028026302,0.13958762937828317,-0.18167600833839703,3.911294809681143,0.3229635414877715,0.05961350485231337,0.18099802941851406,63.623875997416604,1960.9560144040768
146.0,0.1799717185678793,0.3654927329226807,0.2523557060295618,1.0645135096762015,0.34950991961662314,0.16871030808257823,0.2733584575662217,36.206610080294865,2061.217606261113
147.0,0.37846093003972237,0.26921310010128674,0.27168051781630975,-1.868216603185227,0.9963162283596332,0.11798901558424764,0.15004063096746365,217.7548939005746,2241.883722611999
148.0,0.23692662708774456,0.6070436616004605,-0.19712535719449675,3.656136748662692,0.3657399695140672,0.2243492392208857,0.2525282914605839,24.446149307221138,1832.5791021744908
149.0,0.09504411588907075,0.43116674983752634,0.02527851034390971,0.47242694063259094,0.5355605149910561,0.11666703227688813,0.2644296869409508,90.22386344935238,1974.2041822735348
150.0,0.09419636590322211,0.28160361322724387,-0.12012709443595015,-3.7919071171448615,0.31341858816932733,0.17974952671438904,0.21906886211418725,20.44335311131701,1870.244545743124
151.0,0.1466885357815647,0.20249638639923395,-0.09313258523647583,-3.0216481932518127,0.34129678202573976,0.11411683690248846,0.21791258050825774,12.667408137038334,1851.470128022533
152.0,0.1267512619056012,0.29175225378213837,0.023975134169392343,2.3181847870648644,0.907037880701245,0.08079540077298455,0.2848926503944215,6.5366123136624035,1844.91576690029
153.0,0.30142805585221477,0.6328563627913026,0.28058041355505203,-0.5836857740173756,0.6935273642519484,0.0560191793107426,0.28831598534558334,49.183135569146394,1893.7666498733288
154.0,0.16521055991584208,0.49046073517249034,0.059948178681059616,3.4879885422128676,0.4808696941104653,0.13006076120479299,0.32658590564905476,1.6261595852779518,1792.0278707051943
155.0,0.09822081603901886,0.15998189937078433,-0.23015069715916192,4.641632913445815,0.5622082264723851,0.05033213325906741,0.20755847575454334,7.102534879474494,1844.938863948243
156.0,0.10670351563351181,0.35591433023880414,0.01777112273031456,4.696622186537707,0.4156862704114612,0.049791228494609374,0.24119351888236548,32.7227327490243,1898.6439239430624
157.0,0.08512566758671927,0.2736050873443687,0.08321628055662544,0.35073343891376507,0.5151138631225542,0.05940318049844481,0.250329961440986,113.55043802735896,2044.669232092305
158.0,0.16693488830576486,0.7369305419696005,-0.04719019182796802,2.008129792497483,0.4060411175581111,0.16850199772504962,0.3101164908607129,12.062261117752257,1802.4639722376687
159.0,0.12693758340984335,0.2598210300208603,-0.13237382865586356,4.778890861552563,0.5934241549598035,0.024509328776086164,0.24497172144434318,4.878478755833948,1795.2801898757502
160.0,0.10015516418165255,0.173998301583271,-0.008136739534305604,3.9699824829197783,0.446074350296061,0.0610332869655639,0.22552107416628764,83.43176823317174,1998.4951483871848
161.0,0.3044339130717072,0.6732235100507399,0.551713165146462,1.7994505876872369,0.5723021952221012,0.3534690847143246,0.30785304252235574,22.372909868275205,1995.06902803307
162.0,0.09578640034321825,0.33670607035132144,0.09140305425854023,-1.3638432171053871,0.46628547051444247,0.15162336752627342,0.2761035970741897,37.478841921789524,1988.2412996373212
163.0,0.12219819740163859,0.18062364000148862,0.07108041193508718,-0.7049759324464605,0.377895023935263,0.07560185636036493,0.25366214278567484,60.00173809748048,2043.1441786806115
164.0,0.11122882583477961,0.5001724922631792,0.09030588963570918,3.7139920856328565,0.4488757599618444,0.2420235240412153,0.31860748774114284,35.940919708155874,1892.4748813410038
165.0,0.21663900295181354,0.7328373159429757,-0.03465188425661292,4.882249259492918,0.42228277202861664,0.11318865820210187,0.24773588988864276,28.632102108882286,1837.2824326260854
166.0,0.15847465583649994,0.3431189086340417,0.2627160287600956,1.3858625977872907,0.3806933833212951,0.15473445648453038,0.26274921004321344,37.56665572797047,1975.8269881567173
167.0,0.11259176438716757,0.10544024883002134,-0.10851545833973275,3.4532801429696915,0.46684168835052753,0.032978136704265526,0.184134325428396,54.39550823509569,1962.3217736444021
168.0,0.10553919651961721,0.36928568759188496,0.015566560569471699,4.730578446862203,0.5213027788133067,0.062020377416901445,0.27344921891528895,30.28469222477817,1878.4746416714631
169.0,0.21545701258178815,0.5461318260318799,-0.07084330055372845,3.410299700707448,0.38377904329775525,0.052285673933645055,0.19676577219536862,138.4542036506282,2042.9607028063406
170.0,0.13091351494296033,0.5439719587477627,0.027709826227526158,-2.7827612648321445,0.3663493088743783,0.19861497468047967,0.2845062571574917,43.36667930673126,1899.900640939579
171.0,0.2201953427829287,0.3241612986318389,0.3318843718955744,0.15624710755875904,0.23709745957768502,0.04546756034738375,0.16273527582256608,87.24776187395805,2177.7671110164483
172.0,0.11167753255583304,0.29182802852928175,-0.04850156324863708,2.7446308132234334,0.8497483942936964,0.025481141987249434,0.1818690095399012,33.71705114388516,1901.4797490952753
173.0,0.1935417460189985,0.6442679149066457,-0.0763882341331168,3.6683254203876947,0.4211111777347061,0.17552722682948338,0.2966799691560545,70.94846129920012,1901.0312053913492
174.0,0.10781067364665124,0.14162251928174563,-0.03919987419085702,-4.219065236717771,0.3937517694425503,0.057935935030729746,0.19629965270012356,81.19759781652132,2064.5391182322583
175.0,0.14357690918216462,0.1351261227502778,-0.16242749796070732,1.8520117443187567,0.36579190610254886,0.02844125842516601,0.1729873878475056,74.98653996550817,1955.8320666704467
176.0,0.2667785231897897,0.6017173059533414,-0.43291323708221974,-3.9402084368105985,0.6569001073541635,0.03577503775630417,0.20652747951492484,62.11455009994086,1906.6980644041232
177.0,0.23231351644125203,0.48794020086991935,0.3386419484940715,-0.20023037252534293,0.7492821469339996,0.19965821080252324,0.2909815660602136,21.158543927030433,1917.1753308616273
178.0,0.09329016227394563,0.2462774055471793,-0.08039415577157372,3.972084754329488,0.3511340621276431,0.08011699017673637,0.24050540939005538,68.68870204026835,1964.4752254026353
179.0,0.18822533102675493,0.5877530311834481,0.5107093398975255,3.450881010193456,0.5061268490487527,0.3457964770869043,0.2571609663099569,134.78107948228762,2089.5515483963964
180.0,0.12291071402620624,0.3552260562865713,0.1800661251350164,-1.1842857622709229,0.692218351374872,0.14882931842775732,0.2575091020913062,26.58165788633954,1991.1894568725972
181.0,0.13053776370512943,0.15931175905247774,-0.11561794169953032,1.2818381878290708,0.32387032334267707,0.08047814609336232,0.1799528779290666,22.313821982075577,1889.846256361236
182.0,0.3542591189471809,0.7281301608549036,-0.14685154436050185,2.525266674845017,0.3070760582947726,0.026376135400290768,0.1648114682966172,108.41913531514811,1999.9776126652948
183.0,0.3369105618385283,0.41310506381128276,0.580208154429579,0.3276649648324903,0.5507493933602259,0.22308490637272194,0.15696341031578526,97.10698086570504,2273.8511699252567
184.0,0.12041455138682162,0.30208569680447206,0.040425905604263734,4.896839382338575,0.515135985704206,0.08635413132394835,0.2659175931873939,28.85980988746467,1902.4865083337306
185.0,0.16827128011947634,0.3905322143321946,0.14838541212012024,-0.43991919533945545,0.5494468506424672,0.03406845977306308,0.21977790098095898,36.388718733564154,1904.1426315917406
186.0,0.09443575207802252,0.2839704500936464,0.04468250287763231,-1.9978412793102622,0.4249715763851317,0.23074995650118252,0.29107029155201375,29.661640014853248,1942.0240460763807
