id,alphaSS,betaSS,delta_flanker_deltaSS_ratio,alphaRS,betaRS,delta_target,deltaRS,tau,X^2,bic
101.0,0.16554317864015605,0.6832530687229366,0.041443525854523655,0.19069749691613752,0.9983836637371112,0.13983410103401092,0.8592994900418933,0.2345015823544221,250.7935750927449,2160.3309612695393
102.0,0.23513789972186996,0.7075784144945578,0.02776501875452242,0.19161233376931952,0.8954525183597557,0.0638219429223913,0.477430484583619,0.3512935422062926,34.143361894819684,1866.5170953695108
103.0,0.19504768425549163,0.6836230154912049,0.17034898131584197,0.26449177843057176,0.9989316602127263,0.14912928675185966,0.9459719453795252,0.22475423874281425,510.2089369414265,2478.062824384532
104.0,0.1883143899398798,0.6797302104701131,0.020958952468411784,0.2578838860665221,0.9778662244611002,0.14650565951167777,0.8854181998609089,0.2819645947116564,54.206835514739296,1880.376209271876
105.0,0.17974119046948542,0.7172513354226803,0.0931317219262025,0.2591663711658038,0.992035247427983,0.14545338905036148,1.001387061616568,0.2913239309410444,72.96546803095673,1905.3392015056477
106.0,0.3363677378999455,0.7683173432819321,0.22404725595234526,0.17787583812523705,0.9673840450438083,0.11499347148317118,0.8996294783281111,0.24586513097429838,120.18990144757566,2012.2072972654114
107.0,0.20999698429376998,0.9246696268784275,0.2025398520960935,0.25802952345336916,0.9981522942127244,0.1481382027365474,1.0240031020813858,0.3376144312429036,229.19100150631087,2138.896370874986
108.0,0.23573924033916013,0.707237557803319,0.37298610251659825,0.14648301979199613,0.9973485704866848,0.10798101972059147,0.9824823901128739,0.25672586538052183,226.7131014220177,2221.174707832746
109.0,0.2109454356323133,0.8994275196520689,0.03343458694600687,0.14212034698981996,0.5840672525327308,0.12266073918035664,0.43146285757453817,0.3219042566757932,27.60548810858954,1946.8569805588074
110.0,0.2524671631291224,0.8958620990982139,0.26082334421833964,0.20224065478788028,0.9977156175717916,0.1108509569743889,0.7413801680503745,0.2797420655711106,364.5982649432638,2319.7527316362534
111.0,0.14900257595517236,0.6521568939626724,0.01922258734256721,0.3271044870459316,0.9944796459050315,0.14562686368346459,0.6799964144609765,0.24889992805533231,154.2861841884257,1968.4579756234907
112.0,0.1745103354875469,0.7268004133415932,0.02418032814158222,0.2557152182000526,0.9937809439525792,0.13938334991395446,0.557428240323678,0.20138140192128406,431.05817093438804,2423.687874032341
113.0,0.18715832568820379,0.6349157436378162,0.014571793786481213,0.23394090780924173,0.988188380713513,0.14907566544302006,0.8097339284809477,0.26763672451218906,183.13677288527293,2039.363799325611
114.0,0.31607126081219,0.9164878925080667,0.18299216595627338,0.3486733959115021,0.9889606969464121,0.14800032447840403,0.9220839796650382,0.28251053263003423,250.92103852121033,2100.769568744608
115.0,0.23316683600532695,0.8618929299184701,0.1047397745917506,0.36610361651842716,0.9989156298801776,0.1391301148911747,1.1016979692965738,0.31519802164604704,192.55330029439827,2066.339183964918
116.0,0.1569023311127617,0.9222854112715413,0.1097435659970683,0.22172979001637294,0.9587974367226844,0.1444306652578397,0.9489668331896506,0.3349611176437843,129.96723595438567,1955.3521108593272
117.0,0.28233795552920093,0.8169687415261772,0.030092173627919327,0.22522709097623142,0.9892930013264257,0.1459881554068933,1.1076034048115697,0.30069712439742863,229.27700684694238,2151.579791857669
