id,alpha,beta,p,sd_0,sd_r,tau,X^2,bic
55.0,0.07694166474360406,0.45148051124613237,0.21079794609911298,0.168008921867429,0.0125413112119733,0.4252358200608817,98.09512663611063,2062.7560857628037
56.0,0.13267619950690263,0.3783665165663154,0.3780431638849121,0.1290778477233412,0.014756468227505749,0.23716703430032143,112.9426803306966,1979.5098040114726
57.0,0.14306763087255947,0.3755801486117157,0.208983047125746,0.25280103796583653,0.014301830090541243,0.25623919009383905,41.42410548263176,1858.2672125687943
58.0,0.10774100026671211,0.34393330238592434,0.3703397217024332,0.3644915463525733,0.01809070281597336,0.3566223561508715,18.914704579336746,1867.7206685496083
59.0,0.11134289752420742,0.34235695609532196,0.30813956729067826,0.33000759945640246,0.011983743413883162,0.26528935669161935,52.49012345532714,1918.6091320905605
60.0,0.18528949934605352,0.7211414680695778,0.2412508830278426,0.19294534948954745,0.012618607174110145,0.36803887035837823,61.258443999866515,1878.1015510860293
61.0,0.1059377842686945,0.3772504580383727,0.27336127941276767,0.1527424974688587,0.018637367857227718,0.38818468539905476,50.05505461898618,1898.8610185892578
62.0,0.11272840783387085,0.4249293051220149,0.4207250137075229,0.3661438469514279,0.013685654097015994,0.3661848819251927,17.230055388591953,1851.8343221852592
63.0,0.1277087148712981,0.24194579053786935,0.4748735267037644,0.2740798439122192,0.015315512013485062,0.27874277418389537,23.797450298990377,1840.6405573851532
64.0,0.1162755661365899,0.6071583370988779,0.4419197044709601,0.15687117567686215,0.020030052005808374,0.33102772946116354,8.714598337952449,1793.5948485400065
65.0,0.12443948217523534,0.4931845638386866,0.511791795763319,0.3164618644548425,0.025190963322130527,0.395429383206151,28.216967553229598,1813.097217755284
66.0,0.13810356687218436,0.3270017042087073,0.4371466566064891,0.2730036565600953,0.02404679595480686,0.2967107087244608,20.85602248814432,1855.460289284811
67.0,0.15362603384378865,0.3616778427530141,0.5371039928430171,0.3162118907530431,0.016323899431991452,0.2964111488274899,97.19080379239352,1945.9967677626648
68.0,0.15727170084822262,0.16951193327130276,0.4915014504076707,0.11068860250175794,0.010242763254074787,0.2366782805105842,128.16173527783283,2026.243600797175
69.0,0.0642980903349547,0.46101652164288004,0.31711087497102985,0.4074619751587063,0.017256561944501113,0.3532404231576241,136.0803633616472,2112.3431408521033
70.0,0.1858848925373771,0.7153557475964619,0.20456529511080157,0.13489545110306755,0.02402828929958912,0.41074607651868855,103.48092397383627,1952.0652400135702
71.0,0.1478966280391686,0.7710710143259583,0.3248273895425767,0.13484892980553176,0.023177249495716555,0.4175270671741494,88.24885173021366,1905.0919588163765
72.0,0.11088738913508923,0.3099113422536084,0.31138789204553574,0.2861672334875729,0.019936170144275067,0.3957367182678554,32.88557493484379,1917.2138583261233
73.0,0.10974968789654804,0.31484732705164686,0.30282119108537137,0.2908606062830341,0.011552679571477854,0.3153125629136498,95.34512351926261,2005.2796795993381
74.0,0.12191104309708391,0.41592233235175624,0.30885274180851585,0.35820198099207323,0.01679765327837485,0.33898876479563345,39.9511027651859,1856.7942098513488
75.0,0.1310567540731553,0.4302040119414166,0.2188421451750041,0.16487041060523877,0.013441374213924474,0.35628556898304387,32.903447935439125,1849.7465550216023
76.0,0.1141064241473053,0.30533866466197734,0.2562816092020864,0.12364957796842457,0.02298898062608768,0.34097441834602893,26.77197006512949,1956.595044538043
77.0,0.12506624723308346,0.3766683753038166,0.3247402809931326,0.29723088470366066,0.025279963502582617,0.41235600102134023,63.37807001540638,1897.9823368120733
78.0,0.09784517788734674,0.37799778681710133,0.32468335592531916,0.25656423169068754,0.01324476970261525,0.37199614892468036,88.54932273121504,1969.0964956550574
79.0,0.15160921615553996,0.36959135793586156,0.5116163058987026,0.19867392968276176,0.019744172213890174,0.31976074505094176,10.950454045408163,1795.8307042474623
80.0,0.11227160796504493,0.4329958974760171,0.24146051209465422,0.29745684497910285,0.016807551274149637,0.32105249755434084,36.01660364966377,1884.8225676199352
81.0,0.175301941272553,0.5910932497186089,0.3050678635057306,0.11483049268648493,0.022705068520113263,0.2873974780290852,58.56480823366788,1875.4079153198309
82.0,0.16806662204827222,0.2804153799848099,0.44942593486197135,0.1286449508486096,0.01532236985208359,0.3477507166214441,72.95072736019674,1889.7938344463598
83.0,0.11849747936973085,0.34519536324600175,0.3601010394000912,0.2661169945907036,0.022069316941688184,0.3288618773249228,18.39151469809413,1835.234621784257
84.0,0.16333337343970422,0.20841424942291664,0.40431111637653094,0.1487096146057001,0.018381022429243384,0.2826555121497383,62.49498595596477,1960.5768514753072
85.0,0.06963638398469026,0.5049809932670064,0.31747938947263515,0.30043551246848743,0.013094301440041985,0.3805671039700597,93.53640482326793,1942.1207208630015
86.0,0.15993173641145256,0.39811011187894635,0.5436188395837931,0.13863748619920124,0.023510298160329603,0.2973725544968346,148.89169845254384,2028.9907563308443
87.0,0.11168008588442153,0.3175396358001659,0.3287159701828668,0.32988039555725646,0.017410541050524468,0.285990330031254,107.14841470770419,1991.476698098984
88.0,0.10780227235727122,0.4569535512729992,0.30300536982771786,0.12408556222638589,0.0224742220439982,0.34392552438257323,137.30963897447316,2078.985404008119
89.0,0.11964952251027111,0.2852308548458139,0.39583088966941016,0.36371842258947784,0.0185338907870516,0.32996922966504855,35.44588239038576,1884.0301984301195
90.0,0.07106292517856963,0.5381606764131397,0.24393156624331272,0.4125086971686718,0.019140848459165635,0.3727361617829439,123.99331384477851,2022.0751793641205
91.0,0.12244176675765762,0.2241346460544672,0.5263483111938307,0.19291063345058768,0.01975023741464144,0.29451359707425984,56.09372713803244,1936.6409000618748
92.0,0.17558837667069344,0.6333107822837393,0.4496579664068401,0.28406976791192506,0.020285799375262998,0.35097030381466277,21.33164364046177,1806.211893842516
93.0,0.15163538538400684,0.6443390109999603,0.31847404958980774,0.2125515085301286,0.0217348017012213,0.36395016335265784,72.1500346743135,1888.9931417604766
94.0,0.12250393978650988,0.3102513183526813,0.25492202107334316,0.24303588053113256,0.011437978185909841,0.31165207346355894,31.04959393789796,1897.616717618674
95.0,0.10803202012518633,0.39800578225248257,0.2111151884394008,0.26513541589377265,0.011224442560777943,0.4039000957171818,27.57636485420585,1939.6382796166151
96.0,0.10782974670620876,0.36368197522571055,0.24725493258463965,0.2532879954680274,0.025024463748618313,0.313006561044652,48.63979837976166,1989.6208329520114
97.0,0.0882714733635073,0.37841151580388543,0.3813479363642727,0.3388367721633654,0.022376046364734545,0.4256676774814982,35.099696045387894,1915.6468689692306
98.0,0.09923478362877218,0.38125099930323963,0.3920314518203235,0.12203741071766916,0.02196833644302163,0.3840628950666462,67.15474237545847,1947.7019152993012
99.0,0.11991322259985047,0.2770109071614036,0.31895833902076476,0.3248952433603416,0.01612572316269348,0.28476881217955374,116.53171985601794,2077.638035630278
100.0,0.14569684247835007,0.23964738629968513,0.5367508124174981,0.12616235306685808,0.01814918908493306,0.32200920263439553,36.619252376522304,1853.462359462685
101.0,0.11767097704471471,0.33977019524559465,0.3852146078684349,0.10133963096305365,0.014385523561286289,0.3648822712709239,151.96271211180334,2018.0817207470368
102.0,0.07574557229150061,0.24108335012607152,0.37734315200438745,0.3741218630682498,0.022302273304798042,0.2915416318126479,100.04505188573975,2127.0357308059542
103.0,0.17197830259353858,0.25884736636904565,0.4399688429451814,0.30071287162226046,0.014860670256903692,0.28356823321999797,18.642527808390216,1835.485634894553
104.0,0.12020661197581178,0.3145781088356447,0.3930899614671622,0.2190822488806734,0.015645884295011146,0.30984132476407866,12.930670497065348,1879.4977941778413
105.0,0.09975388865926044,0.35580204526827974,0.4260920344445352,0.4488802779241968,0.013596598098904216,0.3549844074714529,78.22019370487001,1990.2821084672787
106.0,0.1149596075257168,0.29561376345942686,0.4027123715107843,0.15481247057657055,0.016560720247536787,0.3274409977185186,53.01285170062724,1933.5600246244699
107.0,0.18995475868225936,0.24236118121378258,0.4044259938168157,0.27171706297367093,0.024409306696715153,0.18427494785671378,8.076406320327944,1824.9195134064908
108.0,0.13280669940867484,0.6818179420636783,0.33368067235672944,0.21182649133994436,0.017790017858072316,0.3988105730112695,97.51043766984708,1946.0947537095808
109.0,0.18167943746987553,0.6516098311870956,0.2120135500301254,0.47997974387907927,0.017104226560709052,0.3499754976307351,38.437986706937934,1823.3182369089923
110.0,0.1269076565447695,0.2495960330155485,0.4466084368098321,0.15595218875614436,0.019868324463202136,0.3406962862868054,38.94570327039614,1855.788810356559
111.0,0.15340054690400157,0.260364603806964,0.329569864686799,0.12515235916796286,0.0193953458202897,0.2616213282964859,7.204736736179871,1891.5330201274603
112.0,0.17003932445116163,0.45614192051478225,0.333138052793166,0.23796287325975718,0.018794941303123692,0.29669627580286184,16.77701644745574,1801.6572666495103
113.0,0.12699518597676238,0.38498881097534354,0.39435493420018586,0.2825722382753604,0.01915810873401987,0.3610378174645863,55.0861385072996,1903.8921024775714
114.0,0.1309259699111286,0.3217147439278637,0.3457821974582672,0.1995781100421654,0.02191910878170867,0.277910871229088,41.54104379999318,1876.1453105966602
115.0,0.18066220158457857,0.4633293091474818,0.545129918724615,0.3338994581095802,0.016117891812532405,0.32905987865574643,24.334088202063697,1809.214338404118
116.0,0.1516829783058309,0.4276133135429715,0.47995464564228846,0.322997126090141,0.014626815993800857,0.34770773747257755,21.481403830664966,1806.3616540327191
117.0,0.13258257807951598,0.48348562013702373,0.34733323551446543,0.16280803514606346,0.02301772588327058,0.3402017804306767,96.56921727403612,1945.3751812443077
118.0,0.18475601561159205,0.43984940594416105,0.2016632872031507,0.6357471573433143,0.017814642675694024,0.2533560713459294,859.4510479035285,2903.7155819716254
119.0,0.09174848925362518,0.3991493800368913,0.29463262113194116,0.2813485731868606,0.025231424697263822,0.31922101368077227,26.90366179802494,1875.4879778377585
120.0,0.09439375075244837,0.4258683316863149,0.3898428294329717,0.28221944891921735,0.024977590968816583,0.37719011176391776,24.65755073000436,1841.5006578161672
121.0,0.0877791110308701,0.40833794020914815,0.31191013850447175,0.29783912386579314,0.020991701283676834,0.37695330785763553,81.61405396327811,1993.675968725687
