id,alphaSS,betaSS,delta_flanker_deltaSS_ratio,alphaRS,betaRS,delta_target,deltaRS,tau,X^2,bic
42.0,0.30114163809621913,0.8448223563175494,0.07742498069928261,0.31086375887670226,0.9950314971583735,0.14833791677664168,0.7018074661042925,0.35834728958591966,172.91011579732668,2064.5002105568938
43.0,0.3007640114062379,0.8447220307405809,0.031673945731791775,0.3578055759829439,0.9813110066920184,0.14893968206383645,0.8987288017012176,0.3449892964663888,162.74865745908065,2039.910587930039
44.0,0.2851733142723573,0.6634404593970831,0.010888477663698604,0.2234329068404196,0.999256029025744,0.14994607262047066,0.44710310558030636,0.31469573892291275,45.12815603623056,1841.0513280740092
45.0,0.2561242029730582,0.734223897878929,0.1354889583805467,0.23488302232924446,0.9902407847871172,0.10043193906053567,1.1228761933636688,0.31664779262559634,309.2354262480291,2281.616164395233
46.0,0.1748193741004525,0.6107581066840235,0.048136264776620474,0.29241881438625095,0.9863568312654062,0.14918569221462016,0.8809780165641171,0.33515790872981505,74.50119237758155,1902.3872212994688
47.0,0.23525225650640114,0.34091056462318853,0.01949474953578373,0.14081701884423936,0.8894516415674546,0.09395639527681611,0.41619574734858383,0.1920784863344726,68.66292300098881,1946.272968517489
48.0,0.33564610340742407,0.5743964828302902,0.17426857380280947,0.18358281237625348,0.9964155460952667,0.1067777580384998,0.5885438437318092,0.16203310353175918,57.85018483121694,1885.7362137531043
49.0,0.14604726521897865,0.6597257538741451,0.099615626429782,0.2919094101545659,0.9910876915963817,0.14712409029352716,0.5773606153078839,0.3573014990451427,305.9808550360573,2212.0619053168557
50.0,0.17860591793099476,0.7287451625173809,0.013026933706782318,0.2434918860618641,0.9946794107181933,0.14809698064778992,0.9203647983891102,0.2813243775501199,321.86688018317494,2280.267569087312
51.0,0.30066543482696906,0.7778253633450606,0.06964254466816566,0.19762844115558936,0.9599071832414847,0.1471375982162475,0.6282248539628774,0.38210501273628433,6.301020904267444,1802.224192942046
52.0,0.15920043185829313,0.6773527831172834,0.18090988740822833,0.21829529489011457,0.9948709807296585,0.14927028138920403,0.4503032964672684,0.3518411482886046,157.86745857216306,2035.4775040886632
53.0,0.27144947357059906,0.7886537195908273,0.10156225843564137,0.18516508216010552,0.98199006703452,0.1391572723287112,0.8280959544185722,0.3842428199082796,59.394688515137396,1887.2807174370246
54.0,0.2880176909605501,0.8208512960451939,0.07493621548997037,0.1529031072189695,0.994316562601886,0.1481264882978326,1.0079216222040082,0.44672340910253244,171.28150562343367,2016.9286942558253
55.0,0.15964666563758745,0.7016108445226873,0.10540339729933629,0.18072568366448954,0.9568609825575392,0.13028597262497432,0.45817112540570465,0.4030475716654405,366.27832839204973,2341.982209354467
56.0,0.2486512933559706,0.8183794396848233,0.0313002138265705,0.22696338345868547,0.9517496608728251,0.14954868808405244,0.6978763094245951,0.29106726809882316,166.00690726459192,2043.616952781092
57.0,0.19265680863141077,0.18242722160152153,0.13772578507208705,0.19282730333007206,0.8635195923609372,0.13391924015212542,0.6641185616536806,0.17979467098995222,54.21793059952195,1882.103959521409
58.0,0.23587733796435023,0.6631449259324421,0.24097550433716358,0.14898846114244868,0.9821057767933291,0.13693034887072955,0.8852102600894773,0.34693944171064556,113.53698407073159,1973.3858698767276
59.0,0.24067531444868212,0.8037603602919685,0.010492925049376767,0.22866355948380324,0.990966049192034,0.054679335075651044,0.5029689316414903,0.32098544194057094,160.83750173185854,2037.9994322028167
60.0,0.16252312787958131,0.7157820929206652,0.022256559111088203,0.1649223124207158,0.9626872403329522,0.08805571542773878,0.759395494209449,0.3731789043321967,53.52783839406028,1881.4138673159475
61.0,0.16835985450812208,0.12089346678300278,0.039168534898821605,0.23293424729737405,0.9841833878923647,0.12906830654589646,0.45605205812377997,0.25070798793280835,121.2228635174265,1981.0717493234226
62.0,0.3363186870831639,0.8021220092717054,0.17641864013356373,0.16434726419723739,0.999146286516646,0.14809903187494255,0.5833540932725828,0.3561281866548473,121.59376283271027,1967.2409514651017
63.0,0.15441905595712357,0.6155738792736278,0.1271986536321451,0.1749080913942757,0.9994225330687382,0.1478343725409258,0.7514278005866928,0.32149171189814185,89.96020123131115,1917.8462301531986
