id,alpha,beta,mu_c,shape,characteristic_time,peak_amplitude,tau,X^2,bic
1.0,0.1757221837162829,0.19028335589304696,0.49957257020452656,1.5298835063160474,0.7817493748158162,0.05003211564384771,0.2784940266992506,24.32058882480614,1904.8677617486485
2.0,0.08873711536716125,0.411553211713318,0.29133996789982686,4.263820567065149,0.8864027151272047,0.05814274732015262,0.3588736493615713,37.2641316755698,2012.5819972301165
3.0,0.10522770800604508,0.31802444333275803,0.3325114666033737,2.075782189735092,0.37946766389218345,0.01600107398217085,0.2879433391095867,49.24434204456312,1961.5327239219766
4.0,0.2121618337751831,0.4670907755347903,0.7431384597514252,1.665512662076377,0.05538011904620315,0.1236277902215403,0.3793489378220267,96.68312581072612,1945.26744185046
5.0,0.08651061757926509,0.4442748013251815,0.2112242145592349,1.5285118672831026,0.6838466335590256,0.12861441114124159,0.37695123976011985,145.58109082601075,2191.5314828659616
6.0,0.08599368585088332,0.6090858490763975,0.26328283806607977,4.36549077045422,0.86955022536277,0.20201988695414227,0.33580610595055826,78.78318790626763,1964.8312515872237
7.0,0.10205553949292777,0.3933259372975707,0.3467468375585947,1.6903745134343136,0.5487964893947529,0.15590887548640392,0.31223837836219676,65.79192827381199,2033.0787503879478
8.0,0.10960036656506919,0.47970617778880265,0.30268910910391345,1.7723330250738936,0.6160716161008654,0.10037851006120044,0.39416257513173725,12.297798306015945,1829.1409053921786
9.0,0.16112946077146756,0.29036895626863457,0.4512857892455371,2.8375690743392648,0.3441007594725066,0.017640923049815516,0.26440179160871763,24.7077837777647,1841.5508908639276
10.0,0.08692059229770652,0.292409165750246,0.3422299005314261,2.5431293353455517,0.029717427656351103,0.372312430018116,0.33151000021484667,87.29393209874976,2060.4844389709624
11.0,0.1327276071984201,0.3248453322598715,0.23827015621072628,1.890095872100487,0.6052637826321208,0.1990418785196472,0.414075130042543,65.00591208456356,2012.132178615757
12.0,0.23314372390600957,0.19798910221046218,0.45633304563122273,1.7210739679259186,0.7327132814138108,0.06184442573632165,0.166177455085471,15.716717418557113,1850.3209842152241
13.0,0.149967223259234,0.2901325004416411,0.4317107708250481,2.328019847658025,0.2600305231861907,0.048340497937715665,0.29095165544508794,116.40666871019553,2046.229743183109
14.0,0.3433580697464958,0.584556113757418,0.5510343089667703,4.148006326272801,0.8900364168997716,0.13696125130759151,0.2034676236126648,93.82588918602569,1942.4102052257592
15.0,0.2758048109528506,0.14114514046011473,0.4655183598118281,3.2385975460694993,0.739431676744917,0.015107904447984738,0.20742737141177045,22.239305502718004,1871.0452694729895
16.0,0.23857253166525802,0.48060092492724055,0.5220167991427513,1.6867695136450402,0.5886926744198695,0.08179985450289912,0.2552286669042686,157.84001446978584,2038.3871873936282
17.0,0.15088472095118954,0.2778022112904122,0.5313606071070099,3.3483257862105416,0.462651165581279,0.03108476154264686,0.2876810525299393,10.49421881485004,1827.337325901013
18.0,0.11376847689153374,0.42532202236349664,0.21948261080773984,2.55221076605057,0.5035350298041823,0.026864983592756075,0.3761812522487491,93.86498101854023,1974.4121539423825
19.0,0.07951453645056394,0.36353572427987707,0.2384358374776679,1.5873906190523792,0.46856817002401174,0.06973257458994761,0.3174774857635717,135.5106410595331,2176.4813692228145
20.0,0.1696687809159704,0.16069433894566953,0.5598710893016022,2.800068422826003,0.028970609944777348,0.2836437777088502,0.2605237179627769,114.03423484691223,2043.3993416676012
21.0,0.15710690337287014,0.3373031044259965,0.43866916651177823,1.7418405778887611,0.511862227552639,0.030708763755009028,0.3183637549887915,72.539769490738,1921.1240855304718
22.0,0.07654319657413233,0.5188512683914321,0.270330929147389,2.7304129246371804,0.04293113536592552,0.05728885792020466,0.3353420710673025,71.12899489762279,1980.1471725857637
23.0,0.07816815768111723,0.36132981378147555,0.3514611571500007,4.294592762687651,0.7184530912170843,0.15293547638845498,0.3883008599131311,101.76698134429023,2128.2786275526387
24.0,0.191495982084176,0.7625080151756711,0.32327881903275746,3.0212939298462507,0.3179329298313218,0.032089356852002454,0.39339409908736017,8.342120630280197,1793.2223708323345
25.0,0.3116217192670263,0.3961813682110469,0.4016510197570037,4.394226485098353,0.7928094210194425,0.02245782238007915,0.1614477220773794,37.88697558801901,1822.7672257900733
26.0,0.12084524283508428,0.4535832964676639,0.26336246187741175,4.314210881743035,0.6824001885604187,0.06429573577979542,0.3828908808541627,23.026107160100512,1901.677421938829
27.0,0.2801324753615494,0.4201350181122062,0.4540619440800901,1.9424181260593956,0.07671031155255925,0.017583837446086964,0.23703989218655608,10.163036197001178,1795.0432863990552
28.0,0.14510969618415154,0.5550248271437108,0.25761699279907446,1.516150482538783,0.7174702737312556,0.06896578627217503,0.3480894416021492,101.79891662102546,1982.346089544868
29.0,0.30457162801744764,0.8990287897787913,0.24128412117766723,1.6483479453345433,0.6151166796168098,0.18046663710894853,0.43844909184009595,28.64587092989167,1813.526121131946
30.0,0.12436653721344966,0.3947028107696563,0.3776677062697111,3.105675903039785,0.025972341452243308,0.09791755090689638,0.2905554918190957,145.2896290985477,1993.8739451382814
31.0,0.3491972378223934,0.533674808988052,0.2938075588794148,2.1512055187225307,0.8332321837215191,0.01895605891349303,0.20531350066876075,45.017181967680806,1829.897432169735
32.0,0.0873928137974411,0.5333749493162198,0.2369964487965704,1.5490150199311024,0.9528175550687947,0.08398789771090949,0.3729563343594649,89.31620783176865,2001.3781225941775
33.0,0.11687655003647177,0.43903187484932193,0.25550348723744687,4.186245772815445,0.7966848558485676,0.07790816638840284,0.40884200483663535,32.914237164835065,1881.4985532045687
34.0,0.09079332673588189,0.37432362213630277,0.20047661910904901,4.413850580941453,0.7649138006714037,0.16112354492347536,0.3934258863541106,94.31857384076326,2195.6226956846535
35.0,0.1235899966322634,0.3355581017554375,0.35626243190204476,2.2704401155039857,0.014913858597739138,0.027321860488989574,0.3326037475988093,177.88103927514595,2125.007305806339
36.0,0.167693298379753,0.3483993637227534,0.7364688914500895,2.0067370439093404,0.3865171645982669,0.2270759814131585,0.36335324392772184,59.91692426869373,1876.7600313548567
37.0,0.2328384336865783,0.5372006679383039,0.7153537332627212,2.6345701548951794,0.01562553873224576,0.264044314760258,0.30848937986178226,7.334518622581488,1792.2147688246357
38.0,0.08887724474651551,0.3943914882448807,0.3376160139397427,4.052523916485875,0.6404428633322675,0.045338840111178114,0.34119105762534907,57.18761707443486,1955.4959497087816
39.0,0.17746260962476446,0.4150493081771469,0.4374916428005945,4.078611058392132,0.9217381909459914,0.025937723906821503,0.2680477439508508,195.95871661172228,2062.0777252469557
40.0,0.16878817748240427,0.32290286413835145,0.41072079583912313,1.7875315634135363,0.6247384866645502,0.05102949519421629,0.2958978321380803,70.53589333767177,1936.6549019729055
41.0,0.10089576236539459,0.46342338214318857,0.3018988792773315,1.5216939412528294,0.07206402332139811,0.10823717528523888,0.36248608264380927,30.283096502115864,1879.0890604723872
42.0,0.16025647838045995,0.14351831241171897,0.5245167322314334,4.416428892632655,0.8116191693424968,0.07777439973588529,0.23811233041725272,28.79308407508515,1909.3402569989275
43.0,0.23973198275698274,0.47496630104296494,0.5473602532051572,2.71782323449638,0.028829216090221654,0.07707247982811527,0.2531678423830007,167.65136962419157,2033.7703782594253
44.0,0.1665094443572047,0.5387735140160387,0.38827083559436515,3.5249809593518115,0.09437378783076705,0.024646340210345036,0.35671635461975804,16.104566559063777,1800.9848167611178
45.0,0.09852612329489305,0.2651599678387815,0.3022598088168552,4.310022171117379,0.9903305045037618,0.06225742918049923,0.3057771061861229,53.94672809775927,2015.284544409239
46.0,0.22924500175282733,0.4411165036213516,0.5215602327864847,2.8305742039275716,0.9921973558452587,0.028894804529959378,0.26513237290228175,60.67324187295991,1877.5163489591228
47.0,0.12494107521286787,0.33593456144875844,0.25725612723474006,3.0577622839734975,0.053795299642569724,0.02374465046627832,0.30958453703146643,106.58212035903856,1973.149244039814
48.0,0.1839255787680742,0.5422015871741156,0.3699369977237529,1.5469264351767462,0.0665744256824865,0.03598546755988127,0.3096943610040359,98.8501591419845,1915.6932662281476
49.0,0.11023216989749048,0.23082636909918058,0.42841778113216894,3.4774321367544774,0.8597005960624806,0.09903101223828366,0.30975488968942466,81.79252515000776,1976.8306535950817
50.0,0.07401889210663551,0.4457945570760689,0.40200474188300594,4.459309027218252,0.03905339057793772,0.028154422752939473,0.30570550887205133,64.04361948709104,2011.4013865555044
51.0,0.26004195221420595,0.5382376041921425,0.48500033809893656,2.454228181796838,0.45303138764326917,0.015387118302478825,0.3174943917381007,16.063617857570442,1800.943868059625
52.0,0.10061090659384998,0.3993115692358404,0.34213763398301245,4.269641808822987,0.9075053104764137,0.040963945015942776,0.34302737363727204,20.605641458066774,1887.1727651388426
53.0,0.19260138722150447,0.4662660336666474,0.4134612634823811,2.8941440667062754,0.02315675737612566,0.24433602784398886,0.3133504202816524,72.83196074307068,1889.6750678292335
54.0,0.18354354368694292,0.2025984308046297,0.6782027316534263,1.7442734152414512,0.8910904367489481,0.2410565305805521,0.3729255850632779,10.842705327063868,1845.446972123731
55.0,0.1094869249879673,0.34442186381301887,0.2863822446315607,4.494056316804168,0.9250580674160369,0.14766362561374102,0.35961824435986484,96.08947367233233,2060.750432799026
56.0,0.14103313511704102,0.35896244323744086,0.40691345824633834,3.1753205108622766,0.010685719508102265,0.2915207166384236,0.22600300465084483,121.14215314172327,1987.7092768224993
57.0,0.353508168790871,0.5955356019944034,0.36409949301809064,4.397097552375926,0.8538240124322249,0.1308099653287544,0.20932222747243845,56.65508492534403,1873.4981920115067
58.0,0.2446131262498641,0.5030476646053611,0.48184177401769196,4.129628859248377,0.6567605011159648,0.08411567554538496,0.31949563104247714,103.94635579215752,1952.7523197624291
59.0,0.10248958740585651,0.5800329582624479,0.22697143909903378,3.104972671150885,0.9469196963619073,0.029960939716839247,0.33640090233472847,94.14834658926353,1960.267355224497
60.0,0.25991548132689696,0.7260835505402273,0.2985030936709128,4.154036392913085,0.9926114613439835,0.03887810828227492,0.32519526969352713,77.15320537127606,1893.996312457439
61.0,0.2177406651734195,0.20474760626259791,0.36874471347468674,4.4539116915995525,0.8771611571957274,0.02345302639730279,0.16090132067557605,71.80926112844273,1920.6152250987147
62.0,0.28510347049894014,0.6654779496211465,0.41558646158167817,2.9162759816861588,0.5515495505465782,0.03964679853715106,0.30524666263189826,121.4127118219418,1956.016978618609
63.0,0.32016335880441105,0.7100063490907831,0.47520282032372246,3.7647845439370227,0.641789024639269,0.0614657183748788,0.280926082571569,57.422357684667645,1874.2654647708307
64.0,0.21064821737669404,0.6145547274376253,0.589894836587486,4.489694283296204,0.9957852754825569,0.10894193271388869,0.2902857476223667,8.121936470988459,1793.0021866730424
65.0,0.16531053462815803,0.7379096750652598,0.3689905665788207,1.5723536101539064,0.7023108850553312,0.270624273090855,0.41362216925480455,8.624047421154796,1793.504297623209
66.0,0.15922330655487654,0.23990589209629698,0.4695529240360735,4.228411876558425,0.5654005669953556,0.06490842975657024,0.2545846929056628,20.062831688564227,1854.6670984852317
67.0,0.20163114890226688,0.3653077376634524,0.5205391554237447,3.2977098467576456,0.8017093705814079,0.03460932797268354,0.25656744905302004,114.04062090631272,1962.8465848765843
68.0,0.1025745211550672,0.3056315113062364,0.33815771466637734,1.542812612820569,0.6381759287396528,0.12428796877552811,0.2955520115478828,103.70697019120318,2001.7888357105453
69.0,0.07759183829946228,0.3405665024969412,0.39982257498863866,4.408464800724967,0.8183645275759082,0.14580773165337635,0.3289498944995311,132.89767093472648,2109.1604484251825
70.0,0.1728073046834216,0.7814563269435807,0.21033230751077725,3.4844824254124287,0.06184928200260098,0.038719440308498276,0.4293061681461636,140.77072049206376,1989.3550365317974
71.0,0.1519782118469079,0.8140643947457098,0.3168644967737815,1.7610435210546456,0.460945847439991,0.09116820246269994,0.4254699127152628,53.627250766259436,1870.4703578524225
72.0,0.10762667154129889,0.25450145929067536,0.35330983899047963,2.4119289094138,0.7046836261066464,0.042055990705453156,0.4070466646739481,69.2054754595858,1953.533758850866
73.0,0.09989572418841972,0.524565246728551,0.2810822214154264,2.343996832395594,0.36490860853961504,0.11942404401081784,0.38814653934711485,46.23645215173156,1956.171008231807
74.0,0.20756664658334922,0.6365827071052661,0.28795894277054257,4.33860013640383,0.9031864313398796,0.1075388046034591,0.3231292810075716,97.00040357314717,1913.84351065931
75.0,0.18902394121925023,0.4757137519866001,0.29908014622456625,3.11407358630167,0.7950431335974587,0.030743683305821334,0.3463313606289348,76.77578089771022,1893.6188879838733
