id,alpha,beta,eta,eta_r,characteristic_time,peak_amplitude,tau,X^2,bic
1.0,0.14197216784362438,0.24520698010339298,0.20316775719669877,2.643956986767715,0.4571030774384223,0.21002679227769733,0.3783220494319651,29.153748876613303,1915.222382718318
2.0,0.14962640846842223,0.16854350825877268,0.04944741747577708,-1.4395592067610608,0.38739585886349626,0.0378418966727338,0.2702449864384153,28.450333483752548,2009.2896599561611
3.0,0.1096607721304687,0.3089347280271597,0.2113500776660473,3.7592554515230283,0.42062216746010594,0.19964784242600947,0.3561699184979545,34.37376183218621,1952.1836046274616
4.0,0.3660846021431245,0.8372624353265113,-0.11700366218015201,-3.7577943225071397,0.6536556969495776,0.03440746577557344,0.4143837188530768,97.11687099428897,1951.2226479518852
5.0,0.17233091675318452,0.4537952224043335,0.3521887067532028,1.3013811683538434,0.4641745216598367,0.1383078481195224,0.39944455494270764,29.48933018533405,2080.9611831431475
6.0,0.10545315644595807,0.4270902571843655,0.18896619754870936,1.5452761834139994,0.8231914465320957,0.13125262295966228,0.3371295471085216,105.96665443822121,1997.5361790370393
7.0,0.11128248802247809,0.25557238458938897,0.05721410067688093,-1.70439852610571,0.4521405026975826,0.22348088830693646,0.3149770835693686,7.321327163678747,1980.1296101956766
8.0,0.2883067419558109,0.5749376894524348,-0.052574603407938625,-2.130668322101301,0.5874985675764558,0.040392546192137085,0.3138139270688406,48.325187283425336,1870.6897552874502
9.0,0.21207977350329016,0.17308154045215485,-0.05424152774310376,0.07512829777107766,0.3020620402802644,0.05739304997160327,0.1518354224290113,3.031696193910888,1825.3962641979358
10.0,0.15227130806188943,0.16985121227371058,0.029756751054008435,-2.045355786260762,0.7394662892639909,0.024635875770875143,0.2614708058214573,85.20713763503471,2063.91910542511
11.0,0.2792248260096697,0.3454456959142079,0.2873060335149993,1.2083523452900857,0.4553721796146182,0.19572368851273667,0.3725567177168419,7.445221466138474,1960.092948915194
12.0,0.21108715652050639,0.2409288509898483,0.09841739762142288,1.6864734083754085,0.4547590028989513,0.15107695103050833,0.26147253926890257,0.6514084779156225,1840.777136192445
13.0,0.12479315586256351,0.32957160246464745,0.11133811292464202,-0.7754408615018282,0.5082245684869915,0.06999222602456803,0.3655721843341184,40.44763084359669,1975.7921662343722
14.0,0.15623983443105682,0.35042043218775454,0.07744691207615229,-2.2120642140043643,0.4130548892568391,0.02495275888845061,0.2718867783359181,34.167314593001024,1888.2730915505967
15.0,0.2050376100279623,0.23475688700794323,0.06898690607755098,0.8628466587663985,0.5947024686353752,0.015708818975777333,0.3975719695621581,13.946722376588587,1868.2741472647224
16.0,0.23835968742933958,0.5993278478439081,0.03718760483051331,-4.327357346612248,0.3452394382929186,0.11474861538413102,0.31554000415842626,99.98767552635346,1986.056309368058
17.0,0.266128283813639,0.4695049056974602,-0.06127569725781512,3.3631694526475853,0.7807859783821812,0.031320476166111444,0.20779391127712482,47.704061283497495,1870.0686292875223
18.0,0.20008028010957166,0.32931296243478153,0.08984969117087616,-2.5668848285749792,0.29048633011189096,0.052315684383533095,0.3362319977009284,26.54901173669766,1912.617645578402
19.0,0.16387316285810002,0.44547704243521585,0.34147780559522944,-0.43544209437698544,0.8342410119687069,0.10923071996084495,0.3272360888658432,95.8634653853391,2142.355654466483
20.0,0.12356491378538738,0.28866345695037626,0.11514989738956971,1.0061118860116414,0.10662552460698876,0.03410915010792512,0.35470905267579833,88.47695720367584,2023.3635249422277
21.0,0.24790554253602934,0.6093288683292851,-0.023593850883415146,-3.2788021478193285,0.4134830882290309,0.26048836027408384,0.34446660781700855,51.08938336374053,1905.1951603213363
22.0,0.13689088348208006,0.5124030105950096,0.37731549268899167,4.868266346422717,0.7684919878765866,0.15909404624875245,0.35632129234745996,52.291251372995404,1966.8308899789984
23.0,0.1525332640530525,0.5760986244135133,0.3783419501528691,0.7320708889747629,0.9293186044987434,0.1253993852060657,0.41882132930273985,32.51752630956459,2064.550633435775
24.0,0.27402434623646205,0.7534723022546466,0.12276197265697908,-1.0609338067874146,0.5173862577729041,0.3786709228534938,0.38775770827492595,3.0151007560504346,1793.416811875967
25.0,0.24246977011854262,0.3984131222445767,0.09205262748732146,-0.9953622896319925,0.3379723582618216,0.04035072290389105,0.3292212598744041,9.54191019707332,1799.9436213169897
26.0,0.17147252542614855,0.35285818288253984,0.2661598934641318,3.986730188767591,0.2725532808018005,0.03860094363239058,0.39378325283149807,50.88080427516356,1935.0535799717538
27.0,0.3401192825890731,0.41900251417441264,0.09679785825329024,3.868573427805586,0.02848684846609445,0.39471596260813446,0.20313192201539182,13.987725901369558,1804.3894370212859
28.0,0.23601638514283985,0.33396978117957815,0.14284831369977247,-1.3581766261648927,0.1885992205444511,0.017783465508403512,0.2866689592729035,6.235050837421949,1892.3036846791267
29.0,0.3244794508929243,0.6636980987094389,0.004331332270135935,-3.457415077118895,0.4343594526747154,0.2932589062564981,0.34724720782581336,20.865379611262973,1811.2670907311795
30.0,0.12940345304347428,0.31843071221179403,0.006852505336029768,-0.6586580648075963,0.3715496964232274,0.04402108396226523,0.29297595374395285,82.67248182482972,1936.7782587824256
31.0,0.35461104474927324,0.5098442481862574,0.2290645804124123,-0.7015864634084851,0.796288467398097,0.02265131345336735,0.42558313742941534,4.435074482135331,1794.8367856020513
32.0,0.17553096261280499,0.33208080344738683,0.1251872479831797,-0.8974734506658893,0.4243685934954422,0.20392412708284538,0.30081383027343034,4.8830303183598796,1922.466405998631
33.0,0.18928061024115664,0.30373019916740324,0.1299714429852452,-1.2469001825784631,0.5601264567529189,0.04332393165920603,0.36414199283407456,50.01842748850852,1904.1242044461042
34.0,0.3256482726662793,0.5053088986935236,0.6200940562231452,0.6639219119584527,0.8615931989443442,0.02189499938140324,0.41295158498138873,41.55595369289569,2148.3815364546485
35.0,0.13261304787708117,0.32480594167737614,0.06399985537513375,-1.1811974142003994,0.7033644418378283,0.05989874272439827,0.37098421053114805,9.713880516520966,1962.3616079655772
36.0,0.1322829717415831,0.5295900537762965,-0.09228429998586496,-4.541519467191602,0.3521333785069465,0.01774580719267413,0.389237113998008,6.441602148784658,1828.8061701528097
37.0,0.3159480945487325,0.7628706651985558,-0.08840103126163956,4.3802039854002075,0.42405727195783205,0.03740776576428487,0.3103722312234135,2.6311931706281193,1793.0329042905444
38.0,0.12390106936590227,0.1868717337694079,-0.0014833285358265558,-1.6617297401492148,0.5103530059660274,0.029833352062279272,0.2836722576609296,24.414510188920204,1928.2443037411292
39.0,0.166046809380804,0.4170387503262318,0.01355088197161125,-3.2974179811320337,0.5358031936868088,0.016550124235580943,0.305964030014173,88.39954505356535,1960.040014606661
40.0,0.22453792795272473,0.3565625281319508,0.16611701459069073,-2.3664142834388007,0.3788410078022201,0.1853252788444485,0.33423859101279585,72.80367667484849,1944.444146227944
