id,alpha,beta,p,sd_0,sd_r,tau,X^2,bic
23.0,0.11870752659666671,0.2272826867452734,0.5292154841512935,0.4302848513021146,0.015940099257449134,0.22545134711895987,88.43365020534736,2086.383936608934
24.0,0.08324034230488182,0.2986196119916412,0.5466479699016153,0.4634595531360347,0.018834693201993904,0.2782904794599046,38.87598181531718,2037.325695833074
25.0,0.11109265823871042,0.20108923822977354,0.542746024336228,0.39151122119456794,0.01773593989239052,0.24647862748685861,21.027343108722643,1957.9442806608818
26.0,0.11605326554700801,0.27706373321284056,0.3742826880951621,0.42542827144573825,0.023762602079106528,0.2039055749557776,49.902051699645895,2117.6818624090884
27.0,0.08886006329653084,0.3290159400888598,0.49700147971828545,0.4776294746111164,0.015990437299192084,0.2671321196835199,72.30577548505637,2071.403113962049
28.0,0.07389923185516721,0.38450081999166036,0.41188646580996124,0.448774177415297,0.016365395206870373,0.3000325539904985,58.53750890821102,1998.9474425109443
29.0,0.10816097772219765,0.24404722729466055,0.5354300986240931,0.41163351863537145,0.016447757475242807,0.24965444212491986,79.72897094026365,2019.1022755189786
30.0,0.058746673300204146,0.4927542855074493,0.481806507095996,0.48855633132127796,0.017464259585234076,0.30802716341314684,66.58624313340952,1988.3102033967575
31.0,0.07328721483540655,0.3909744858530408,0.40851032794199793,0.4062103808792916,0.022640237882030494,0.2713008589906932,93.64396974561683,2116.700037836776
32.0,0.08440950775823987,0.4452956791980501,0.26844332159584505,0.4691061170049803,0.021450004280566076,0.3239417436987308,94.35073671898185,2076.329415239474
33.0,0.13703932251130618,0.2105636707610724,0.4880246254757229,0.3257983118122696,0.01814372034628883,0.22272598227094617,56.10172696553477,1961.3491000900267
34.0,0.09932465529121476,0.3238684297535546,0.38316830399365115,0.40138190692049336,0.01634246922076446,0.2818236069135096,60.66103536395012,2038.0160515478108
35.0,0.06963832744069742,0.373028021871953,0.47127460865079684,0.40905423963494547,0.013972434254172269,0.2870804068679528,50.64666419392863,2038.0820313403121
36.0,0.05375356777479439,0.4125579910098861,0.5116299143276717,0.4903599827007654,0.024266436773833642,0.28552490649874335,63.09308686126616,2073.2159749727234
37.0,0.18224336172385364,0.7095140151514758,0.4896063212372993,0.3650262798724858,0.010303512074814801,0.31201562626073165,52.63786378450307,1882.2073566840668
38.0,0.10730106047647224,0.26377074094255654,0.5496329580397677,0.3920505585711638,0.013895747592418347,0.22302526560297292,39.2976032736383,1935.7645647027723
39.0,0.12348182087345365,0.3640398284850877,0.5462968361969818,0.357320699085949,0.022940696355878955,0.25886410411879346,42.65451917647226,1887.573710023755
40.0,0.14636258297439106,0.28681061719437084,0.48805227530992595,0.3697103702273947,0.010615195914975895,0.20117294575374142,30.714571947526764,1864.6665413366272
41.0,0.0763304303953405,0.4148120383942837,0.5470211708815237,0.5658292001196363,0.025058952528930256,0.2859222091034005,71.3372672259246,2026.011304311263
42.0,0.08211972771308629,0.3308779971895197,0.33225183336392256,0.36653532555797597,0.022228017066682006,0.22154078893930823,81.56569389081625,2158.754135493354
43.0,0.09017431031316361,0.35022123991079007,0.5473642269913483,0.43319016932418153,0.015641410699771093,0.2910725600051334,55.28354393168203,1935.3750314051424
44.0,0.08880167271319761,0.3998737435989639,0.45969222215713074,0.30593458961842956,0.014940232178314977,0.31149529054978237,75.73676734362736,1924.3053704758331
45.0,0.08367620013881737,0.34871229823711497,0.470902162765063,0.33402170272025034,0.01585185380909987,0.32365301242871,85.17020314030687,2035.221364852058
46.0,0.09029752597455229,0.37118817203273574,0.33306585920748033,0.34917472747586675,0.017765021851590256,0.27193173000341586,55.65016872598604,2019.7561610593364
47.0,0.08406339553011402,0.2844848193093002,0.5457679284386371,0.45755107120143423,0.019547560406935813,0.30035661532196595,58.06914629401899,2046.0920145966377
48.0,0.11047650977265903,0.29099994703242554,0.4717126734809135,0.39865779678678115,0.01412965931056488,0.3540949679149932,94.30152844006675,2081.775653648758
49.0,0.09247125366459419,0.5182421269504804,0.5463873558465993,0.4868126381043256,0.016723409292531115,0.2851051581165815,88.08148744228654,1952.8728629885204
50.0,0.11704680880979734,0.3687164581159672,0.5357788979933785,0.3540285205192195,0.012009282443723741,0.30255309839537686,51.311536849818246,1916.1667184741646
