id,alphaSS,betaSS,delta_flanker_deltaSS_ratio,alphaRS,betaRS,delta_target,deltaRS,tau,X^2,bic
35.0,0.19356080288823696,0.7322872665396732,0.022810085232974397,0.24692354487876483,0.983600627626588,0.14879861511782366,1.1020113738050292,0.24456687738523258,516.1991990895798,2514.6774880716885
36.0,0.2534140985379548,0.830680406663162,0.06983589849625005,0.16757946169752225,0.9839539405206538,0.1474311653279908,0.9409180432192606,0.2431410785220726,683.9149102602258,2705.0807202074075
37.0,0.16787987962725665,0.6661550807934946,0.0713491668908598,0.15672211342744663,0.9946423850003769,0.14788840396578795,1.0545631510644649,0.2815312890609613,75.24820984489938,1915.8606245801875
38.0,0.1759150093601048,0.6091323301579433,0.16929834703970015,0.1676423063086884,0.9195089023627904,0.14894734884722907,0.6957393646921812,0.21359742575540736,362.3725832461646,2269.8824665110233
39.0,0.24420980624375008,0.7427233459786501,0.08849536477029024,0.1848582847575978,0.9843981526004465,0.13575715799236748,0.6200519138131202,0.2452228200591962,192.38691759008452,2048.3490302730916
40.0,0.19150947054425677,0.5584866728244858,0.08900544695045476,0.201475861806992,0.9895058832569008,0.14299240764812676,0.9141168914465903,0.23647595587164483,98.8382345035153,1943.83312572834
41.0,0.2150189897128349,0.7282462545924128,0.06503086633646643,0.26050895494072124,0.9978028948633585,0.14640717412842708,1.0872805123016156,0.24533462682100637,709.6540590945481,2675.371018015611
42.0,0.190382010407054,0.9832692676665591,0.31240359246456895,0.14035121502308312,0.4872725228367055,0.1479718104335723,0.7504829684466037,0.16971263060138608,440.6802453886559,2528.9116088269184
43.0,0.14321231192017136,0.5913414815875447,0.04579821622045194,0.21158952486093274,0.9984344806285487,0.14890880526952083,0.7715744541593392,0.2694978166037191,302.2596499055963,2193.394059214781
44.0,0.22879213652260932,0.7460186236419241,0.04262925145605834,0.1630070271426335,0.9842264292649922,0.1455867469310176,0.7517715724985571,0.2810660532214936,141.81102540287338,2001.4225503708037
45.0,0.21632965647441185,0.7807263550204471,0.05139534126842449,0.18877541372217302,0.9743776006422381,0.1483099665536477,0.6614877802441481,0.3114650627570863,274.8779978668349,2235.9720814143107
46.0,0.15332746382326207,0.6617205004954937,0.07458950157528027,0.21378054205842978,0.9984069047495986,0.14939783970721993,0.9673163786309728,0.28180289554814814,315.9699801173684,2291.1188942864433
47.0,0.16097250883126246,0.7192570867713863,0.0806372993846684,0.21056916970979034,0.9890991365364247,0.14438536087776369,0.8451526089424894,0.2890968984573464,593.7377579620281,2592.8035481003717
48.0,0.17297312289251993,0.513532430089957,0.10030786214366066,0.1909359174710799,0.9822406716293617,0.14813578682321712,0.46192711047341595,0.3296381736375257,384.3079447633635,2382.8249918077795
49.0,0.24055588813426937,0.7916768145973718,0.03276827846697428,0.3082193748046733,0.9978159951173232,0.13726771830540668,1.160674753276057,0.2550553103960927,294.20359222371474,2170.0378896056727
50.0,0.19275220690607864,0.6983539689121239,0.04900417372739241,0.1548755549496223,0.9959868999340549,0.13961364551015,0.8048630977187221,0.29282337852504586,110.23587923311017,1986.1339826931808
