id,alpha,beta,eta,eta_r,characteristic_time,peak_amplitude,tau,X^2,bic
1.0,0.10504590794170093,0.31905518931700055,-0.038856097369527776,-2.902562694670496,0.3677075836501992,0.21218802290822575,0.2846289190390672,33.69347873969849,1930.4173432014152
2.0,0.10284476039985026,0.38497696987751906,0.14387146253910799,-0.4168577904090309,0.5489494727031126,0.1198834089209633,0.2680038340771783,31.224029866299897,1987.3159637076421
3.0,0.09876033501125317,0.38603319071364306,0.032975204194284125,4.48292707876213,0.48357778834685256,0.15262527479996107,0.2850629013900194,6.158563113148137,1841.922320683086
4.0,0.14915079112447782,0.48960410837144924,0.3329344334108446,1.1643060975872799,0.6092318448165926,0.28727460658959564,0.3120496399343098,73.14908968872062,2042.4355043497353
5.0,0.12373976880682994,0.36864129062999873,0.22129046184739498,-0.45209959841651937,0.5557661740761095,0.16991036771047188,0.32973239667299337,65.34278412771016,2051.285684082178
6.0,0.10800305812917955,0.1681482656188712,-0.25495023320612,-2.3200990533567674,0.42516924042161297,0.10547875029632285,0.2444352258968511,37.11411756894486,1881.219075845893
7.0,0.10383716135900793,0.2925600384605893,-0.05338580208354704,4.763911307301293,0.9456677400767353,0.027295687809251762,0.23537972546794117,31.72392958845457,1875.900823682317
8.0,0.07794154931461733,0.3809425643769938,-0.01099393047050612,4.623683883043615,0.39217918133088026,0.19557856558582717,0.30027428719131477,49.86513830844565,1931.406575674938
9.0,0.13618380863033008,0.5081973089737641,0.3002063922277336,2.8263257333751235,0.44836088749448705,0.3454247278107241,0.2987467970599434,51.007057877719745,1921.7596997342373
10.0,0.10451090800430515,0.2766459252103377,0.049882585480935715,-3.437457424708359,0.570309617642632,0.20436393170878653,0.2823244754497141,58.90263671134997,2011.8662276153798
11.0,0.12264085841177919,0.40085566285556246,0.25177250821814945,0.47027332115572307,0.5231652665609057,0.07485619676837682,0.2838195506968945,45.61386183368451,2081.4357279133546
12.0,0.16692398738536665,0.4129874742252005,0.3664044413059169,3.5388300171768847,0.4645878442491569,0.228106929879556,0.33612398978765023,83.68202708199479,2017.532284431841
13.0,0.10748666390887648,0.17075832712153283,-0.012626199770996993,-4.273761704437248,0.8923273471526159,0.04178340490523341,0.23160223627449283,24.776839941509493,1996.838296019497
14.0,0.10868852155080179,0.46497155579983335,0.2123865362102768,-0.1590281312303199,0.5744066163693877,0.1531206618521888,0.2606479778032377,43.514924236469525,2069.227129843729
15.0,0.0928572896637869,0.26853196813137087,0.090932267488816,0.8750529445599275,0.4361001151309074,0.13497038674705014,0.2473475085991762,29.318631517985644,2044.3021648508266
16.0,0.09729171398645603,0.3935584685967905,0.20920411525254545,4.18138469308971,0.43539607911690553,0.3975904469636911,0.30806706665990047,70.02677424856083,2023.1469552822966
