id,alpha,beta,eta,eta_r,sd_0_sd_r_ratio,tau,X^2,bic
1.0,0.10954022349621792,0.2135945155013501,-0.24900435130420828,-4.719958434724927,13.406869976667807,0.20569621641839078,36.95160845437462,1928.1540119982294
2.0,0.07079098817148155,0.2641647279028188,-0.049108204836221914,-1.2911028539799296,13.593408308800619,0.25060543979211813,39.53111930069035,1990.1015922241702
3.0,0.161986529194767,0.7312915002460306,-0.179763751258447,-2.5107305694706517,20.55605978970039,0.2780348187874447,92.14500582130435,1922.38730247338
4.0,0.08468721927810069,0.4893113679165134,0.09170428854892498,-0.3420480166219747,21.058819986772956,0.3171036481076045,63.4913247045036,2027.2562784476556
5.0,0.10456303047243604,0.3661699180543473,0.08366937750578818,-3.185092406032016,16.462981119931037,0.31485542544813455,49.29432969733838,2029.7157687339445
6.0,0.15991879286623412,0.7089001632653256,-0.34133198024779887,-1.9010314565544513,21.098767782218818,0.2647331367826794,66.68886914070156,1905.272366499788
7.0,0.0831864359900352,0.39962970702272954,-0.2004657834937319,3.3059973501299256,15.635776056291704,0.23536104118342177,74.70200421637608,1913.3574373923764
8.0,0.10293936398384076,0.5383328030063032,-0.24749253664461623,4.601345773656727,16.305288983828085,0.2604054659321573,162.6161822194583,2038.636158668088
9.0,0.07190995330437658,0.33893177909913325,-0.06368728743671082,-0.6860814460672993,18.492671339350316,0.28445651854058507,41.82823189753755,1907.0594128361927
10.0,0.07002823388822896,0.31145799714926303,-0.07893438961110533,-2.9307118257772236,21.85248709278216,0.27803223803488997,59.21106669695881,2006.6531966831262
11.0,0.0939884610526501,0.33737245799542637,0.13668314098001355,1.4293018090276077,3.734994846604856,0.2779578695035746,90.0508780704999,2120.351283232308
12.0,0.1529208166241946,0.3635247170964086,0.18613350319830668,-0.09071626922896203,13.349516597167508,0.2769952123767969,46.7648410815348,1975.093637513519
13.0,0.07629873478412294,0.32063757007234617,0.046344100143947964,0.2139109323566779,7.583586726781604,0.2846481049566272,40.29641803300306,2006.8364131931282
14.0,0.08107196374996223,0.48356095227804685,0.1800793145537143,3.426344517971196,20.175955894963476,0.2613996909011051,25.572488834841764,2045.76323352424
15.0,0.07082092292388895,0.2693898391001062,-0.036896584551765366,1.4749886852350491,15.810590468455437,0.2453670814862431,27.67038107459744,2037.1324534895757
16.0,0.0833042560109502,0.09433794713472071,-0.3339355347884164,-1.526804479779501,16.24659049609464,0.20470662860616667,69.55788983849928,2017.1566099543734
