id,alpha,beta,eta,eta_r,sd_0,sd_r,tau,X^2,bic
101.0,0.1693780201437513,0.4441135901397972,0.31725947845527647,0.18103196285546908,0.34978589928410786,0.010272067592472053,0.2729760296510569,20.370176827512157,2212.523780800069
102.0,0.08612102137443192,0.2993553373117023,-0.0408830991760859,-0.35228707895072153,0.41782815785524696,0.023804456308827465,0.23769165497937375,44.43747214749698,2114.493002230914
103.0,0.12666742787397803,0.44887650038274607,0.35488156712597485,2.16699792887277,0.5216788715100741,0.011181969089870111,0.2214777162842419,126.3942951966207,2345.977972153159
104.0,0.0855136637302173,0.27498968191764245,0.030749091319473898,-0.3085667600164199,0.36636371854539806,0.01666356570809619,0.20971080841976603,32.36619614845653,2201.749199597307
105.0,0.08732885667176557,0.485453869656083,0.14030719961123217,2.671183042381812,0.41447843098126325,0.017798616950716568,0.2959831090347832,74.81763637303386,2114.3512916189165
106.0,0.18544315764154468,0.4996556792274289,0.4376540012488339,1.5589198509293167,0.15551566695470997,0.01821428310346506,0.2647262198561499,64.96458971304936,2245.426458772876
107.0,0.08994445798315041,0.31320881380552323,-0.04780826085468448,-3.0412544038186162,0.3331185889206456,0.012606501793316831,0.2259219268350003,55.302532850108875,2105.919422930166
108.0,0.10636672656459734,0.3594791639636572,-0.044551684915742684,-1.8621088413221987,0.36917958335045586,0.0162349396492108,0.25972017087500693,28.545943954063375,1886.734007537414
109.0,0.09950326315998641,0.22715556186640007,-0.1153723568875199,-4.989433383163358,0.3481330342416076,0.019763102874243915,0.15679115293234408,38.111554417212346,2151.6792938576637
110.0,0.0702285485726044,0.24915753324787154,-0.12161612984892634,-1.7585306342390665,0.3983783377040646,0.019525909309976282,0.2343109563233311,79.39335217172055,2161.643075432129
111.0,0.13547622644488827,0.4623743865212739,0.16022431713839191,-1.7403455287470933,0.4774722700229892,0.01563369182867743,0.3128823567171591,78.11839115268268,2105.015333514818
113.0,0.0713995801321944,0.4933856714336278,0.06002728421995629,0.049599735213270435,0.6722488281418015,0.018378212855222287,0.29931832361106614,64.39360708712665,2150.7050372566096
114.0,0.07433897267221061,0.2551557025613961,-0.02020210687041646,-3.402578848513179,0.4086796761449102,0.018531688789000106,0.2211814713544233,89.79863011077872,2235.257580913234
115.0,0.08264209793966722,0.2879772030680097,-0.055811497607493155,-0.48290809780109134,0.41251602660641495,0.017100360332980367,0.22667498582161866,80.76254921274203,2171.4167954599907
116.0,0.07220575478696035,0.34815800892504944,-0.035738880610142076,0.36396246103365115,0.42712440470089685,0.023085138975542666,0.3227792426361701,55.97503658372748,2024.9790818679696
