id,alpha,beta,eta,eta_r,shape,characteristic_time,peak_amplitude,tau,X^2,bic
101.0,0.10584655906190367,0.1245567548255197,-0.20201793256294553,4.2050087928284015,3.6258848579749956,0.9843939198086724,0.21120016449552287,0.1797028464247843,56.547401959651836,1966.0847881364466
102.0,0.3738368908475589,0.5988249756748912,0.19583147724222005,-2.147931440885701,2.4626210023567427,0.4664903741254977,0.06868933759313983,0.3314277365840719,29.557792196290148,1861.9315256709815
103.0,0.14438946671891156,0.2605632621586684,0.12361817147065302,-0.5478651256816824,2.837399903177152,0.6971909461425774,0.061618812357053576,0.1824681708286873,57.72840091525977,2025.582288358366
104.0,0.15841952379081153,0.19066877219460893,-0.10803508998419864,-2.675368556635659,1.634182528017712,0.7773635332947991,0.04446562600706558,0.19920416141751074,11.15382121985908,1837.3231949769956
105.0,0.12385330009648352,0.21402010514819525,-0.1254842472305575,4.0482056315097745,2.2826345173218257,0.6273775828131541,0.01935972859352647,0.2247929791103375,23.707892331278916,1856.0816258059704
106.0,0.22838955929946395,0.2559090351998444,0.006532725145675711,-3.529012281789182,2.3602898006859383,0.4130972938955457,0.02313342667346624,0.1554672558384338,24.70376850148307,1916.7211643193186
107.0,0.08334131351756804,0.35135493029005554,0.044129835904328285,-3.832048165660904,2.4216643492416967,0.41967801077704275,0.11777452188210705,0.3110386618591962,44.61079067647834,1954.3161600451535
108.0,0.1753533803720998,0.4163626979359981,0.3072533692870423,0.015963574980577544,4.445405908219775,0.6104581055860322,0.39095516126750834,0.29536453148729525,63.80160307555714,2058.2632094862856
109.0,0.37996740030305565,0.5645850793957436,0.32276203789730795,-1.7541571448022608,2.0414667268784097,0.9350498082198844,0.09032607876799277,0.3321569864830084,58.942463712107134,1978.1939561623249
110.0,0.07962119493732309,0.3178373384810509,-0.06982208349744268,-1.7040469531345943,2.127395440219532,0.42678131038196704,0.05977751018877514,0.2481585044855529,52.53734644341039,2007.6918131364002
111.0,0.23073265735427895,0.7318514524361784,-0.09608598552540093,4.6253347040479955,2.1489927508900912,0.33029461078684813,0.20931681415563758,0.26085703085936746,24.430287349478277,1838.602078784544
112.0,0.10891828775108915,0.3637371763693741,0.1709518889477175,-0.7297517768914569,2.3866051682658216,0.657189851285392,0.06256834607283929,0.23240892800753282,51.51554424373583,2044.1452473416887
113.0,0.12371534608198342,0.16236895658870898,-0.1666648162562746,4.652153350531265,2.809173496944421,0.28073007230420055,0.017829342827644062,0.22470155550153187,44.802592915149944,1901.0296193554877
114.0,0.09469347965473257,0.02263104033621144,-0.45528700839400726,-3.176947434960034,4.296268390386803,0.7278900861585825,0.2909387282777488,0.16035940004641483,8.265507862595602,1858.1140380859938
115.0,0.26722309358357343,0.6660715289984327,-0.23771502438888226,4.040813276660199,4.259443358483126,0.40225188048005567,0.03606544379250362,0.20983156692222354,100.83165238681299,1974.6175360573327
116.0,0.18930473922072596,0.664881051342945,-0.10456334841485238,1.3012605027993918,3.127304991978333,0.28469215653840935,0.01673533165821256,0.2808357961746259,44.99488751226996,1870.3797624172114
117.0,0.11606988937330939,0.11503012733910406,-0.13984701639148167,-4.405965880732643,2.281534980076684,0.9222268130537256,0.05204378491840453,0.23754832381342067,26.144772125587753,1948.4475571363146
118.0,0.12977055479355892,0.2217940085808044,0.0034642226457810565,-1.8266449857111726,3.511312257633479,0.7025114186190635,0.10734792420714483,0.206740217341553,36.2166802303134,1931.5505683652177
119.0,0.2893480153638195,0.6901979031925057,-0.169681480303145,4.460800081362136,2.168473293955918,0.283827821618183,0.12635908538112162,0.22573514160356317,2.63119317062811,1798.5543652084068
120.0,0.117687556843085,0.25112218174303597,-0.09438156498037242,-3.681961654155611,2.2585619863500637,0.3358219230081422,0.10658733071507953,0.277089855888723,17.208457163113618,1867.736997684025
121.0,0.16638378176176588,0.4310207321609921,0.3540400831910304,3.410035942873215,2.169491830272393,0.34745230336477523,0.22237496600972498,0.3017993586610697,56.05413660716001,1956.871546990609
122.0,0.09734645611677198,0.393149284964745,-0.013225661773986763,2.949093330008031,4.157264924219737,0.7539202745737373,0.2053238192296794,0.2573360903339884,45.03950368688754,1901.2665301272255
123.0,0.1019533353118832,0.30086798796570663,0.16401468100562,3.573039272470008,2.485689001134852,0.29395438318705547,0.10452494633150244,0.24124978976773848,69.65319976773978,1994.0545059757371
124.0,0.12750749221754706,0.19429051964632005,-0.09777206624458779,4.963483584531369,4.459995637357964,0.7136455529385267,0.17077221020726016,0.17378478300522568,40.18029162207472,1932.0733806471303
125.0,0.11743035202356997,0.25967692082671207,0.08383793657257921,0.3435738120840881,2.443115823885556,0.4016171454678336,0.0263449466902278,0.21415582758743584,20.0883490557715,1909.5901287978165
126.0,0.3217961097478432,0.6937816536877658,0.05899639085518471,4.379277190049807,2.7212956781881363,0.19955649930096497,0.08118584659053327,0.2526435032393289,42.34948010444083,1874.2525132868593
127.0,0.11869813292772101,0.17561097174642404,-0.08799199012734604,4.983980447484809,2.0100104340202933,0.42258396562095235,0.06558295681604243,0.23390468361793598,20.661646803628457,1899.8098061677565
128.0,0.09818032920652267,0.3349504128131769,-0.022887903753167627,4.309024811763979,2.560576199735599,0.3478168303008502,0.029928090797349927,0.22939594816647912,14.14728824265591,1827.8017020277875
129.0,0.22190547163582078,0.7419294264205553,-0.03725696338776141,-1.8861250537084318,1.9070748898586811,0.6727740065665899,0.051897918683071365,0.2786433862817175,2.6311931706281224,1798.5543652084066
130.0,0.12322879715328607,0.0741186386686854,-0.4050640635047392,-3.023968250272711,1.8659043911245394,0.40552207826470316,0.03866331751099006,0.1794683342868037,25.88465369895994,1858.2583871736513
131.0,0.16357489460546876,0.26240235611672164,0.3413996941342152,4.023787380192588,3.643476160309429,0.531252127479518,0.045995331911873494,0.15288443695956275,585.3424662538391,2654.9362127070804
133.0,0.13102718726383553,0.23939615547996024,-0.05263529701312486,4.41206965522725,4.08995100199722,0.9834570193955576,0.0653735020302269,0.18361437009353376,10.729387144388987,1854.6300026488789
