id,alpha,beta,eta,eta_r,sd_0,sd_r,tau,X^2,bic
101.0,0.07765989759737343,0.10417808495376135,-0.3074473366495285,4.640294482699354,0.3131428894557624,0.0160261041863962,0.16888933920222723,71.7487590255016,1975.7646842844345
102.0,0.14860249492287297,0.5186149148083129,0.18754509309053513,2.197666292525078,0.43303962225847925,0.010328209907764887,0.40964283112989064,80.34633490897619,1907.198607465805
103.0,0.10032653074103376,0.22401559449443953,-0.13940281337982796,-4.82150799756971,0.32951781986092543,0.013309396856511141,0.18471892881127636,57.604878788738645,2019.9373053139825
104.0,0.12697233890753037,0.46886128591551185,0.1212762174972728,4.610785350323746,0.19460911874711728,0.02511612910232042,0.3045516235153081,14.753113494454496,1835.4010263337289
105.0,0.12076119886624198,0.5556686768116416,-0.24434881446657986,1.6816123749217304,0.2965671937793293,0.022283851103275555,0.27580435847898205,38.38556189190298,1865.237834448732
106.0,0.09952213683354552,0.37467251936066753,-0.06897498443978878,-0.5826935471680661,0.43000908876311483,0.019568787582990587,0.2756051910017562,30.176763697301627,1916.6726985972753
107.0,0.07042382401755233,0.3185114355765767,-0.1554578879454933,-4.5343417003946005,0.2845569700286883,0.01736842351359505,0.2840838094841175,95.33538333246833,1999.5192917832815
108.0,0.12188503370773757,0.32064942920972284,0.038175202832703814,-1.2056540653424663,0.371384845146169,0.020010071044074977,0.23273087971455336,59.91336751016762,2048.8535130030336
109.0,0.1897361494719143,0.46170847335177745,0.2708057209725385,0.44785013880086044,0.3664947771469885,0.0139693775267305,0.3597953288930322,210.26088617308622,2123.990917705441
110.0,0.07084664331772275,0.34324452840865555,-0.08610694353337689,-4.968937895099826,0.28805230480380817,0.012571046665934792,0.2487451792056535,70.12847012685246,2019.76147590198
111.0,0.1425958770268473,0.6900866316231591,-0.3572845121741346,4.937183129652814,0.3584908546786858,0.012427112907265395,0.24484367114416714,19.578529914674196,1828.2288604318771
112.0,0.0912387530583452,0.34797668250770913,-0.04245087337890463,-4.7404798152870296,0.3290082733639901,0.01994587330647964,0.20110761944195316,49.39231651779245,2036.5005586978828
113.0,0.14744123110572008,0.6703443413519928,-0.26053617504457616,2.7392565101748767,0.33152123238979625,0.025402189623995153,0.2935279399335932,96.89288817457569,1947.5984536970514
114.0,0.07024022318229428,0.3551587860999854,-0.20951700009880192,-1.2208684444973477,0.26406609564560024,0.020793774942185383,0.24229982462551083,61.49480069584482,1905.8218700013806
115.0,0.11788059825988634,0.6248741792493949,-0.3584366628941851,-0.18291841676261902,0.280436155290904,0.017738597964983963,0.2715606811083725,99.84523053452483,1968.1096532871823
116.0,0.18449290395644324,0.7409904455806373,-0.3498692749455353,-3.971938863188831,0.29044457067732465,0.019117346969991636,0.26330880867379514,43.2551001535794,1863.1185141406588
117.0,0.07287094338089271,0.43583182115484415,0.010114709812827805,1.656093390526503,0.46362720457075735,0.0130062948149583,0.32958906865718385,73.66387511833089,1990.4451992111956
118.0,0.08235416246995898,0.19321380945306177,-0.24235313557091054,-4.116201994483911,0.3629235178730278,0.017474440204791126,0.20618830242777597,13.820040223694772,1903.632467440737
119.0,0.14457362567145637,0.6245061256833231,-0.3779391797642587,-3.580484223693496,0.2760512715037471,0.016929411730876982,0.2547300879588744,15.854863576028839,1806.2565746959451
120.0,0.07541018890372653,0.2855614099874879,-0.2603842262693018,-1.2480904696462758,0.3277392479986201,0.017555986801919075,0.2881781307235536,50.65377420431727,1895.6608538073665
121.0,0.13948618065442908,0.5540768469992657,0.19092795999643952,-1.6430114876166413,0.15780650207433733,0.016134733769903722,0.31789511844656493,51.437784495755146,1946.7337339613423
122.0,0.07405214012254918,0.21701826152523507,-0.20353146314572124,2.1088567597145924,0.2632472317604264,0.01549980469180814,0.2187724632531738,45.217533055884694,1895.9230985783604
123.0,0.07280704953332998,0.14942296240081598,-0.2608277904051547,-0.3147582778041552,0.311063321503233,0.025885299823329544,0.20357036913995918,97.98464291858683,2016.8644882087222
124.0,0.08972556120149616,0.182918866815325,-0.16811186002236855,2.400183289261281,0.2618759749704851,0.021732332404468528,0.18320305000035972,41.94051990993022,1928.3121480171233
125.0,0.11607318272408167,0.4359027997277549,0.11033314495884072,-1.6152218301399297,0.21989701639007975,0.01682725538778677,0.22871912945515502,29.68717847176644,1913.6674972959488
126.0,0.17163198077747788,0.6547720947354942,-0.05361332642916017,-4.267538133309435,0.18524911758989382,0.0213843402538094,0.3026486275392459,40.37660091449369,1866.7581731790503
127.0,0.14282129182347977,0.42521152175931,-0.37101990070158086,-3.026732236731947,0.2796711335279143,0.018252646897139166,0.19329442081936427,137.44256466758944,2011.0692631138552
128.0,0.1584937336875602,0.6663084663012132,-0.23547176678982962,4.191157796627127,0.28605803494844606,0.01945164352437736,0.20689589324882296,23.054137117162263,1831.187089984432
129.0,0.09070633620324488,0.36030282276404496,-0.22409386398460074,2.1600042616188797,0.28012746319631177,0.02406451522206039,0.2285216231821633,5.2649547636048375,1795.666665883521
130.0,0.07078388330398239,0.2565206604039115,-0.3007554981542079,3.821512375263657,0.30401108073662053,0.014530423018508284,0.25918643360659643,31.240917627331314,1858.0931901841602
131.0,0.11230970526960388,0.21079922063190643,0.12757284687170367,1.0199130111640786,0.2386291816419086,0.015839931120571433,0.16051574493265713,603.4493803051172,2667.521665840497
133.0,0.09390207716027638,0.19739674829360498,-0.14082496390666688,2.78003035048369,0.24506193577779833,0.015213631649564805,0.17875935720385977,12.317526161138835,1850.6966807477663
134.0,0.12802791352272547,0.7544765617489777,-0.0770068993413946,4.96194245309261,0.282140355840246,0.019150351077238375,0.3079157421760148,25.64682481041953,1834.2971553276225
135.0,0.14569731560320917,0.21977790797130403,-0.0543647950525562,3.3494247083809636,0.3069499824225028,0.023949444986272335,0.15433623644575867,39.37294829025981,1887.5628977369447
136.0,0.0879538810913937,0.5246849835501585,-0.2800545784132513,-2.2936536974816875,0.2853564863739668,0.01677960032079415,0.3331984809369257,6.258558471204921,1796.660269591121
137.0,0.1704813239509274,0.6893123144849961,-0.29591026694886513,-2.551133094079652,0.3123191655630406,0.016771655712505877,0.27441963732150865,35.92703490276973,1826.3287460226861
138.0,0.10365985460266687,0.43451465462757016,0.08185903228572888,2.5182488250676984,0.23172081628219243,0.02200424749813514,0.32002760395328256,41.86745501976749,1886.4509693239497
139.0,0.1757796314179231,0.5601670607837763,0.349205065659943,0.2709759003928369,0.568246133023187,0.010436155667718414,0.3037767039758123,19.178558305220914,2169.9017421731437
140.0,0.09077332212937503,0.07545455281933405,-0.3937641005722856,1.1061034229171107,0.27243527129521294,0.011730672768322842,0.17077467917161301,29.469294822069752,1868.2720147075643
141.0,0.08792184260526026,0.428145280513444,0.02536834982179692,-3.505285521514685,0.4530768239305649,0.019850831073739413,0.2522419545599379,156.03560367328168,2197.9954307433036
142.0,0.08481361109936482,0.05258912128709203,-0.4827521228971845,-4.345817938344755,0.33359076589264314,0.01753730173380362,0.20981910590170846,31.74460968179777,1894.0822432430725
143.0,0.10943347614513847,0.40411199915297585,-0.11492925758884742,-4.3255763761020924,0.3140837894860691,0.01997240662973368,0.2960845997774672,29.58070946436455,1885.3370400004703
144.0,0.11163258071289274,0.5465191397616586,-0.3358680790028027,-0.650330403588914,0.33664143234336263,0.02523251502806457,0.288697199505434,47.86254253174873,1874.7148150885778
145.0,0.07010704974434549,0.2292939620803418,-0.3556238327736131,-0.7246654734335872,0.31214889393299794,0.02163266997030558,0.19705792885737122,82.89064455523061,1980.2227829618905
146.0,0.178565618927971,0.2430185115936504,0.03492141009286098,-3.5806732361058486,0.2785780691385278,0.02219641846894594,0.2025139739087592,24.49046267291597,2049.501458853734
147.0,0.18911884017935404,0.6805104482210756,0.21583649781802028,2.097602899178562,0.8553560538212378,0.012839192693693352,0.3710364188307185,738.9532687720783,2763.0820974835024
148.0,0.11893248323254957,0.5040687428338073,-0.3354178637674572,2.7634466489071476,0.32216589091369796,0.023652988086637898,0.26049678532119636,26.07590752879711,1834.2088603960667
149.0,0.07452497349962256,0.16315374342447686,-0.24871921620337334,1.9727864475367107,0.2956042700010215,0.021886813659475816,0.19404494697452074,75.20383942148405,1959.1841582456668
150.0,0.07127588280237915,0.3115137793981096,-0.23041871004728653,4.300750132400111,0.35554786955436524,0.0156653932235298,0.21137236118125113,24.761864316941793,1874.5630569487487
151.0,0.13041090085990312,0.49594908783437125,0.1401755723386473,-1.2874678078980577,0.2553063180247044,0.023575259857850975,0.29837983223319897,60.14041174211659,1898.9431316276107
152.0,0.0985438170676958,0.27392522768255734,-0.15955754986314097,0.3923064163967305,0.38818539179798073,0.011603647387819962,0.2487756023633963,19.777337735430404,1858.156492322058
153.0,0.16961117160128003,0.26548248540711183,-0.002551246062209689,-1.3472168923839507,0.30377743261744783,0.019648725013837184,0.17126935076058852,44.85034522046066,1889.433859524643
154.0,0.13206356635421573,0.5014521689940986,-0.06577227723238654,-1.7439960290679812,0.2724900902484966,0.01527648449159098,0.3275271184629079,8.5368766117232,1798.9385877316397
155.0,0.08220097274499061,0.06558748509056567,-0.40515070853010116,4.44162815037311,0.2931989594764821,0.017265946310482942,0.15381346538862647,6.549559952099138,1844.3858890208671
156.0,0.0784218275264737,0.15745264986948881,-0.21651856177328044,4.194264470718185,0.25926972779725976,0.021937232053186477,0.1914494968439693,35.285875035427125,1901.2070662294652
157.0,0.07683539417773969,0.1592035825536568,-0.22764896864975182,2.7236633030647006,0.26246574245843846,0.023658227728053344,0.18038670396005946,139.4001261442656,2070.518920209212
158.0,0.09642546860719828,0.7291577478459561,-0.1622383915074821,3.9327696580191462,0.2887861130670897,0.018510838016210073,0.3212222627054936,34.69928379995059,1825.1009949198672
159.0,0.11934945631126459,0.598932550787962,-0.3085586486337477,-3.1943667439625365,0.3372545978563084,0.015268854386095617,0.2937362882719952,2.8399474521697883,1793.2416585720862
160.0,0.07892198548489474,0.1667163946509273,-0.19989400956109526,4.4522337545671995,0.3068037016188079,0.02419788058647651,0.20743724765459498,67.12197642753117,1982.1853565815443
161.0,0.18844261423250439,0.5495771412603159,0.37206092484497133,1.048764157762252,0.4949454321372173,0.01842498686421892,0.3084396871092491,104.4188552055948,2077.114973370389
162.0,0.08245143258919965,0.2567586237935741,-0.145294685419059,-4.546616790148974,0.3253393055424554,0.019632536129175364,0.22729040158000996,42.36453688452212,1993.1269946000539
163.0,0.10429772366999818,0.11677661031407283,-0.23223236829506577,-4.866216868626906,0.25102589506653494,0.024842371646464745,0.21383410420747262,60.416674651525284,2043.559115234656
164.0,0.09448078882170521,0.062378455793230425,-0.44082630408326473,-4.870233480498095,0.30242172167070613,0.011039509436817644,0.17115916363617087,41.496780471946025,1898.0307421047937
165.0,0.14573848221374608,0.671529435072198,-0.28211663889326233,1.7789276977109192,0.3337315931355147,0.01803628773587012,0.22233335837477097,18.1625459976348,1826.8128765148379
166.0,0.14835031767400203,0.3042593703481481,0.023144696003199128,-2.9223930876304216,0.3633805129297998,0.02491884581178779,0.18812612490174177,47.75208818910473,1986.0124206178514
167.0,0.07033493722655573,0.1626984474968276,-0.24873966278527027,1.3444283633509224,0.3324208649675031,0.01981490663507182,0.2046009068098053,60.5414999031796,1968.467765312486
168.0,0.08001623382910228,0.2765217866410003,-0.14979106817473753,4.44690141441336,0.32190219678701304,0.014382765878122044,0.2423141005263888,22.773253808951456,1870.9632032556362
169.0,0.07144332289397223,0.38399802447164777,-0.12340080745186477,-2.9723075716352083,0.34928452867529014,0.01800264127399229,0.28047651959659053,59.75963058107805,1964.2661297367904
170.0,0.16756101444610652,0.6868726381474263,-0.2999443302718473,-2.703406478000608,0.26876829105938005,0.0229642661075745,0.24918637978171537,87.97567038328526,1944.5096320161329
171.0,0.1658547922220287,0.35111515078326033,0.21850635501276283,-1.1254857902392552,0.14660765442495416,0.01908597840454538,0.18390932212591612,60.48938079025698,2151.008729932748
172.0,0.07559160137183182,0.14811900011290402,-0.29032644709489097,-1.7904650233879176,0.3352833787460021,0.017159796989424096,0.15800436114593744,21.22530008342751,1888.9879980348178
173.0,0.07078254541224721,0.25524148673893865,-0.2887131124323741,2.1084517194638632,0.3082595506625696,0.02187310009739114,0.2822635813005162,10.673482049394899,1840.7562261415437
174.0,0.10353090927736451,0.2971380332449407,-0.007390965002084471,-4.399237766646487,0.28286862363737986,0.02543660668522542,0.21566291856280728,67.1585936881054,2050.5001141038424
175.0,0.0748784291325483,0.28646300867576835,-0.16587132780914593,-3.402195733429252,0.34707889267425207,0.020299276434283905,0.2735067844807806,29.361011011665614,1910.2065377166039
176.0,0.10378945980750269,0.666803902701268,-0.2671563355961384,2.85207340080183,0.3434502363371419,0.01049363897189896,0.31748286201154796,57.132997506195395,1901.7165118103778
177.0,0.17577807103198262,0.44300719021449386,0.09574029903033532,-0.9325785961789967,0.4447233800955648,0.01597878740998899,0.2258820158622462,25.314398880624054,1921.3311858152206
178.0,0.14185114644847188,0.6459190539161845,-0.19939632185424813,2.4386603527940123,0.3012878019744047,0.022843877887812024,0.24194928702044177,144.9324323523964,2040.7189557147633
179.0,0.08899955784569832,0.5349436323597864,0.21587632185077932,4.803097022856817,0.24726462483071554,0.021820616763365837,0.25746802500946153,184.97647553615,2139.746944450258
