id,alphaSS,betaSS,etaSS,alphaRS,betaRS,etaS1,etaS2,eta_r,tau,X^2,bic
101.0,0.15527121044860753,0.6135345855907809,0.47909715928269553,0.14003602016050137,0.4900148196021286,0.149696886110036,0.22037209160143223,0.41212658538886987,0.21581686713095638,164.1670252729253,2367.363551081206
102.0,0.2914908258745499,0.9997836716670535,0.2518769186174821,0.14070292333422008,0.5971130280709515,0.14694218538906098,0.1647747200970941,0.4180897895148304,0.2302659114288191,302.1063569924569,2383.204808911598
103.0,0.14157717017928936,0.9971224093194281,0.47069956423838283,0.14083191360102737,0.46628101896207086,0.14987615097909499,0.22564131924709532,0.427164250682663,0.16544528021120847,349.584997903448,2580.2115966957113
104.0,0.17372490655303263,0.8227454295632626,0.2868858931361987,0.14013695323955255,0.4728984539527292,0.14932334254400553,0.1987164525037324,0.4035653931688706,0.15397535364632392,391.28420820947815,2571.7101334940526
105.0,0.3071387123024254,0.9980077804673215,0.25403566420742224,0.14494767351711407,0.688137093804009,0.14837594856073685,0.10688056282936434,0.759464627326562,0.25233500884085314,282.7986875102854,2333.3752645918926
106.0,0.14019930229659885,0.8520947553598011,0.4226005123836349,0.14041721119612244,0.47445805638182564,0.1459455273452218,0.21506569192875785,0.48036034102168745,0.1890863731575666,349.9476321809809,2541.452423076531
107.0,0.258722289467592,0.9236713155134259,0.2542619161145471,0.1415771803823188,0.7336537551283091,0.14767927217196777,0.12447104663821919,0.5348586587605698,0.24996538271496266,365.95506803060823,2427.614879946391
108.0,0.15025775367872185,0.40461327160195526,0.336014583866418,0.15063638340047408,0.9994114995186492,0.10650279183495448,0.16578942016141698,0.45613488768847815,0.285128623495821,181.20317488702474,2050.4341603061002
109.0,0.35530492674402103,0.9489611871194888,0.2913934872181547,0.14727218016552818,0.5554006081511278,0.12563721768905778,0.11339425764361732,0.4044308638577227,0.15296849898765008,302.16386092601596,2426.7745222021913
110.0,0.2535273362593569,0.997772118552059,0.258990785603346,0.1402161384396734,0.6051491253827417,0.14868017083681495,0.16951055755711839,0.4313366081422458,0.21026553136221077,350.1275523173301,2443.4201974134635
