id,alpha,beta,eta,eta_r,sd_0_sd_r_ratio,tau,X^2,bic
101.0,0.17873346006490765,0.16616781565839567,0.005402787657703856,-4.653385839044306,7.104310936945367,0.15212853317920894,14.953409716580257,2201.5855527712743
102.0,0.09163737246173995,0.30356748049763027,0.05550221041366399,0.2707266874302727,20.381690296720446,0.2503716747778799,31.867586896174917,2096.40165606173
103.0,0.17723049724282244,0.5070755876966003,0.49754406124826644,-1.6012161411205672,41.677966362814935,0.21315230327011653,96.85238872470701,2310.9146047633826
104.0,0.14807127943398668,0.43579287926814464,0.4402872350496825,1.3371345308709315,15.13446067899121,0.24465934125251562,56.780077493089635,2220.6416200240774
105.0,0.07405849811667753,0.3985921703885719,0.028210052333235813,0.8609895806695333,23.170892291310956,0.2750711056069211,47.10162084406953,2081.1138151720897
106.0,0.1427504530005777,0.3472998499988132,0.2658788984459195,-4.4629109157857325,3.016020935111591,0.24450649342901942,34.80660209922264,2209.747010241186
107.0,0.09551899249905095,0.5343875500331233,0.1815066396076226,-1.2613032762657161,30.864718860537057,0.2819494992730811,96.87542860979792,2141.970857771993
108.0,0.14947660098447585,0.326652558650264,-0.24254970382661256,-4.214756999814485,16.8820491583081,0.1775057261152131,26.08794199718478,1878.7545446626734
109.0,0.1162833254673606,0.32420924993596767,0.14563420539147653,-0.37709620180654935,18.38415897882025,0.19775243633831077,53.23770278618724,2161.2839813087758
110.0,0.07098993382269356,0.31459460427001856,0.024859751357477755,-0.17939143891432252,28.53765912139875,0.2627024745973468,63.544343938228444,2140.272606280774
111.0,0.12024487979214274,0.24606041760422048,0.010511756799596483,-1.4854055104344355,15.855028784842546,0.26923394773388953,35.22124939702246,2056.5967308412955
113.0,0.0716248318539496,0.4352565453961557,0.1419109402813774,3.72859074707937,21.768825877013885,0.3091732623967733,41.62690355257161,2122.4168728041914
114.0,0.08225805719157571,0.532740697799367,0.2525968412033559,4.677912719010927,31.234968325889803,0.26090070783150254,137.32939670760695,2277.266886592199
115.0,0.09933799031086975,0.3018821840560774,0.11366631098436497,0.034931271688216636,17.211968596510125,0.2362576808532647,67.21624090198841,2152.3490262313744
116.0,0.09920494610858083,0.12020075727467161,-0.18320159696303784,0.10545092636385589,13.627423687981079,0.2273875019159211,56.699466007768656,2020.1820503741487
117.0,0.09898865178423666,0.37168767057160523,0.0744947741904447,-1.9588521021880245,5.565821268021857,0.24369953561864094,60.12572442620567,2067.0562222273184
118.0,0.08325472613941687,0.30561007038677834,-0.00036506588833062903,-1.2474103186166585,19.403052820940214,0.2306895784831199,33.94727047870694,2081.721624958222
119.0,0.09172228928132851,0.3243916034367675,0.037374800019357224,0.38232908266272014,21.887516091467177,0.2823065359384804,33.75701496329572,2049.723050745886
120.0,0.07137224040329727,0.30107337502452647,-0.05427479395812951,-2.236299893467257,19.171693705795608,0.23001350571184764,76.04851071385144,2118.4270100982617
122.0,0.07559818519893341,0.5110457294784164,0.11296031237731152,-0.46739897691312593,26.33423365198247,0.2721961328533786,43.302057102007126,2074.9296908302554
123.0,0.11750482489832019,0.4001239091746978,0.14678237723569243,-0.0017415828309508274,18.947704172394985,0.26648385801215263,49.26616489352388,2124.4377615046187
124.0,0.07030581941877115,0.38418759409655634,-0.09596358148711737,-4.500968825117454,31.99138352990099,0.22833539799569816,67.12596026961702,2133.717028060861
