id,alphaSS,betaSS,delta_flanker_deltaSS_ratio,alphaRS,betaRS,delta_target,deltaRS,tau,X^2,bic
111.0,0.20099445202196745,0.6591703288620016,0.37871820924265176,0.28412034566787164,0.988280407797339,0.143483415642628,0.7518438584420045,0.28290247443594196,499.26419960262774,2531.682602882625
113.0,0.2330344921530876,0.8081362417725872,0.14384406117933807,0.20230829989331656,0.9975602123671408,0.1403638635398701,0.7919501554675346,0.2793578317133039,985.4956227749053,3077.32851386225
114.0,0.14483234973678244,0.5295409034151533,0.3620641187917025,0.18230537817307868,0.9813081111086192,0.1425009964993601,0.6312190907624688,0.18234952359532627,1102.849193068446,3253.8296047887634
115.0,0.170695405652293,0.9750432953043637,0.3292117529273171,0.14144396043154656,0.4908027547431875,0.1422432485426112,1.1727336816177982,0.1669638697228672,332.3083986121093,2428.4841057772196
116.0,0.1696696973580376,0.6981872139236889,0.06891422511183581,0.1583987921260669,0.9994375692158528,0.14986057308050602,1.1727197518379016,0.31332831065435485,405.7981516292763,2380.3236578313804
117.0,0.3652320549922098,0.9507626142982005,0.3307789777899238,0.36730669122637105,0.9680753784132713,0.1058586989277606,0.43561018136506197,0.28293688246696536,496.6692781211714,2514.6426977580086
118.0,0.21777818987442743,0.7963541516381432,0.0366364238801693,0.19644594386146855,0.9950849989644328,0.1455329330040582,0.46610279470881727,0.2455226046536642,656.5765812300618,2715.393857545302
119.0,0.2661343967113299,0.8193093994499374,0.2534321914988094,0.14026880593728086,0.49861020802048844,0.14838035991186033,0.93217649357992,0.18570057132628892,228.85916765474155,2255.868125273057
120.0,0.1400965906342162,0.6916060612159949,0.07464928531100173,0.25626584931553875,0.9895332475286369,0.14608751363840689,1.0729158520360609,0.23067588751170431,700.2317192010158,2753.6531404211505
122.0,0.16768861375002822,0.8117562151355731,0.3507421831074974,0.17977286662834646,0.9662086606351751,0.1474261206963905,0.7141108290993652,0.264881384119777,687.6012976006862,2730.2718531646597
123.0,0.21148027094322847,0.7496249518963961,0.3105069902027179,0.14322300169829888,0.9799622191541619,0.1395940757004054,0.7618792138602376,0.26694515982504363,509.5187508652723,2595.733269312092
124.0,0.1567350401182414,0.6135713899579557,0.04552316342938173,0.30745193362709544,0.9988589219260067,0.14686007820173053,0.7977119995299041,0.21096150840965555,1089.6964198662984,3167.330409493267
125.0,0.2903367133398389,0.8523184557226855,0.0740231593885402,0.1738244156495417,0.9761837558468024,0.14945493414239394,1.0013966856851808,0.22618711317313622,864.2233590175074,2923.9879187783145
126.0,0.1908969748889084,0.6752599708030272,0.10046077534469428,0.3265140420871327,0.99570504719379,0.14293344763641821,0.8458035924681705,0.27028943251049314,553.7486277236221,2538.655471003611
127.0,0.20483778161338817,0.7691004881810873,0.06017221388921967,0.15982987833011747,0.9778836162107222,0.14737447382820815,0.7016963722809489,0.23188015775128074,493.1552047591819,2497.1548337774775
128.0,0.1921826185908478,0.8790453209121288,0.2932142685179394,0.1401342165394513,0.5339691675078552,0.14915025005442223,1.0765278746469977,0.15547880624651428,352.86010139751403,2491.4333988462718
129.0,0.20191996226616046,0.7431605943158424,0.06127436147561777,0.21293748113393654,0.9921634817345345,0.13030067617843785,0.5793578503420711,0.23106224663668998,851.5303803529647,2918.448507811347
130.0,0.21566185181226,0.8728282568181502,0.27248058561023447,0.14083083878084443,0.5039904275759561,0.14992361899468473,0.46842746037874594,0.15234664563093991,413.9385631098296,2522.615367988426
131.0,0.22524734295965862,0.8337553587512883,0.037363198298515754,0.27437913729004976,0.9930407974573121,0.1449692253257599,0.6528397112028613,0.2637778577696204,405.6818979031953,2402.453332183802
132.0,0.1542107059746653,0.9333698971657569,0.20036635637310868,0.14003849259957804,0.5145289293931157,0.1137437310004287,1.0055184328351487,0.15723966695706504,632.0413472412124,2862.086515244724
133.0,0.252415774534774,0.9434270560031103,0.3695674486463394,0.1404480533214681,0.5311636186488302,0.14046182890131942,0.8683319468446584,0.1526494555028171,492.97413492464176,2674.926400052042
134.0,0.22071411073553265,0.7856310198825922,0.013524349566445715,0.2709281975844415,0.9965294713416302,0.13649158911247813,0.8978205860633786,0.2068486748486224,1010.6380964797969,3144.9140809640794
135.0,0.18536779877945309,0.9099807651114685,0.2524416900957675,0.1952112399603129,0.9813059719302787,0.1377741069421815,0.5079005226432176,0.3049166767674323,332.26551435974346,2294.0304371917623
136.0,0.23602000822632174,0.7803045783681142,0.5841467863476091,0.31967831203275143,0.992788908643898,0.14639861367123627,0.9849313844296267,0.24500034223236578,500.2169940070702,2511.766542723877
137.0,0.2192786789210527,0.8345412466738965,0.10577164791592214,0.16818266671841975,0.9994666805344444,0.1499020405228862,0.4819057469356102,0.2638191559074656,634.7057714696047,2672.31737270912
138.0,0.2029660777869742,0.6138375388689864,0.12622895435929093,0.257664786263528,0.9754352091737001,0.1442772127419976,0.7715737962714098,0.27581697294997143,449.1153387385234,2386.1846361460625
139.0,0.22873786501806215,0.7692204713989396,0.45952108682648457,0.21271817459568615,0.9960959709685996,0.14112833119523913,0.9941612631677004,0.2396936468123263,1003.9083285859066,3139.533883921196
140.0,0.3667740489360368,0.9149810440033621,0.24783707823992823,0.20767186643310814,0.9988330763946003,0.10103594738778399,0.7525508044286056,0.25776578115697296,696.1845907467684,2783.222868177579
141.0,0.1931505185817357,0.8467759302019514,0.5373677096334887,0.16636313308454856,0.9983229154850086,0.1432531813058951,0.759395214293633,0.2276697693209786,1060.9723985762726,3256.0486266577086
142.0,0.24331766004514033,0.8143691702698328,0.08942990471240636,0.16787074988149478,0.9897945879633498,0.14088579875832424,0.9788991650226861,0.26147220247304404,264.0405824264129,2213.8359087661584
143.0,0.297534784599953,0.9292364654042747,0.3320974971507867,0.1408402428828299,0.48557726782063,0.14926498110388767,0.6391326186577768,0.187855509512392,365.2836076368801,2430.612218631254
144.0,0.3568768970513283,0.8508545624137827,0.4065171738806911,0.230992782892129,0.9925164245348493,0.12034544204847068,0.7637116537584491,0.1929872333028814,1092.0217970390438,3257.7876164783916
