id,alpha,beta,p,sd_0_sd_r_ratio,tau,X^2,bic
101.0,0.08235084225848671,0.45310083028520953,0.2067463578565419,26.12875874590461,0.28658408192831974,29.114695954970582,2210.225378091803
102.0,0.08013200436621992,0.344196328312414,0.3987051866782016,22.93908032406023,0.25815441338556644,47.19046905894481,2106.203077306637
103.0,0.07530996393670185,0.2756708430599887,0.3302589093400665,24.674470018271133,0.18571364169062887,102.2093361707794,2310.7500912915925
104.0,0.07640853967858535,0.250875151207496,0.34562218465304695,20.05624018763195,0.20875679137533454,36.10644540811041,2194.446527021236
105.0,0.08678751612309675,0.3338495393754894,0.34897762081113537,22.570092997045354,0.2570193298242096,93.21094963333339,2121.701683043492
106.0,0.07162737412729236,0.2856527126149425,0.2686285972267032,17.4402325122361,0.23390403238011453,47.13927081607698,2216.558218040179
107.0,0.08755270924487642,0.2940825233727377,0.42411922932089824,22.193019907505665,0.24357843614014055,111.23236979492695,2150.8063380392605
108.0,0.09676982818801502,0.41890156630066167,0.355054068617516,21.605813265125025,0.2805329423632431,61.83208426116611,1908.9772260087927
109.0,0.08036303386783578,0.3176996359980421,0.40290831652404224,25.80933113283096,0.22041987715166333,77.11133957401493,2179.636157178742
110.0,0.07987388770478299,0.34010349726934563,0.38343410385776483,23.297040141986944,0.2413295882487374,78.11480610629663,2149.3216075309806
111.0,0.0973162636692609,0.38178597457116037,0.34031605472339177,24.0227986044448,0.2927276980120624,65.06285965370745,2080.9168801801184
113.0,0.07851099982404278,0.34003936756660413,0.3916773076119706,23.39940946576782,0.27906284815998605,61.881694958537665,2137.150203292295
114.0,0.0754602989471315,0.31346145152703614,0.2998646406658932,19.0024349213506,0.21037458055463992,100.0399126220101,2234.455941588741
115.0,0.09274653014031967,0.297676435242229,0.4092454192346752,23.394182059164244,0.2252213471497897,84.93794477781853,2164.549269189343
116.0,0.0997792237445747,0.2522863812481047,0.4346666546160259,19.478361588962667,0.28894557268066534,54.65010752389573,2012.6112309724133
117.0,0.0813851107624342,0.2040029848670778,0.45690555655734105,19.99205042629787,0.24194694655486193,99.65805778447262,2101.0670946677233
118.0,0.08604670434463431,0.31700269564762246,0.4993376886896592,25.97003865610457,0.2448859916129721,69.19997824505305,2111.4528718067063
119.0,0.08788288424044816,0.4021323599319002,0.37254461356654905,23.19680842453158,0.29065430436487394,37.16885294387457,2047.6134278086038
120.0,0.07307955328435947,0.4333165236742462,0.3230410727296077,24.85480868992505,0.24859249860829635,91.13185627929771,2127.9888947458458
122.0,0.08000388765633412,0.2754329584998662,0.5461483250600709,24.396669238298575,0.24145150820408465,96.93919517224062,2123.045367982627
123.0,0.08246895503549463,0.45497643457063613,0.20706885942926734,25.563323639357662,0.25067495620855135,79.72745155762574,2149.3775872508586
124.0,0.08577125975303188,0.3162499820127315,0.5046051199086847,26.154224802582732,0.21872335541176444,135.658220397744,2196.7278272711264
125.0,0.09415975901340166,0.3040375845538208,0.5121106169392231,26.434639508150095,0.20772907288659748,71.713592597434,2114.913769604654
126.0,0.08352368090521442,0.3328899057836025,0.4101293808453404,23.275169460644047,0.2906477712205206,48.851465886956795,2017.1939264133596
127.0,0.08440125630195724,0.28121671596904446,0.47699003923783406,23.613017548276066,0.23159705056305335,75.44446540704263,2062.8797116717515
128.0,0.09552666282230424,0.31093413315966356,0.26821062190178036,16.441024117067847,0.19020537483190414,46.10445800893087,2168.113372704102
129.0,0.08842490637316608,0.2851062048994253,0.5378308716083972,26.58711388408881,0.24103375893623452,104.00141897569893,2154.355163680495
130.0,0.07954244196517961,0.22843329027620451,0.336229458056423,17.156551362067873,0.21963993177187158,99.82943439300703,2191.9418565180163
131.0,0.07818245511314098,0.29271351228401704,0.5044719381571001,24.414650889125465,0.25402325229941425,79.26377199443318,2059.470823521453
132.0,0.08299954216406345,0.2922452704868626,0.21941298076959873,22.311984988165108,0.15718695782538578,22.974103283261005,2236.454888533186
133.0,0.08989928810345699,0.30731377754735545,0.2581281837611941,16.57862237558212,0.17114171170761633,125.68542294052301,2291.0733053143367
134.0,0.0753381783605846,0.25714438079652,0.3282307972640873,19.230822097298205,0.20462932507185322,67.91789256185169,2185.629494292548
135.0,0.076513448201656,0.44375147948204974,0.5497293456875336,2.1037475945119084,0.2865924258979307,213.7122581029347,2158.9127981813667
136.0,0.07130801991095104,0.3362162134271029,0.5065504031703629,24.858152978804494,0.26488936040576067,83.5349690038359,2078.5201349670556
137.0,0.08380683475107334,0.3275641899241712,0.5126850994182456,26.340650653961525,0.24373720665655224,53.034849149155555,2074.082067635084
138.0,0.13598298837952416,0.19915826026191963,0.5495737178085904,20.27304686407643,0.2369131913208231,74.763439270271,1995.2683539242232
139.0,0.07901397122555161,0.36708475024725296,0.29398724934094467,20.709823927354112,0.24392878181792207,57.75879298203755,2176.8199655637404
140.0,0.07009999804182254,0.24575090808913025,0.43513946488043076,19.732528310684106,0.23904948445034313,121.27585712377679,2191.749751801
141.0,0.07124131397749411,0.26052436636976245,0.28418026118396045,16.120691800727776,0.18971339133469833,157.67085425161918,2336.1826995794677
142.0,0.07277295333114911,0.48506730540383,0.42043504120019365,24.777580032054015,0.2864807648488451,57.43620366011996,1990.6671472462785
