id,alphaSS,betaSS,deltaSS,alphaRS,betaRS,delta_target,delta_flanker,deltaRS,tau,X^2,bic
101.0,0.16823322546395036,0.80583851549519,0.4086002445816515,0.14007553438915235,0.4504202316760759,0.13393171803087908,0.07276709996769368,0.7925484407423375,0.19384464074359053,287.80203477270527,2490.998560580986
102.0,0.21152646542185716,0.5516332501410666,0.5494717996814366,0.20679523707521172,0.9975277315939095,0.1470214203556111,0.06520946189778967,1.0662171128842828,0.2104448591290179,780.8934918411544,2861.9919437602953
103.0,0.1497391862613559,0.7142449734110176,0.5177741701295456,0.1428180070426007,0.51048060487002,0.1484213491416449,0.16845388111248696,0.7812616080414538,0.15044273609560968,656.6395466804963,2887.266145472759
104.0,0.1867870791386984,0.6611284615187742,0.49693703825864566,0.16992689450755122,0.9943319432774167,0.1495408928301111,0.06665171338466172,1.1656041032082376,0.20498417416933393,1221.7049386341357,3402.1308639187096
105.0,0.3332926891914276,0.9092814033941224,0.3941241273348927,0.14091268897913828,0.5038613215709522,0.14917508460184248,0.10932149647230413,0.8926213474505753,0.1848646006770877,347.8332577507432,2398.4098348323505
106.0,0.1540911387780917,0.7295556036758929,0.4710714408531532,0.14065730025549728,0.5093427216000493,0.14407789804455567,0.1156101684195561,0.5902626244755943,0.16644390050101615,514.3716527745239,2705.8764436700753
107.0,0.24429428634314565,0.5794183193103707,0.5371472329956539,0.3042095715278423,0.9910512632236896,0.14108827336558374,0.14757081254323662,1.0190920304302529,0.17583597346454832,540.6642412541274,2602.3240531699093
108.0,0.20286189237609753,0.608011810834965,0.4762037377815024,0.14562824193376916,0.9111386834061243,0.14778509390032585,0.06975280099199363,0.9543771970872178,0.25618774198990396,92.7263722208344,1961.9573576399098
109.0,0.25283890540960147,0.9917051694244929,0.2919408319310109,0.14055942641151356,0.5059488929341385,0.14836838204020344,0.10881313637149759,1.031601228714596,0.15418419832136096,324.24801882226205,2448.8586800984376
110.0,0.24712341587560455,0.6244184359838806,0.5376096465541582,0.19468287050757083,0.9986829276800349,0.1469875642874647,0.06467769681083256,0.8863543361879804,0.1958511311772323,1008.7596320821633,3102.0522771782958
