PPT,Condition,Correct,RT
1,0,1,0.388278329
1,0,1,0.305953876
1,0,1,0.28243579
1,0,1,0.447107826
1,2,1,0.6000072
1,0,1,0.435318476
1,2,1,0.529401774
1,2,1,0.305966363
1,2,1,0.470643469
1,1,1,0.458858946
1,2,1,0.482351689
1,2,1,0.50589334
1,2,1,0.329512161
1,0,1,0.40001404
1,2,1,0.658797533
1,2,1,0.435334533
1,2,0,0.400065932
1,2,0,0.305925215
1,2,1,0.505891469
1,0,1,0.576478393
1,2,1,0.494152398
1,2,1,0.611776447
1,1,1,0.400043559
1,1,1,0.435338471
1,0,1,0.447116897
1,2,0,0.329501575
1,1,1,0.60001863
1,0,1,0.329467143
1,2,1,0.494145494
1,0,1,0.458837867
1,2,1,0.564720497
1,2,1,0.470610485
1,1,1,0.400047384
1,1,1,0.423585229
1,0,1,0.505930787
1,2,1,0.494121191
1,2,1,0.353022181
1,2,1,0.564705434
1,0,1,0.505928443
1,0,1,0.447093449
1,1,1,0.482394263
1,2,1,0.623534953
1,0,1,0.458615997
1,1,1,0.423590985
1,1,1,0.447079098
1,1,1,0.376531125
1,2,1,0.47062337
1,0,1,0.388285731
1,1,1,0.458859178
1,1,1,0.317675622
1,1,1,0.341243428
1,2,1,0.376506022
1,1,1,0.400049376
1,1,1,0.352987614
1,1,1,0.411766622
1,2,1,0.447112015
1,0,1,0.682328308
1,1,1,0.447092669
1,1,1,0.423254056
1,1,1,0.400065748
1,1,1,0.317723328
1,1,1,0.341241759
1,1,1,0.376506716
1,2,1,0.494158946
1,2,1,0.576151851
1,2,1,0.552968298
1,0,1,0.411806499
1,0,1,0.505916909
1,1,1,0.352999138
1,1,1,0.400031638
1,0,1,0.341231143
1,2,1,0.552948468
1,2,1,0.494156313
1,1,1,0.435335028
1,2,0,0.400069449
1,0,1,0.470610485
1,0,1,0.447114921
1,2,1,0.411811385
1,0,1,0.435347879
1,2,1,0.435332711
1,0,1,0.388280939
1,1,1,0.388291131
1,2,1,0.517679593
1,2,1,0.447092054
1,1,1,0.423592406
1,1,1,0.552925601
1,2,1,0.647047853
1,0,0,0.529411827
1,1,1,0.470631432
1,1,1,0.517664548
1,2,1,0.435345168
1,2,1,0.576482844
1,0,1,0.494136258
1,0,1,0.647032775
1,0,1,0.423568039
1,1,1,0.482369487
1,0,1,0.411819072
1,0,1,0.647041684
1,1,1,0.752877362
1,2,1,0.482376244
1,2,1,0.529423467
1,1,1,0.435353156
1,1,1,0.388295511
1,1,1,0.63528113
1,0,1,0.388231233
1,1,1,0.376528788
1,2,1,0.529440541
1,0,1,0.588239363
1,1,1,0.411821716
1,0,1,0.423559167
1,2,1,0.505902857
1,1,1,0.482372832
1,2,1,0.564713102
1,1,1,0.529429662
1,0,1,0.529394821
1,2,1,0.988122672
1,2,1,0.705852117
1,2,1,0.458857536
1,2,1,0.517678149
1,0,1,0.388293078
1,2,1,0.600009274
1,2,1,0.435335535
1,0,1,0.447096554
1,0,1,0.411812619
1,2,1,0.294196539
1,1,1,0.294131698
1,2,0,0.317717775
1,1,1,0.388293929
1,1,1,0.34122712
1,0,1,0.458842551
1,0,1,0.423575048
1,1,0,0.411826122
1,1,1,0.599987348
1,0,0,0.529409656
1,0,1,0.423565737
1,2,1,0.588231316
1,1,1,0.435339693
1,0,1,0.447096141
1,0,1,0.45887138
1,2,1,0.447098834
1,0,1,0.435338175
1,0,1,0.388273972
1,1,1,0.423569727
1,1,1,0.600005794
1,1,1,0.41182529
1,0,1,0.423594015
1,1,1,0.388284321
1,2,1,0.317699865
1,0,1,0.258899498
1,0,0,0.258920778
1,2,1,0.411822728
1,2,1,0.458843091
1,2,1,0.447108749
1,0,1,0.388286883
1,0,1,0.541182375
1,1,1,0.411812896
1,0,1,0.317695526
1,1,1,0.3647949
1,1,0,0.423594128
1,2,1,0.435338587
1,2,0,0.494123126
1,1,1,0.505905557
1,0,1,0.458858957
1,1,1,0.658790044
