PPT,Condition,Correct,RT
1,0,1,0.376548797
1,0,1,0.388281733
1,2,1,0.482377797
1,2,1,0.317596644
1,1,1,0.341203868
1,2,1,0.388307661
1,2,1,0.611769021
1,2,1,0.364640713
1,2,1,0.482385814
1,2,1,0.353011519
1,0,1,0.611614347
1,2,1,0.32949543
1,2,1,0.447079867
1,0,1,0.341226101
1,2,1,0.376400083
1,1,1,0.364702016
1,2,0,0.317721963
1,1,1,0.282369733
1,1,1,0.599968493
1,2,1,0.482403159
1,1,1,0.47056821
1,1,0,0.51761955
1,1,1,0.705811203
1,0,1,0.435385406
1,1,1,0.353000224
1,2,1,0.423559278
1,2,1,0.364726186
1,1,1,0.258851647
1,0,1,0.294208854
1,1,0,0.305916786
1,1,1,0.494118929
1,0,1,0.37640205
1,0,1,0.552946866
1,2,1,0.564570546
1,0,1,0.270636737
1,2,1,0.494158447
1,2,1,0.329490662
1,1,1,0.447066039
1,1,1,0.776400387
1,2,1,0.517651498
1,1,1,0.411779344
1,1,1,0.329461753
1,1,1,0.517608047
1,0,1,0.423588842
1,0,1,0.400066078
1,2,1,0.411671758
1,0,1,0.423379004
1,2,1,0.494159907
1,1,1,0.411786944
1,0,1,0.435349554
1,1,1,0.423526138
1,0,1,0.376530856
1,1,1,0.31772086
1,1,1,0.32944417
1,0,1,0.435327411
1,0,1,0.388297051
1,1,1,0.282409817
1,1,1,0.317708254
1,2,0,0.329345733
1,0,1,0.388158619
1,0,1,0.31758523
1,1,0,0.388245612
1,0,1,0.435298622
1,1,1,0.435324788
1,2,1,0.376511306
1,2,1,0.541193843
1,1,1,0.329471022
1,0,1,0.282443017
1,0,1,0.635175467
1,0,1,0.517684639
1,2,1,0.435358942
1,0,1,0.376382202
1,0,1,0.411769331
1,2,1,0.611632228
1,0,1,0.541067898
1,2,1,0.458861798
1,0,1,0.376403809
1,0,1,0.36457926
1,1,1,0.435311437
1,2,1,0.388308734
1,1,1,0.541118741
1,2,1,0.423578531
1,0,1,0.482396066
1,2,1,0.329501271
1,2,1,0.470644712
1,2,1,0.388331324
1,2,1,0.341075301
1,1,1,0.399895936
1,1,1,0.388275474
1,2,1,0.494140685
1,1,1,0.482340664
1,0,1,0.341259152
1,0,1,0.505760372
1,0,1,0.599953175
1,1,1,0.494117975
1,0,1,0.329348415
1,1,1,0.517620981
1,2,1,0.412132323
1,0,1,0.588097572
1,0,1,0.400046378
1,0,1,0.388151199
1,1,1,0.646995366
1,0,1,0.305976003
1,2,1,0.599999189
1,1,1,0.352980644
1,1,1,0.30590713
1,2,1,0.423580736
1,0,1,0.31771946
1,1,1,0.341226488
1,0,1,0.329489887
1,0,1,0.341218084
1,1,1,0.329442948
1,1,1,0.400034547
1,1,1,0.364756107
1,2,1,0.329333127
1,0,1,0.282445133
1,2,1,0.353024185
1,2,1,0.28241688
1,1,1,0.282390416
1,1,1,0.435322613
1,0,1,0.329342693
1,0,1,0.352966905
1,0,1,0.258911282
1,2,1,0.294068813
1,1,1,0.423528492
1,1,1,0.29414928
1,0,1,0.341111451
1,2,1,0.40003249
1,1,1,0.458838969
1,0,1,0.235405177
1,2,1,0.400064856
1,0,1,0.470492184
1,0,1,0.482394487
1,1,1,0.435293794
1,1,1,0.423420042
1,2,1,0.305977613
1,0,1,0.282324791
1,1,1,0.435329527
1,1,0,0.294172347
1,1,1,0.388245583
1,2,1,0.3647874
1,0,1,0.270696223
1,2,1,0.376550913
1,1,1,0.341233253
1,2,1,0.305982083
1,2,0,0.258782297
1,2,1,0.576558292
1,2,1,0.400060624
1,2,1,0.353019208
1,1,1,0.482357204
1,1,1,0.576464713
1,1,1,0.376518548
1,0,1,0.588091612
1,0,1,0.353614688
1,2,1,0.352877051
1,2,1,0.341254085
1,0,0,0.341257572
1,2,0,0.317713082
1,2,1,0.400064409
1,2,1,0.352965593
1,0,1,0.376549959
1,0,1,0.364791334
1,2,1,0.423565924
1,0,1,0.329509974
1,1,1,0.423552841
1,0,1,0.364793241
1,0,1,0.270688593
1,2,1,0.588105083
1,2,1,0.341268837
1,2,1,0.494014233
1,2,1,0.388296396
1,0,1,0.494146526
1,2,1,0.447114229
1,0,1,0.423570395
1,1,1,0.352964491
1,2,1,0.329506248
1,2,1,0.341228575
1,0,1,0.435356826
1,1,1,0.294157952
1,2,1,0.39992407
1,1,1,0.352961749
1,2,1,0.435352474
1,1,0,0.517644465
1,0,1,0.494137973
1,2,1,0.49414888
1,1,1,0.47061339
1,1,1,0.364744633
1,2,1,0.423601031
1,2,1,1.282006979
1,0,1,0.38831085
1,1,1,0.282407373
1,1,1,0.34122929
1,0,1,0.411686093
1,1,1,0.45884338
1,2,1,0.376413047
1,0,1,0.400077462
1,0,1,0.341112047
1,0,1,0.270675778
1,0,1,0.28243801
1,0,1,0.305969745
1,1,1,0.388250917
1,2,1,0.411819279
1,2,1,0.258888543
1,1,0,0.517654419
1,2,1,0.305952668
1,0,0,0.364764094
1,1,1,0.599977672
1,2,1,0.353035748
1,2,1,0.435189724
1,2,0,0.564714968
1,0,1,0.329480946
1,1,1,0.411781907
1,0,1,0.588115036
1,0,1,0.317575425
1,2,1,0.576472402
1,1,1,0.294170439
1,0,1,0.388293624
1,0,1,0.458861947
1,2,1,0.576494038
1,1,1,0.564685106
1,1,1,0.470598638
1,2,1,0.482238621
1,0,1,0.329483062
1,1,1,0.541153431
1,2,1,0.447098732
1,1,1,1.340944886
1,0,1,0.399922848
1,1,1,0.364743739
1,0,1,0.37652722
1,1,1,0.505725205
1,1,1,0.45882687
1,0,1,0.38831386
1,1,1,0.623455644
1,1,1,0.529378355
1,0,1,0.50592351
1,2,0,0.32950139
1,1,1,0.42355898
1,0,1,0.35301435
1,2,1,0.529447138
1,2,1,0.423580706
1,0,1,0.388311565
1,1,1,0.352983564
1,0,1,0.423427701
1,1,1,0.388262719
1,0,1,0.341255993
1,0,1,0.399911433
1,2,0,0.341246486
1,1,1,0.517623305
1,1,1,0.435276508
1,0,1,0.317742974
1,2,1,0.352877736
1,1,1,0.423553079
1,0,1,0.588238716
1,1,1,0.529399633
1,0,1,0.376541942
1,1,1,0.400028259
1,2,1,0.435332417
1,1,1,0.576447189
1,1,0,0.364724696
1,1,1,0.458808959
1,1,1,0.435311079
1,0,1,0.376384616
1,2,1,0.41165033
1,2,0,0.388132036
1,0,1,0.54106015
1,0,1,0.482252628
1,0,1,0.411810875
1,1,1,0.364737839
1,1,1,0.376495212
1,2,1,0.364642024
1,0,1,0.329470962
1,0,1,0.317573011
1,2,1,0.423564196
1,2,1,0.388312638
1,2,1,0.400058866
1,2,1,0.376402766
1,1,1,0.423559904
1,0,1,0.505896389
1,2,1,0.423587888
1,2,1,0.364649177
1,1,1,0.38826853
1,0,1,0.353004664
1,2,0,0.35285458
1,0,1,0.493960172
1,2,1,0.341100693
1,1,1,0.294183522
1,0,0,0.388296753
1,1,1,0.435308158
1,1,1,0.447070539
1,1,1,0.447053671
1,0,1,0.329335988
1,2,1,0.411664903
1,0,1,0.305958122
1,2,1,0.423595101
1,2,1,0.576471508
1,1,1,0.435292572
1,2,1,0.364783645
1,0,1,0.57633692
1,0,1,0.411683977
1,0,1,0.529298961
1,1,1,0.435319483
1,2,1,0.635300457
1,0,1,0.600000739
1,0,1,0.470650315
1,0,1,0.294204473
1,2,1,0.4471021
1,2,0,0.388161033
1,0,1,0.435194224
1,2,1,0.364747971
1,2,1,0.270676285
1,0,1,0.62353009
1,0,1,0.41183269
1,1,1,0.399987549
1,2,0,0.45871219
1,0,1,0.623372018
1,1,1,0.529415429
1,2,1,0.458833009
1,1,1,0.588191271
1,2,1,0.32949397
1,2,1,0.364781827
1,1,1,0.400027663
1,0,1,0.423456073
1,2,1,0.482392132
1,1,1,0.317679286
1,1,1,0.435316831
1,2,1,0.411689788
1,1,1,0.400026649
1,2,1,0.388296723
1,0,0,0.494176149
1,2,1,0.588099539
1,0,1,0.494151503
1,1,1,0.364754111
1,2,0,0.329502434
1,2,1,0.529427111
1,2,1,0.34113273
1,1,1,0.38826561
1,2,1,0.411827534
1,0,1,0.470494151
1,1,1,0.329455078
1,2,1,0.400054097
1,0,1,0.341114819
1,1,1,0.27065289
1,2,1,0.352849871
1,2,0,0.458728909
1,2,1,0.45872888
1,0,1,0.458866805
1,2,1,0.47064057
1,2,1,0.352871507
1,1,1,0.694021761
1,1,1,0.447056323
1,0,1,0.388171315
1,0,1,0.446929783
1,1,1,0.564682961
1,0,1,0.400077879
1,0,1,0.376396418
1,1,1,0.388255388
1,1,1,0.435285747
1,2,1,0.411799848
1,0,1,0.400056303
1,0,1,0.482376963
1,0,1,0.305823773
1,0,1,0.353000134
1,2,1,0.564564049
1,1,1,0.494139969
1,0,1,0.282436818
1,2,1,0.388305336
1,1,1,0.505888462
1,1,1,0.552915156
1,2,1,0.423446
1,1,1,0.694072604
1,0,1,0.353015125
1,0,1,0.329481006
1,1,1,0.364753783
1,1,1,0.505727291
1,0,1,0.43536368
1,1,1,0.388241738
1,1,1,0.423508704
1,1,1,0.623504579
1,0,1,0.353033215
1,2,1,0.435347408
1,2,1,0.400072336
1,1,1,0.364753604
1,0,1,0.282312244
1,0,1,0.329496294
1,0,1,0.435357004
1,1,1,0.423529267
1,2,1,0.423450828
1,1,1,0.411784917
1,1,1,0.329453796
1,0,1,0.423616707
1,1,1,0.482319891
1,2,1,0.36477679
1,1,1,0.305927396
1,0,1,0.329474986
1,2,1,0.411794513
1,2,1,0.600019574
1,0,1,0.317747712
1,2,1,0.3999089
1,0,1,0.282303631
1,2,1,0.28242296
1,0,1,0.56458956
1,2,1,0.564684808
1,1,1,0.388246328
1,1,1,0.294170529
1,0,1,0.317734122
1,1,1,0.423539847
1,2,1,0.423452377
1,2,0,0.329509944
1,0,1,0.376526326
1,2,1,0.411669552
1,1,1,0.329458147
1,1,1,0.470605373
1,1,1,0.435324579
1,2,1,0.458875924
1,0,1,0.588241875
1,1,1,0.36476326
1,2,1,0.376537263
1,1,1,0.494116932
1,2,1,0.470464051
1,0,0,0.400026441
1,1,0,0.364738494
1,2,1,0.670593262
1,2,1,0.423407733
1,2,1,0.505890965
1,1,1,0.376479805
1,1,1,0.341217279
1,2,1,0.329503357
1,1,1,0.376505435
1,0,1,0.376556963
1,0,1,0.552966058
1,1,1,0.376495153
1,0,1,0.423577189
