alpha,beta,tau,shape,characteristic_time,peak_amplitude,mu_c,X^2,bic
8.911471712741307,0.8892426726633341,1.1035880713290833,3.1540274171695026,0.9444499589078168,0.8342601160011446,0.09313304312848272,48.73881840394445,1839.1405295238608
1.9913685372827015,0.7263438851671022,1.0180758462562949,5.207404393351363,0.6383733205110982,0.9875689095072169,0.012012336086766884,1001.5098873574251,2805.08064354397
1.775921486807024,0.3738368455228278,1.084953884473944,6.628395618325895,0.48055442283166705,0.9986121721295325,0.10224262314839111,2298.9157525448963,4102.486508731441
8.35827808804563,0.9153560573992935,1.0006411785541403,2.909074186569028,1.3831315738634355,0.7086066116517986,0.10797952883240436,112.41086314905903,1902.8125742689754
