index,PPT,Condition,Correct,RT
189,101,1,1,0.46036
190,101,2,1,0.48316
191,101,2,1,0.54202
192,101,2,1,0.57711
193,101,2,1,0.37721
194,101,1,1,0.51851
195,101,1,1,0.65949
196,101,1,1,0.65934
199,101,2,1,0.49485
200,101,1,0,0.54203
201,101,1,1,0.40067
202,101,2,0,0.44798
204,101,2,1,0.49493
205,101,2,1,0.47153
206,101,2,1,0.49497
208,101,1,1,0.64718
210,101,1,1,0.33018
211,101,2,1,0.52933
212,101,1,1,0.45954
214,101,1,1,0.43609
215,101,1,1,0.43604
217,101,1,1,0.41256
218,101,1,0,0.49495
219,101,2,1,0.48295
220,101,2,0,0.47129
225,101,2,0,0.40087
227,101,1,1,0.92975
228,101,2,1,0.49495
231,101,1,1,0.43541
233,101,1,1,0.51841
234,101,2,0,0.37723
235,101,1,1,0.3774
237,101,1,1,0.43608
238,101,1,1,0.38895
240,101,2,0,0.37736
241,101,2,1,0.64781
242,101,2,1,0.70648
243,101,1,1,0.61259
244,101,1,0,0.40097
245,101,2,1,0.54182
246,101,1,1,0.63611
247,101,2,1,0.42382
248,101,1,1,0.50638
249,101,1,0,0.7895
250,101,2,0,0.41231
257,101,2,1,0.47116
258,101,1,1,0.58894
260,101,2,0,1.7534
261,101,1,1,0.68316
262,101,2,1,0.53023
264,101,2,1,0.49492
266,101,1,1,0.38904
267,101,2,1,0.50655
269,101,2,1,0.69476
270,101,2,1,0.48332
271,101,2,0,0.34182
274,101,1,1,0.44782
275,101,2,0,0.42426
276,101,2,1,0.40086
277,101,1,1,0.43622
278,101,1,1,0.69478
279,101,2,0,0.89473
281,101,2,1,0.51862
282,101,1,1,0.43617
283,101,2,1,0.63601
284,101,2,1,0.54203
285,101,2,1,0.53023
287,101,2,1,0.63585
288,101,2,1,0.65979
289,101,2,1,0.41256
290,101,2,1,0.28326
291,101,2,1,0.24791
294,101,1,0,0.24721
295,101,1,0,0.24783
296,101,2,0,0.37733
304,101,1,0,0.31845
305,101,2,1,0.42441
306,101,2,1,0.31849
307,101,2,1,0.30675
309,101,1,1,0.31848
311,101,1,1,0.37737
312,101,2,1,0.38913
313,101,1,1,0.4003
314,101,1,1,0.35405
316,101,1,1,0.31779
318,101,2,0,0.34201
319,101,2,1,0.60085
320,101,1,1,0.44787
321,101,2,1,0.37735
323,101,2,0,0.37718
324,101,1,1,0.29508
325,101,1,1,0.33035
326,101,1,1,0.40096
327,101,2,1,0.40087
328,101,1,1,0.34198
329,101,2,1,0.61244
330,101,2,0,0.27133
331,101,1,1,0.3419
334,101,1,1,0.45891
336,101,1,1,0.55233
337,101,1,1,0.36532
342,101,2,1,0.47143
343,101,2,1,0.36551
344,101,2,0,0.67133
345,101,2,1,0.38889
349,101,1,1,0.38891
350,101,2,1,0.61244
351,101,1,1,0.45961
354,101,2,1,1.3181
357,101,2,1,0.37732
358,101,1,1,0.29496
359,101,2,0,0.3067
362,101,2,1,0.51848
363,101,1,0,0.42471
364,101,1,1,0.3303
366,101,2,0,0.43607
367,101,1,1,0.34206
368,101,1,1,0.37725
369,101,1,0,0.44803
370,101,1,1,0.35384
374,101,2,0,0.37731
376,101,2,1,0.55376
377,101,1,1,0.48294
379,101,1,1,0.38885
381,101,2,1,0.54198
384,101,2,1,0.3889
388,101,1,1,0.37708
389,101,1,1,0.67119
390,101,2,0,0.37732
394,101,2,0,0.29479
395,101,2,1,0.36552
396,101,1,1,0.4714
397,101,2,0,0.35382
398,101,1,1,0.60075
399,101,2,0,0.63609
401,101,2,1,0.41276
402,101,2,1,1.3183
404,101,1,0,0.28311
405,101,1,1,0.4126
406,101,1,0,0.30684
407,101,1,0,0.2478
408,101,1,1,0.38911
409,101,2,1,0.35405
410,101,2,1,0.34178
411,101,1,1,0.31843
412,101,1,0,0.28307
413,101,1,1,0.27144
414,101,2,1,0.43592
415,101,1,0,0.33039
416,101,1,0,0.16558
418,101,2,1,0.47142
419,101,2,0,0.44775
420,101,2,1,0.45942
421,101,1,1,0.47081
422,101,2,1,0.43593
423,101,1,1,0.45969
424,101,1,0,0.50673
425,101,2,1,0.64772
426,101,2,0,0.53019
427,101,1,1,0.4244
428,101,2,1,0.4479
429,101,1,1,0.42421
430,101,2,1,0.389
431,101,1,1,0.34202
432,101,2,1,0.88311
434,101,1,1,0.37717
435,101,2,1,0.31798
437,101,1,1,0.33029
441,101,1,1,0.35388
448,101,2,1,0.45945
449,101,1,0,0.3419
450,101,2,1,0.4358
451,101,2,1,0.37742
452,101,2,1,0.4832
453,101,2,1,0.45887
454,101,1,1,0.41183
455,101,1,1,0.41246
456,101,2,1,0.45968
457,101,2,0,0.34182
459,101,1,1,0.40094
461,101,1,0,0.37733
462,101,1,1,0.54212
463,101,2,0,0.47131
464,101,2,1,0.45976
465,101,2,1,0.41255
466,101,1,1,0.45963
467,101,2,1,0.64779
468,101,2,1,0.45951
469,101,1,1,0.42438
470,101,1,1,0.49496
471,101,2,1,0.636
472,101,2,1,0.54207
473,101,2,1,0.53027
474,101,1,1,0.42424
475,101,1,1,1.718
477,101,2,1,0.38884
479,101,2,1,0.42441
480,101,2,0,0.47126
481,101,1,1,0.65948
483,101,2,1,0.50665
484,101,1,1,0.64784
486,101,2,1,0.33021
487,101,2,1,0.342
490,101,2,1,0.6008
491,101,1,1,0.71823
492,101,1,1,0.63616
493,101,1,1,0.64712
495,101,1,1,0.8595
496,101,2,0,0.43533
499,101,2,1,0.6242
500,101,2,1,0.47128
503,101,1,1,0.41189
506,101,1,1,0.60072
508,101,1,0,0.62415
509,101,2,1,0.47149
511,101,2,1,0.37733
512,101,1,1,0.37721
514,101,2,1,0.38911
516,101,1,0,0.51846
517,101,2,1,0.42429
518,101,2,1,0.448
519,101,2,1,0.49485
520,101,1,1,1.0239
522,101,1,1,0.38892
523,101,1,1,0.38891
524,101,2,0,0.31849
525,101,2,1,0.58848
527,101,1,1,0.51848
528,101,1,1,0.42378
529,101,2,1,0.48301
530,101,1,0,0.41231
531,101,1,1,0.58907
532,101,1,1,0.36552
533,101,2,0,0.35371
536,101,1,1,0.4594
537,101,2,1,0.45952
538,101,2,1,0.38902
539,101,2,1,0.34201
541,101,1,1,0.41256
543,101,1,1,0.37717
544,101,1,1,0.9293
545,101,2,1,0.38907
546,101,1,1,0.47145
547,101,2,0,0.56525
548,101,1,1,0.42445
549,101,1,1,0.48314
550,101,2,0,0.4362
551,101,1,0,0.58905
552,101,2,1,0.91837
553,101,1,1,0.4714
554,101,1,1,0.95356
559,101,2,1,0.33023
560,101,2,1,0.65934
561,101,2,0,2.7883
563,101,2,1,0.43607
566,101,1,1,0.38904
567,101,1,1,0.36553
569,101,1,1,0.37721
570,101,1,1,0.37744
571,101,1,1,0.35384
576,102,1,1,0.69487
577,102,2,1,0.50657
579,102,1,1,0.36559
582,102,1,1,0.37673
583,102,2,0,0.42424
586,102,1,1,0.34194
587,102,1,1,0.28314
588,102,1,1,0.36542
589,102,1,0,0.24785
590,102,1,1,0.36551
591,102,1,1,0.28312
592,102,2,1,0.37735
593,102,1,1,0.31863
594,102,1,1,0.37671
598,102,2,1,0.2479
599,102,2,1,0.34211
600,102,1,0,0.28332
604,102,1,0,0.28274
605,102,2,1,0.50665
606,102,2,1,0.38901
607,102,1,1,0.28317
608,102,1,1,0.3538
610,102,2,1,0.41254
613,102,1,1,0.28326
616,102,2,1,0.43593
617,102,2,0,0.31833
618,102,2,1,0.43596
619,102,1,1,0.35382
620,102,1,1,0.31854
621,102,2,1,0.36549
624,102,2,0,0.31786
625,102,2,0,0.34201
626,102,1,1,0.43542
627,102,2,1,0.47124
628,102,2,1,0.42418
629,102,1,1,0.29487
630,102,2,1,0.37748
631,102,1,1,0.38903
634,102,1,1,0.36551
635,102,1,1,0.28325
637,102,1,1,0.28313
638,102,2,1,0.37734
639,102,1,1,0.31853
641,102,2,0,0.28278
643,102,2,1,0.30675
645,102,2,1,0.36541
648,102,2,1,0.44783
652,102,1,1,0.36545
653,102,2,0,0.3889
655,102,2,1,0.33026
656,102,2,1,0.36543
657,102,2,1,0.41258
658,102,1,1,0.342
660,102,1,1,0.3774
661,102,2,1,0.37673
662,102,2,1,0.30657
663,102,1,0,0.30678
664,102,2,1,0.48319
665,102,1,1,0.25968
666,102,1,1,0.30671
667,102,2,0,0.28319
668,102,1,1,0.34194
671,102,1,1,0.33003
672,102,2,1,0.45896
673,102,2,1,0.41252
674,102,1,1,0.38843
675,102,1,1,0.30686
677,102,2,1,0.37734
678,102,1,1,0.34199
679,102,1,1,0.25914
680,102,2,0,0.40069
681,102,1,1,0.40075
682,102,2,0,0.28307
684,102,2,0,0.3067
685,102,2,1,0.40086
686,102,2,1,0.45962
687,102,1,1,0.29485
688,102,2,1,0.29501
689,102,2,1,0.35363
690,102,2,0,0.2597
691,102,1,1,0.33026
692,102,1,1,0.31837
696,102,1,1,0.34191
697,102,2,1,0.38894
700,102,1,1,0.36558
701,102,1,1,0.36546
703,102,1,1,0.3301
704,102,1,1,0.38905
706,102,2,0,0.29504
707,102,2,1,0.35377
709,102,2,1,0.25969
710,102,2,0,0.35385
713,102,1,1,0.38901
714,102,1,0,0.30684
717,102,2,0,0.24775
719,102,2,1,0.43623
726,102,2,1,0.3654
727,102,2,0,0.30667
728,102,2,1,0.25987
729,102,1,1,0.31857
733,102,2,1,0.34172
734,102,2,1,0.3888
735,102,2,1,0.44778
737,102,2,0,0.30678
738,102,1,1,0.37723
739,102,2,1,0.40078
740,102,1,1,0.43623
741,102,2,1,0.42422
742,102,1,1,0.38907
744,102,1,1,0.48308
746,102,1,1,0.37724
748,102,2,1,0.31841
749,102,2,1,0.43541
750,102,1,1,0.29495
751,102,2,1,0.37708
752,102,1,1,0.36537
753,102,2,1,0.56568
754,102,1,1,0.37734
755,102,1,1,0.42439
756,102,2,1,0.36541
757,102,2,1,0.35393
758,102,2,0,0.38912
759,102,2,1,0.3774
760,102,1,1,0.4008
761,102,1,1,0.33032
762,102,1,1,0.33017
763,102,2,0,0.38906
764,102,2,1,0.43598
766,102,1,1,0.33024
767,102,2,1,0.40084
769,102,2,1,0.495
771,102,2,1,0.3884
772,102,2,1,0.38892
773,102,2,1,0.41256
774,102,2,1,0.3648
775,102,1,1,0.31849
778,102,2,0,0.35378
780,102,1,1,0.40087
781,102,1,1,0.41257
782,102,1,1,0.42435
785,102,1,1,0.38889
786,102,1,1,0.37675
787,102,2,1,0.5066
789,102,2,1,0.38904
790,102,1,1,0.36552
791,102,2,1,0.38905
792,102,1,1,0.28325
793,102,1,0,0.63633
794,102,1,1,0.40003
799,102,1,1,0.33026
802,102,2,1,0.41239
803,102,2,1,0.43597
805,102,2,0,0.34205
806,102,2,1,0.42432
807,102,1,1,0.37735
808,102,2,1,0.41231
809,102,1,1,0.34209
810,102,1,1,0.25958
813,102,1,1,0.25974
815,102,1,1,0.542
816,102,2,1,0.53024
817,102,1,1,0.35396
818,102,2,1,0.37721
819,102,2,1,0.8476
820,102,2,1,0.41258
822,102,1,1,0.34198
823,102,1,1,0.34201
824,102,2,0,0.4007
825,102,2,0,0.36536
826,102,1,1,0.37737
827,102,1,1,0.34184
828,102,2,1,0.47131
830,102,2,1,0.49489
831,102,2,1,0.40094
832,102,1,1,0.28326
833,102,1,1,0.31854
834,102,2,0,0.27132
835,102,1,1,0.30646
837,102,1,1,0.38892
839,102,2,1,0.40071
841,102,2,1,0.31856
843,102,1,1,0.34209
844,102,1,1,0.31861
845,102,1,1,0.51848
846,102,1,1,0.3774
849,102,1,1,0.36541
856,102,1,1,0.35323
857,102,2,0,0.30676
860,102,2,0,0.33032
861,102,1,1,0.36539
862,102,1,1,0.40065
863,102,1,1,0.33023
865,102,1,1,0.37722
868,102,2,1,0.45963
869,102,2,1,0.40078
870,102,1,1,0.34198
871,102,2,1,0.34215
875,102,1,1,0.64765
876,102,2,0,0.38912
877,102,2,1,0.47081
878,102,1,1,0.43606
879,102,1,1,0.41244
880,102,1,1,0.35382
881,102,2,1,0.64752
882,102,2,1,0.44783
883,102,2,1,0.49495
885,102,2,0,0.33013
886,102,1,1,0.38884
888,102,2,1,0.45943
890,102,1,1,0.40078
891,102,2,0,0.34199
892,102,2,1,0.40077
893,102,2,1,0.41258
896,102,2,1,0.40068
897,102,1,1,0.33029
898,102,2,1,0.35398
900,102,1,1,0.36537
901,102,1,1,0.38946
902,102,1,1,0.38882
903,102,1,1,0.36558
904,102,1,1,0.38896
905,102,1,1,0.3418
906,102,2,1,0.41245
907,102,2,1,0.50666
908,102,1,1,0.47138
909,102,2,1,0.41245
910,102,1,1,0.49497
911,102,1,1,0.40072
912,102,1,1,0.41254
914,102,2,0,0.35377
917,102,1,1,0.342
918,102,2,0,0.25896
919,102,1,0,0.2596
920,102,1,1,0.36483
922,102,2,1,0.49458
924,102,2,1,0.54137
925,102,2,1,0.38904
926,102,1,1,0.37743
928,102,2,1,0.5537
929,102,2,1,0.38913
930,102,2,1,0.41249
932,102,1,1,0.3303
933,102,1,1,0.37674
934,102,2,1,0.36551
935,102,1,1,0.35366
936,102,2,1,0.38889
938,102,2,1,0.41275
940,102,2,0,0.35372
941,102,1,1,0.70644
942,102,2,1,0.41237
944,102,1,1,0.41255
946,102,1,1,0.54216
947,102,1,1,0.55348
950,102,2,1,0.3538
952,102,1,1,0.56553
953,102,1,1,0.45973
954,102,1,1,0.44796
955,102,1,1,0.70648
956,102,1,1,1.2006
957,102,2,1,0.42437
959,102,1,1,0.4008
960,102,1,1,0.37662
962,102,2,1,0.71836
963,102,2,1,0.34202
966,102,1,1,0.483
967,102,2,1,0.76475
968,102,1,1,0.38833
969,102,2,1,0.8831
970,102,2,1,0.45938
971,102,1,1,0.38907
972,102,2,1,0.38913
974,102,1,1,0.36559
975,102,1,1,0.41252
977,102,1,1,0.389
980,102,1,1,0.3655
982,102,2,1,0.40078
983,102,2,1,0.31846
986,102,2,1,0.36548
987,102,1,1,0.30665
988,102,2,1,0.54187
989,102,1,1,0.31845
990,102,2,0,0.38899
993,102,2,1,0.29495
996,102,2,1,0.43598
999,102,1,1,0.33053
1001,102,1,1,0.41253
1002,102,2,0,0.35382
1007,102,2,1,0.31846
1009,102,2,1,0.36545
1012,102,2,1,0.43595
1014,102,1,1,0.34191
1016,102,2,1,0.41259
1017,102,1,1,0.33012
1018,102,1,1,0.3891
1019,102,2,1,0.25944
1022,102,1,1,0.37675
1023,102,1,1,0.36549
1025,102,1,1,0.31843
1027,102,2,1,0.34188
1028,102,2,0,0.30675
1029,102,1,1,0.3655
1031,102,2,1,0.44774
1032,102,1,0,0.31848
1035,102,2,0,0.3413
1037,102,2,1,0.4596
1038,102,2,0,0.44867
1041,102,1,1,0.45953
1042,102,1,1,0.37735
1043,102,2,0,0.31843
1044,102,1,1,0.3539
1045,102,2,1,0.48323
1046,102,2,1,0.43621
1047,102,2,1,0.43602
1048,102,1,1,0.38896
1050,102,1,1,0.37741
1051,102,1,1,0.41266
1054,102,1,1,0.37719
1055,102,1,1,0.34206
1056,102,2,1,0.49469
1057,102,2,1,0.40087
1058,102,1,1,0.4009
1059,102,1,1,0.36541
1060,102,1,1,0.33038
1061,102,1,1,0.34201
1062,102,2,1,0.57724
1063,102,1,1,0.34195
1064,102,2,1,0.37713
1067,102,1,1,0.436
1068,102,2,1,0.36556
1069,102,2,1,0.3419
1070,102,2,1,0.35377
1071,102,1,1,0.36553
1073,102,2,1,0.41245
1075,102,1,1,0.38895
1076,102,2,1,0.48314
1078,102,2,1,0.44783
1079,102,2,1,0.30614
1081,102,2,1,0.57721
1082,102,1,1,0.36552
1084,102,1,1,0.29481
1085,102,1,1,0.389
1087,102,1,1,0.33031
1088,102,1,0,0.42425
1089,102,1,1,0.33032
1090,102,2,1,0.45934
1092,102,2,1,0.35374
1094,102,2,1,0.6833
1096,102,2,1,0.7301
1097,102,2,1,0.40092
1098,102,2,1,0.51787
1099,102,1,1,0.47133
1101,102,2,1,0.34198
1102,102,2,1,0.42464
1103,102,1,1,0.38875
1104,102,2,1,0.54195
1108,102,2,1,0.45955
1110,102,2,1,0.37726
1111,102,2,1,0.42414
1113,102,2,1,0.57722
1114,102,1,1,0.36553
1116,102,2,1,0.44777
1117,102,1,1,0.41262
1119,102,1,1,0.40073
1122,102,2,1,0.41256
1124,102,1,1,0.33027
1125,102,1,1,0.34197
1127,102,2,0,0.33027
1128,102,2,1,0.45958
1130,102,1,1,0.35389
1131,102,1,1,0.35391
1133,102,1,1,0.37732
1134,102,2,1,0.4478
1135,102,1,0,0.3655
1136,102,1,1,0.41237
1137,102,1,1,0.3068
1138,102,1,1,0.37724
1140,102,1,1,0.44792
1143,102,1,0,0.81253
1144,102,2,0,0.35373
1145,102,2,1,0.49505
1146,102,1,1,0.4243
1147,102,2,1,0.50581
1150,102,1,1,0.58888
1151,102,2,1,0.51851
1152,103,2,0,0.36555
1154,103,1,1,0.30676
1158,103,2,0,0.27139
1163,103,1,1,0.31785
1165,103,2,1,0.50666
1167,103,2,0,0.38909
1168,103,2,1,0.35368
1170,103,2,1,0.35373
1171,103,1,1,0.31843
1172,103,2,1,0.38893
1176,103,1,1,0.35385
1177,103,1,1,0.28318
1178,103,2,1,0.35282
1179,103,2,1,0.33028
1181,103,1,1,0.34126
1184,103,2,1,0.36554
1185,103,1,1,0.37683
1186,103,2,1,0.23607
1187,103,2,1,0.25941
1188,103,1,0,0.23625
1190,103,2,1,0.28325
1194,103,2,1,0.37729
1197,103,1,0,0.24789
1198,103,2,1,0.33015
1199,103,2,1,0.34198
1200,103,2,1,0.60067
1201,103,1,1,0.28317
1203,103,2,1,0.2596
1206,103,1,1,0.35321
1207,103,2,0,0.42428
1208,103,2,0,0.35384
1212,103,2,1,0.37742
1215,103,1,1,0.34201
1216,103,1,1,0.34202
1217,103,1,0,0.29482
1218,103,1,1,0.36543
1219,103,1,1,0.36563
1220,103,2,1,0.41256
1221,103,2,0,0.35372
1222,103,2,1,0.45946
1223,103,2,1,0.37734
1224,103,2,0,0.35384
1225,103,1,1,0.31846
1226,103,1,1,0.35396
1228,103,2,1,0.55371
1229,103,1,1,0.36535
1230,103,1,1,0.35372
1231,103,2,1,0.70663
1232,103,1,1,0.31847
1233,103,2,1,0.35399
1238,103,1,1,0.38905
1239,103,1,1,0.32994
1240,103,2,1,0.22456
1242,103,1,1,0.27137
1243,103,2,1,0.37735
1244,103,2,1,0.42435
1245,103,1,0,0.2479
1246,103,1,0,0.16562
1247,103,1,1,0.36536
1249,103,2,1,0.38902
1250,103,1,1,0.38914
1251,103,1,1,0.36536
1252,103,2,0,0.38896
1254,103,1,1,0.30682
1256,103,2,0,0.40086
1257,103,2,1,0.51844
1258,103,2,1,0.34184
1259,103,1,1,0.3655
1260,103,1,0,0.34219
1262,103,1,0,0.33029
1263,103,1,1,0.3303
1264,103,2,0,0.35384
1265,103,1,1,0.33033
1268,103,2,1,0.35382
1269,103,1,1,0.33011
1270,103,1,1,0.38893
1273,103,2,0,0.22425
1274,103,2,1,0.36551
1275,103,1,1,0.2949
1276,103,2,1,0.30663
1277,103,1,1,0.31848
1278,103,1,1,0.35365
1280,103,2,1,0.35374
1281,103,1,1,0.30685
1282,103,1,1,0.33043
1284,103,2,1,0.22366
1286,103,1,1,0.16557
1287,103,1,0,0.24795
1288,103,2,0,0.37737
1289,103,1,1,0.37734
1290,103,1,0,0.20086
1291,103,1,1,0.3304
1292,103,2,0,0.22427
1293,103,2,0,0.28306
1294,103,2,0,0.25978
1295,103,1,1,0.36552
1296,103,2,1,0.64803
1297,103,1,1,0.35391
1298,103,1,1,0.31845
1299,103,2,0,0.29486
1300,103,1,1,0.3304
1301,103,2,1,0.3297
1302,103,2,1,0.21253
1303,103,2,0,0.33003
1304,103,2,1,0.36539
1306,103,1,0,0.28324
1307,103,1,1,0.31854
1308,103,2,1,0.36482
1309,103,2,1,0.55361
1310,103,1,1,0.33022
1311,103,1,1,0.28327
1312,103,1,1,0.27132
1314,103,2,1,0.29428
1315,103,1,1,0.28327
1316,103,2,1,0.41262
1317,103,2,1,0.31837
1318,103,1,1,0.38905
1320,103,2,1,0.34209
1324,103,1,1,0.31852
1326,103,1,1,0.2478
1328,103,2,1,0.2833
1329,103,2,1,0.2479
1330,103,2,1,0.25981
1331,103,1,1,0.42404
1332,103,1,1,0.25972
1333,103,1,0,0.30677
1334,103,2,0,0.3183
1335,103,2,1,0.54197
1338,103,1,1,0.31833
1339,103,2,0,0.33029
1340,103,1,1,0.31816
1342,103,2,1,0.35386
1343,103,2,0,0.40088
1345,103,2,1,0.68309
1346,103,1,1,0.31866
1348,103,1,1,0.3303
1349,103,2,1,0.27152
1350,103,2,1,0.48307
1354,103,2,1,0.342
1355,103,2,1,0.35382
1356,103,2,1,0.31839
1357,103,1,1,0.248
1358,103,2,1,0.24794
1362,103,2,1,0.23626
1363,103,2,1,0.35391
1364,103,1,1,0.23559
1366,103,1,1,0.35368
1369,103,1,0,0.2362
1374,103,2,1,0.31818
1375,103,1,1,0.3655
1378,103,2,1,0.3303
1379,103,1,0,0.31848
1381,103,2,0,0.38905
1384,103,1,0,0.25971
1385,103,2,1,0.36563
1386,103,1,1,0.37709
1387,103,2,1,0.23621
1388,103,2,1,0.37739
1389,103,1,1,0.24797
1390,103,1,1,0.35382
1391,103,1,1,0.35388
1392,103,1,1,0.38872
1393,103,1,1,0.23605
1394,103,1,1,0.27142
1395,103,2,1,0.50667
1396,103,1,1,0.24789
1398,103,1,1,0.36543
1400,103,1,1,0.37736
1401,103,1,1,0.35363
1404,103,2,1,0.40082
1405,103,1,1,0.35376
1406,103,2,0,0.30699
1409,103,2,1,0.42438
1411,103,2,1,0.36547
1413,103,2,0,0.24793
1414,103,1,1,0.45966
1415,103,2,1,0.37657
1416,103,2,1,0.35392
1417,103,2,1,0.2597
1418,103,1,0,0.33011
1419,103,1,1,0.35381
1421,103,2,1,0.27142
1422,103,1,1,0.31856
1424,103,1,1,0.2237
1425,103,1,0,0.24782
1428,103,2,1,0.40107
1429,103,1,0,0.29484
1431,103,2,0,0.25987
1432,103,1,1,0.34196
1434,103,1,1,0.23603
1437,103,1,1,0.35382
1438,103,2,0,0.36553
1440,103,1,1,0.48294
1442,103,2,1,0.37734
1443,103,2,1,0.27142
1446,103,1,1,0.30677
1447,103,1,0,0.25973
1448,103,1,0,0.25973
1449,103,1,1,0.31823
1450,103,2,1,0.342
1451,103,2,1,0.34188
1452,103,1,1,0.29426
1454,103,2,1,0.33021
1456,103,2,0,0.28338
1457,103,1,1,0.33028
1460,103,2,1,0.64709
1461,103,2,1,0.35383
1462,103,2,1,0.38909
1464,103,1,1,0.34132
1465,103,1,1,0.37734
1467,103,2,1,0.27142
1468,103,2,0,0.33027
1469,103,2,0,0.36536
1472,103,1,0,0.31851
1473,103,2,0,0.25968
1475,103,1,0,0.34207
1477,103,1,1,0.34197
1478,103,1,1,0.29476
1479,103,2,0,0.22429
1480,103,2,1,0.35361
1481,103,2,0,0.31855
1482,103,2,1,0.34204
1483,103,1,1,0.35381
1484,103,1,1,0.3184
1485,103,1,1,0.35374
1486,103,2,1,0.29492
1487,103,2,1,0.31835
1488,103,1,1,0.28315
1489,103,2,0,0.31847
1490,103,2,0,0.31848
1491,103,2,1,0.50672
1492,103,2,1,0.41245
1495,103,1,1,0.40086
1499,103,2,0,0.29485
1500,103,1,1,0.33035
1501,103,1,0,0.27141
1503,103,1,1,0.35394
1504,103,2,1,0.34175
1506,103,1,1,0.29491
1508,103,2,1,0.27143
1509,103,2,0,0.31837
1510,103,2,1,0.25975
1511,103,1,1,0.24775
1512,103,1,1,0.29484
1513,103,1,0,0.36546
1514,103,1,0,0.2723
1515,103,2,0,0.28268
1516,103,1,0,0.38836
1517,103,2,0,0.33017
1518,103,1,1,0.43615
1519,103,1,1,0.34187
1521,103,2,1,0.37674
1522,103,1,1,0.21258
1527,103,1,0,0.29495
1528,103,1,1,0.34192
1532,103,2,1,0.25974
1534,103,2,1,0.37732
1535,103,1,1,0.36567
1536,103,1,1,0.24796
1537,103,2,1,0.38911
1538,103,1,0,0.21251
1539,103,2,1,0.36524
1542,103,2,1,0.21285
1544,103,1,1,0.36547
1545,103,2,1,0.38905
1546,103,2,1,0.3537
1547,103,1,1,0.36538
1548,103,1,1,0.40086
1549,103,2,0,0.38913
1550,103,1,1,0.3301
1551,103,1,1,0.30677
1552,103,2,1,0.27146
1553,103,1,0,0.21258
1556,103,1,1,0.3184
1557,103,1,1,0.29497
1558,103,2,1,0.37734
1560,103,2,1,0.37733
1563,103,2,1,0.42451
