alpha,beta,p,sd_0,sd_r,tau,X^2,bic
2.6866549639119883,0.9141667146961251,0.06231945447203291,3.2572267447507217,5.1616801433866755,0.09921350185771996,25.596357511162722,1810.4766077132172
0.7919171492302759,0.49251547834743004,0.30990339983356296,2.6285332588096573,0.34546999177963045,0.05658740325297988,339.7304315782237,2137.779726846906
