id,alpha,beta,eta,eta_r,characteristic_time,peak_amplitude,tau,X^2,bic
1.0,0.14767218856274533,0.4152331854599218,0.35451407609142027,1.8908390826699961,0.6526886957550824,0.15724080756714082,0.2611661926604211,25.908671097686373,2106.3589028511287
