index,PPT,Condition,Correct,RT
1227,1,1,1,0.282455206
1230,1,1,1,0.388314575
1231,1,1,1,0.32951045
1235,1,1,1,0.494144976
1237,1,1,1,0.329486251
1239,1,1,1,0.282459855
1240,1,1,1,0.294042587
1241,1,1,1,0.270697266
1242,1,2,1,0.282451063
1243,1,2,1,0.51768446
1244,1,2,1,0.364632249
1245,1,2,1,0.305821508
1246,1,1,1,0.341127217
1247,1,2,1,0.517671347
1248,1,1,0,0.317747712
1250,1,2,1,0.376379341
1252,1,2,1,0.32948333
1253,1,2,1,0.352875113
1256,1,1,1,0.317739785
1257,1,1,1,0.305840641
1258,1,2,1,0.42358613
1261,1,2,1,0.38830933
1262,1,2,1,0.341255009
1264,1,1,1,0.36478591
1265,1,1,0,0.423586041
1266,1,2,1,0.552947521
1268,1,2,1,0.341122955
1269,1,1,1,0.411819696
1270,1,2,1,0.435335249
1271,1,1,1,0.305968881
1272,1,1,1,0.317735285
1273,1,2,1,0.435348988
1275,1,1,1,0.329504281
1276,1,2,1,0.329501688
1277,1,2,1,0.317576855
1278,1,1,1,0.317743361
1279,1,2,1,0.317571968
1280,1,2,1,0.317740381
1281,1,1,1,0.352863699
1282,1,2,1,0.294220418
1283,1,1,1,0.294078052
1286,1,2,1,0.411798209
1287,1,1,1,0.341244668
1288,1,2,1,0.329349041
1289,1,2,1,0.341260731
1290,1,2,1,0.411824942
1292,1,1,1,0.388174117
1293,1,2,1,0.376548558
1294,1,2,1,0.329487026
1296,1,2,0,0.376408994
1297,1,1,1,0.482400507
1298,1,1,1,0.364772975
1299,1,1,1,0.294202358
1300,1,2,1,0.411812782
1301,1,1,1,0.423581421
1302,1,2,1,0.364629775
1303,1,1,1,0.341253787
1305,1,1,1,0.38815099
1307,1,2,1,0.341120839
1308,1,1,1,0.352869302
1309,1,1,1,0.235416427
1310,1,1,1,0.411788434
1312,1,1,1,0.305824071
1314,1,1,1,0.317734271
1315,1,2,1,0.376542717
1318,1,1,1,0.329491615
1319,1,1,1,0.364777893
1320,1,2,1,0.400066406
1324,1,1,1,0.364806682
1325,1,1,1,0.341120332
1326,1,1,1,0.317732751
1327,1,2,1,0.294209778
1328,1,2,1,0.400079012
1329,1,2,1,0.329351068
1330,1,2,1,0.317738742
1331,1,2,1,0.353027076
1332,1,2,1,0.317737937
1333,1,2,1,0.329474926
1334,1,1,1,0.423573166
1335,1,1,1,0.294069231
1337,1,1,1,0.423581719
1339,1,2,1,0.305980027
1340,1,2,1,0.411834806
1342,1,1,1,0.305809498
1347,1,2,1,0.435355783
1348,1,2,1,0.411683351
1350,1,2,1,0.341270268
1351,1,2,1,0.376511991
1352,1,1,0,0.364785016
1353,1,1,1,0.329501122
1354,1,1,1,0.423428059
1355,1,2,1,0.341256619
1356,1,2,1,0.4000808
1357,1,2,1,0.341325641
1359,1,1,1,0.505925894
1360,1,2,1,0.364633739
1361,1,2,1,0.400062919
1363,1,2,1,0.364646643
1364,1,1,1,0.329488605
1365,1,2,1,0.364773452
1367,1,2,1,0.341273725
1368,1,1,1,0.282307267
1369,1,2,1,0.400051922
1370,1,2,1,0.305954635
1375,1,2,1,0.376556516
1376,1,1,1,0.270686716
1377,1,2,1,0.376563013
1378,1,2,1,0.341241062
1379,1,2,1,0.364772618
1380,1,1,1,0.552972138
1381,1,1,1,0.317743361
1382,1,1,1,0.305793047
1384,1,1,1,0.541231394
1387,1,1,1,0.305986226
1390,1,1,1,0.31775105
1393,1,1,1,0.341276228
1394,1,1,1,0.282479465
1396,1,1,1,0.329490751
1398,1,2,0,0.364781052
1399,1,2,1,0.399912924
1400,1,2,1,0.353026152
1402,1,2,1,0.48224178
1403,1,1,0,0.388308227
1404,1,1,1,0.353018075
1407,1,2,1,0.34125495
1408,1,2,1,0.329502791
1411,1,1,1,0.34125483
1413,1,1,1,0.61176306
1417,1,1,1,0.447101891
1418,1,2,1,0.282455623
1419,1,2,1,0.282452285
1420,1,1,1,0.305982381
1421,1,1,1,0.411817849
1422,1,2,1,0.400070935
1423,1,2,1,0.353021353
1425,1,1,1,0.305961758
1426,1,2,1,0.27092585
1429,1,2,1,0.611630499
1430,1,1,1,0.470637828
1431,1,2,1,0.423434854
1433,1,2,1,0.400070548
1435,1,2,1,0.494009733
1436,1,1,1,0.400076807
1437,1,1,1,0.305985183
1438,1,1,1,0.282288611
1440,1,1,1,0.352879941
1441,1,2,1,0.317747742
1443,1,2,1,0.34126094
1446,1,2,1,0.341269314
1447,1,1,1,0.352997094
1448,1,1,1,0.30598262
1449,1,2,1,0.400088131
1450,1,1,1,0.294092864
1451,1,2,1,0.352867216
1452,1,1,1,0.329486638
1453,1,2,1,0.458751917
1454,1,2,1,0.317744046
