PPT,Condition,RT,Correct
1,2,0.384673655,1
1,1,0.30131291499999996,1
10,1,0.584975186,1
10,2,0.468086384,1
10,2,0.451492171,1
10,2,0.36803662600000003,1
10,1,0.40138080400000004,1
10,2,0.367989941,0
10,1,0.451430363,1
10,2,0.468048271,1
10,2,0.384770318,1
10,1,0.401475409,1
10,1,0.48479268400000003,1
10,1,0.401395015,1
10,1,0.384748168,1
10,1,0.418121148,1
10,2,0.401342415,1
10,2,0.501480978,1
10,2,0.534849351,1
10,1,0.367976697,1
10,2,0.418005649,1
10,1,0.384745391,1
10,1,0.351350211,1
10,1,0.33467933299999997,1
10,1,0.33470646,1
10,2,0.418036721,1
10,1,0.401400824,1
10,1,0.534937429,1
10,2,0.351158065,0
10,1,0.434748762,1
10,2,0.484835348,1
10,2,0.45140377,1
10,2,0.434816896,1
10,1,0.40135196,1
10,2,0.451187225,1
10,2,0.46814289800000003,1
10,1,0.36803552,1
10,1,0.351392043,1
10,2,0.35129083000000005,0
10,2,0.368006467,1
10,1,0.334680613,1
10,2,0.36802071999999997,1
10,2,0.351394363,0
10,1,0.401445718,1
10,2,0.501520364,1
10,2,0.501493627,1
10,2,0.484763928,1
10,1,0.401390272,1
10,1,0.401429021,1
10,1,0.434809073,1
10,1,0.40130905,1
10,2,0.351369772,0
10,2,0.43478473,1
10,2,0.484868941,1
10,1,0.40138653599999996,1
10,1,0.43481169199999997,0
10,2,0.568208072,1
10,1,0.40134468700000003,1
10,2,0.5014708370000001,0
10,2,0.484822813,1
10,2,0.35126275700000004,1
10,2,0.484866698,1
10,1,0.418048739,1
10,2,0.368039877,1
10,1,0.40134574900000003,1
10,2,0.384592815,1
10,2,0.35136233099999997,0
10,1,0.451425928,1
10,2,0.418042909,1
10,1,0.401425104,1
10,1,0.317958731,1
10,2,0.418033186,1
10,2,0.518142726,1
10,2,0.5849929700000001,1
10,1,0.368010371,1
10,1,0.368052289,1
10,1,0.384747385,1
10,1,0.384689934,1
10,1,0.334626628,1
10,1,0.401467909,1
10,2,0.48481680899999996,1
10,1,0.351295548,1
10,2,0.384747727,1
10,2,0.451355096,1
10,2,0.568298765,1
10,2,0.5682993470000001,1
10,2,0.38477698099999996,1
10,2,0.368055013,1
10,1,0.418063218,1
10,2,0.484814591,1
10,1,0.351382419,1
10,1,0.35128617300000003,1
10,2,0.418134601,1
10,1,0.334661876,1
10,2,0.368003327,1
10,2,0.35139717000000004,0
10,2,0.418088879,1
10,1,0.43473393499999996,1
10,2,0.4514409,1
10,1,0.43482783999999997,1
10,2,0.351283107,0
10,2,0.801893454,0
10,1,0.46808724,1
10,2,0.40137321600000003,1
10,1,0.418041741,1
10,1,0.401360423,1
10,1,0.6516822250000001,1
10,1,0.418061956,1
10,1,0.401403772,1
10,1,0.36804774300000004,1
10,2,0.41800441,1
10,1,0.384722179,1
10,1,0.384705401,1
10,1,0.401280009,1
10,1,0.534885662,1
10,2,0.418199986,1
10,1,0.35137328500000004,1
10,2,0.501554388,1
10,2,0.40141803,1
10,2,0.501498586,1
10,1,0.418139522,1
10,1,0.35136148500000003,1
10,2,0.36800279999999996,1
10,2,0.434774407,0
10,2,0.434810252,1
10,1,0.434715873,1
10,2,0.484759046,1
10,1,0.48489555100000004,1
10,1,0.401378169,1
10,1,0.33465932600000003,1
10,1,0.40135793599999997,1
10,1,0.38481155899999997,1
10,1,0.36792508900000004,1
10,1,0.384656571,1
10,2,0.368045726,1
10,1,0.35097347100000004,1
10,2,0.451517565,1
10,2,0.43471825799999997,1
10,1,0.584803235,1
10,2,0.417772823,1
10,2,0.40144342499999996,1
10,2,0.368077484,0
10,2,0.518229609,0
10,2,0.41805464999999997,1
10,2,0.518237283,1
10,1,0.384701319,1
10,2,0.468094811,1
10,2,0.384706718,1
10,2,0.501560773,1
10,1,0.401434438,1
10,1,0.418128708,1
10,2,0.38470218,1
10,1,0.401417058,1
10,2,0.384697277,1
10,1,0.367998374,1
10,2,0.501573233,1
10,1,0.35134809300000003,1
10,1,0.38471560699999996,1
10,2,0.384668831,0
10,2,0.351338187,1
10,2,0.7016533110000001,1
10,1,0.384611936,1
10,1,0.351374549,1
10,1,0.418065635,1
10,1,0.368040618,1
10,2,0.534900836,1
10,1,0.43472907600000005,1
10,2,0.484765949,1
10,1,0.351254408,1
10,1,0.35139210200000004,1
10,2,0.401420349,1
10,2,0.468205886,1
10,2,0.484865488,1
10,1,0.33464000800000004,1
10,2,0.468126594,1
10,2,0.418074787,1
10,2,0.367970459,0
10,2,0.568218619,1
10,1,0.368019517,1
10,2,0.384746597,1
10,2,0.484761701,1
10,1,0.351364379,1
10,1,0.367987078,1
10,2,0.451147542,1
10,1,0.45146097300000004,1
10,2,0.351050959,1
10,2,0.5682981579999999,1
10,1,0.484878784,1
10,1,0.48486817200000004,1
10,1,0.401445213,1
10,2,0.45122668099999996,1
10,1,0.46812005799999995,1
10,1,0.367961498,1
10,1,0.33463835999999997,1
10,1,0.418053077,1
10,2,0.368051026,0
10,1,0.40140154899999997,1
10,2,0.367966709,0
10,1,0.5015128680000001,1
10,1,0.43478963299999995,1
10,2,0.434827023,1
10,1,0.5682567199999999,0
10,2,0.384764976,1
10,1,0.418065835,1
10,2,0.43475622199999997,1
10,2,0.518217634,1
10,2,0.434806916,1
10,2,0.384705414,1
10,2,0.468166231,1
10,1,0.434764611,1
10,1,0.518219628,1
10,2,0.6015759319999999,1
10,1,0.434755884,1
10,1,0.518238628,1
10,1,0.351288306,1
10,1,0.534781189,1
10,1,0.334596787,1
10,1,0.384752441,1
10,2,0.434810341,1
10,2,0.36793723,1
10,1,0.33467831000000003,1
10,2,0.368129877,1
10,1,0.301270449,1
10,2,0.45144264900000003,1
10,1,0.334606539,1
10,2,0.434832968,1
10,2,0.418146515,1
10,1,0.33475794200000003,1
10,2,0.351319708,0
10,2,0.40149338999999995,1
10,2,0.48485602,1
10,2,0.368088126,1
10,2,0.40114501,1
10,1,0.368002331,1
10,1,0.40145952999999995,1
10,1,0.36796725300000005,1
10,2,0.401344438,1
10,1,0.384676366,1
10,1,0.401415731,1
10,1,0.334612957,1
10,1,0.40140664,1
10,2,0.418068239,1
10,2,0.568143582,1
10,2,0.40132790999999995,1
10,2,0.36807539100000003,1
10,2,0.484776882,1
10,2,0.301240564,0
10,2,0.418070824,1
10,2,0.401330562,1
10,1,0.351351225,1
10,2,0.351380135,1
10,2,0.40136373,1
10,1,0.401355456,1
10,1,0.434847493,1
10,1,0.334666756,1
10,2,0.685087227,1
10,2,0.451392316,1
10,1,0.384414201,1
10,1,0.434693622,1
10,1,0.351356,1
10,2,0.501515842,1
10,1,0.367973363,1
10,1,0.368034212,1
10,1,0.368040415,1
10,1,0.4013653,1
10,2,0.41800282,1
10,2,0.36802303599999997,1
10,1,0.418108115,1
10,2,0.534791381,1
10,1,0.38467608799999997,1
10,1,0.36798031,1
10,2,0.367994267,0
10,1,0.401525513,1
10,1,0.36800268599999997,1
10,2,0.384776075,1
10,2,0.518244619,1
10,1,0.401467732,1
10,2,0.468157018,1
10,1,0.35136433699999997,1
10,2,0.30126986,1
10,1,0.334633279,1
10,1,0.317959965,1
10,2,0.41807948,0
10,2,0.384752457,1
10,1,0.418163056,1
10,1,0.368067138,1
10,2,0.334636798,1
10,1,0.368091447,1
10,1,0.351312479,1
10,2,0.5349269090000001,1
10,2,0.45143889200000004,1
10,1,0.40140792,1
10,2,0.41807862999999995,1
10,1,0.40138434,1
10,2,0.5348906170000001,1
10,1,0.40144421,1
10,1,0.384744273,1
10,1,0.351379537,1
10,2,0.36804959200000004,1
10,2,0.534939056,1
10,2,0.451357451,1
10,2,0.334622244,1
10,1,0.31800007599999996,1
10,1,0.36798916800000003,1
10,2,0.384784138,0
10,1,0.401425433,1
10,1,0.401433584,1
10,2,0.468066916,1
10,1,0.351319909,1
10,1,0.318021464,1
10,2,0.384696866,1
10,1,0.351318476,1
10,2,0.35136141099999996,1
10,2,0.368102114,0
10,2,0.418134273,1
10,2,0.384726679,1
10,2,0.951991757,1
10,2,0.534856482,1
10,2,0.468235379,1
10,1,0.45113962500000004,1
10,2,0.33432480299999995,1
10,1,0.418040213,1
10,2,0.368060852,1
10,1,0.368010671,1
10,1,0.384765698,1
10,1,0.334637097,1
10,2,0.384745684,1
10,1,0.351320029,1
10,1,0.401428532,1
10,1,0.351290487,1
10,2,0.5015073800000001,1
10,1,0.351371887,1
10,1,0.368027214,1
10,2,0.351391768,1
10,1,0.351346877,1
10,2,0.484897169,1
10,2,0.468123864,1
10,1,0.384765406,1
11,2,0.45140011700000005,1
11,1,0.334617232,1
11,2,0.451411177,1
11,2,0.45145452799999997,1
11,2,0.41806611099999996,0
11,2,0.36799225,1
11,2,0.48477093000000004,1
11,1,0.351251346,1
11,1,0.318025828,1
11,1,0.434757574,1
11,1,0.534894588,1
11,1,0.46818940400000003,1
11,1,0.368027531,1
11,1,0.334609848,1
11,2,0.284624555,1
11,1,0.401040079,1
11,2,0.468178926,1
11,2,0.5015249509999999,1
11,2,0.401457176,1
11,1,0.40138878,0
11,2,0.501515246,1
11,1,0.434784207,1
11,1,0.46808236,1
11,2,0.56822785,1
11,1,0.38477481999999996,1
11,2,0.317643168,1
11,1,0.48488422800000003,1
11,1,0.40144597,1
11,2,0.33473636599999995,1
11,1,0.368039367,1
11,2,0.38483225099999996,1
11,2,0.434832712,1
11,1,0.36807803899999997,1
11,2,0.367980258,1
11,2,0.368072909,0
11,1,0.41812279799999996,1
11,2,0.551535453,1
11,2,0.367956077,1
11,1,0.484820669,1
11,2,0.43480453399999996,1
11,1,0.367973585,1
11,1,0.651621035,1
11,2,0.451469048,1
11,2,0.36802018,1
11,1,0.35135297400000004,1
11,1,0.33460334199999997,1
11,2,0.43472675600000005,0
11,1,0.43472042800000005,1
11,2,0.468105758,1
11,2,0.334671151,1
11,1,0.468058819,1
11,1,0.368061376,1
11,1,0.284602656,1
11,2,0.317948167,1
11,1,0.301368236,0
11,2,0.401347699,1
11,2,0.468132284,1
11,2,0.33456468300000003,1
11,1,0.301331435,1
11,2,0.334677,1
11,1,0.434726019,1
11,2,0.451470692,1
11,1,0.5681909930000001,1
11,2,0.568352491,1
11,2,0.35133479,0
11,1,0.43476277199999996,1
11,2,0.351470683,1
11,1,0.384731973,0
11,2,0.384799394,1
11,2,0.368002624,1
11,1,0.468168278,1
11,2,0.351343062,1
11,2,0.551613789,1
11,1,0.351332823,1
11,2,0.38476673899999997,1
11,2,0.384676098,1
11,2,0.35127029299999996,1
11,2,0.334672533,1
11,1,0.35133142900000003,1
11,1,0.251285428,0
11,1,0.451504961,1
11,1,0.334629817,1
11,1,0.267820181,1
11,1,0.36796560899999997,1
11,2,0.45150029,1
11,1,0.46803204699999995,1
11,1,0.418052755,1
11,1,0.351404707,1
11,2,0.351281401,1
11,2,0.284605867,0
11,2,0.701737162,1
11,1,0.368015563,1
11,1,0.284545477,1
11,1,0.368035168,1
11,2,0.351389573,1
11,1,0.367903833,1
11,1,0.401406587,1
11,1,0.418070382,1
11,1,0.3346896,1
11,1,0.351385642,1
11,2,0.501534725,1
11,1,0.551562799,1
11,2,0.317950307,0
11,2,0.368044889,0
11,2,0.351351081,1
11,2,0.48487083200000003,1
11,1,0.30130470600000003,1
11,2,0.334710538,0
11,2,0.53491767,1
11,2,0.284655287,1
11,1,0.384746408,1
11,1,0.434707744,1
11,2,0.751742387,1
11,1,0.401344287,1
11,1,0.36800559800000004,1
11,2,0.451494237,1
11,1,0.351372797,1
11,1,0.351333439,1
11,2,0.41803790500000004,1
11,2,0.384670868,1
11,2,0.36802064100000004,1
11,2,0.318021729,1
11,1,0.401404115,1
11,2,0.568312723,1
11,1,0.384660658,1
11,1,0.367953245,1
11,2,0.451429566,1
11,2,0.518194184,1
11,2,0.551458435,1
11,1,0.401436222,1
11,1,0.384705133,1
11,1,0.6683476020000001,1
11,2,0.451486967,0
11,1,0.46819099599999997,1
11,2,0.28462982,0
11,1,0.835227425,1
11,1,0.41812272899999997,1
11,2,0.384654583,1
11,1,0.401389875,0
11,1,0.501567206,1
11,2,0.434728108,1
11,2,0.451310143,1
11,1,0.3680082,1
11,1,0.501480127,1
11,1,0.41786246499999996,1
11,1,0.36799442499999996,1
11,2,0.434755963,1
11,2,0.468103,1
11,2,0.501533369,1
11,2,0.601577636,1
11,2,0.38450885599999995,1
11,2,0.384621445,1
11,2,0.351309151,0
11,1,0.518261598,1
11,2,0.45145444700000004,1
11,2,0.434726996,1
11,2,0.501568343,1
11,1,0.468199773,1
11,1,0.33439495399999997,1
11,2,0.35130073,0
11,1,0.518189396,1
11,1,0.384625723,1
11,1,0.31796909900000003,1
11,2,0.36805681,1
11,1,0.501549284,1
11,1,0.384756664,1
11,1,0.35143163299999997,1
11,2,0.468044958,1
11,1,0.518148914,1
11,1,0.401392493,1
11,2,0.301335622,1
11,1,0.334666144,1
11,2,0.41801588500000003,1
11,2,0.384707164,1
11,1,0.468087553,1
11,1,0.36808264300000004,1
11,2,0.33465447,1
11,1,0.317973889,1
11,2,0.35123107,1
11,2,0.45147975500000004,1
11,1,0.41818178699999997,1
11,2,0.33471457800000004,0
11,1,0.751804575,1
11,2,0.368065169,1
11,1,0.35137214,0
11,1,0.334697809,1
11,1,0.384694579,1
11,1,0.28459585,1
11,1,0.43478526,1
11,2,0.46811594300000003,1
11,1,0.418028944,1
11,1,0.434820231,1
11,2,0.451494134,1
11,2,0.41811118399999997,1
11,2,0.334622506,1
11,1,0.484765979,1
11,2,0.38475991699999995,1
11,2,0.36802687500000003,1
11,1,0.367999692,1
11,2,0.401376565,1
11,2,0.351394539,1
11,2,0.317922463,1
11,1,0.31795610399999996,1
11,1,0.317943193,1
11,1,0.351325652,1
11,2,0.36790264100000003,1
11,2,0.451509,1
11,2,0.468141226,1
11,2,0.301317334,1
11,1,0.301264809,1
11,2,0.384801466,1
11,2,0.468115295,1
11,2,0.317956482,1
11,1,0.301292197,1
11,2,0.451470704,1
11,1,0.601564499,1
11,2,0.36808191,1
11,2,0.351304753,1
11,2,0.368015988,1
11,1,0.36804897,1
11,1,0.41814797600000003,1
11,1,0.351403901,1
11,1,0.36810896400000004,1
11,1,0.334679983,0
11,2,0.434897353,1
11,1,0.434761154,1
11,1,0.33457036900000003,1
11,2,0.267953982,0
11,2,0.351434818,1
11,1,0.351463185,1
11,1,0.518166325,1
11,1,0.334610469,1
11,2,0.368012223,1
11,1,0.334657148,1
11,2,0.301299323,0
11,1,0.36808648099999997,1
11,2,0.418152115,1
11,2,0.501512234,1
11,1,0.434707301,1
11,1,0.334688677,1
11,2,0.28463495,0
11,1,0.368069216,1
11,1,0.317950541,1
11,2,0.38475132300000003,0
11,2,0.46809045400000004,1
11,1,0.38471723100000005,1
11,2,0.334781666,0
11,1,0.368070675,1
11,1,0.334720646,1
11,2,0.518252786,1
11,2,0.41806430699999997,1
11,2,0.33463312,1
11,2,0.351272845,1
11,1,0.48488898399999997,1
11,1,0.401423026,1
11,2,0.35128590600000004,1
11,1,0.618352658,1
11,1,0.351318232,0
11,2,0.468099041,1
11,2,0.334641588,1
11,2,0.418161638,1
11,1,0.31795711,1
11,1,0.368042302,1
11,2,0.36791503799999997,1
11,1,0.318059534,1
11,2,0.334623813,0
11,2,0.28454702800000004,0
11,2,0.501570904,1
11,2,0.367984148,1
11,1,0.451471179,1
11,1,0.334625306,1
11,1,0.384598741,1
11,1,0.468065945,1
11,1,0.384744794,1
11,2,0.334577836,1
11,1,0.317994119,1
11,2,0.418136611,1
11,1,0.351356022,1
11,2,0.40134308900000004,1
11,2,0.401515214,1
11,2,0.43478671300000005,1
11,1,0.401345034,1
11,2,0.30124627600000004,1
11,2,0.418160192,1
11,2,0.451415603,1
11,1,0.33470372200000004,1
11,2,0.351313748,0
11,1,0.384813364,1
11,1,0.41811408499999997,1
11,2,0.351329256,1
11,1,0.367996013,1
11,1,0.501523658,1
11,1,0.368092307,1
11,1,0.367706277,1
11,1,0.367916775,0
11,2,0.451370326,1
11,1,0.36803349300000004,1
11,2,0.401433109,1
11,1,0.401446034,1
11,1,0.468129168,1
11,2,0.334651922,0
11,2,0.334667821,1
11,2,0.301268174,0
11,2,0.367936182,0
11,1,0.518098125,1
11,1,0.38470502,1
11,2,0.384718377,1
11,2,0.434782751,1
11,1,0.45133307300000003,1
11,1,0.50153225,1
11,1,0.685088731,1
11,2,0.418096175,1
11,2,0.468264184,1
11,2,0.601655036,0
11,1,0.5349277939999999,1
11,2,0.40145206899999997,1
11,1,0.40129727600000004,1
11,2,0.351272448,1
11,2,0.48477355499999997,1
11,1,0.735116782,1
11,1,0.484807141,1
11,1,0.418097785,1
11,2,0.33460106500000003,0
11,1,0.501540829,1
11,2,0.351358048,1
11,1,0.368007675,1
11,1,0.518197901,1
11,2,0.5015477779999999,1
11,2,0.35143775699999996,1
11,2,0.43482218899999997,1
11,1,0.351294964,1
11,1,0.418061265,1
11,2,0.368087489,1
11,2,0.451513777,1
11,2,0.434788374,1
11,1,0.38472613699999997,1
12,1,0.568266359,1
12,1,0.468053498,1
12,1,0.35135504500000003,1
12,1,0.384698471,1
12,2,0.434765446,1
12,2,0.551494872,1
12,1,0.451460631,1
12,2,0.7685151,1
12,2,0.351337349,1
12,1,0.401438892,1
12,2,0.401374715,1
12,2,0.46816310499999997,1
12,1,0.401441192,1
12,1,0.484847121,1
12,1,0.484801305,1
12,2,0.434725598,0
12,2,0.7351008910000001,1
12,2,0.568229718,1
12,1,0.334612853,1
12,1,0.45147492699999997,1
12,2,0.468137175,1
12,2,0.468264389,1
12,1,0.451411101,0
12,1,0.384732416,1
12,1,0.43477053,1
12,2,0.668305206,1
12,2,0.367944097,1
12,1,0.484887993,1
12,2,0.6016877439999999,1
12,2,0.7684310809999999,1
12,2,0.46813667600000003,1
12,1,0.451399516,1
12,2,0.48484635400000003,1
12,2,0.518180794,1
12,2,0.5015288090000001,1
12,2,0.5682797030000001,1
12,2,0.618389622,1
12,1,0.434734219,1
12,2,0.418052543,1
12,2,0.451495588,1
12,1,0.5015257470000001,1
12,2,0.5182034280000001,1
12,2,0.518254597,1
12,1,0.434734947,1
12,1,0.434824295,1
12,1,0.434775138,1
12,1,0.43478236299999995,1
12,1,0.451499497,1
12,1,0.401458452,1
12,1,0.418037762,1
12,2,0.468096005,1
12,2,0.5182197159999999,1
12,2,0.5182131759999999,1
12,1,0.5682281530000001,1
12,1,0.484800391,1
12,1,0.46816108900000003,1
12,2,0.6016802800000001,1
12,2,0.384726971,1
12,1,0.518152448,1
12,2,0.5015676419999999,1
12,2,0.434720504,1
12,1,0.484795196,1
12,2,0.4847869,1
12,1,0.484787673,1
12,2,0.584947116,1
12,2,0.418078712,1
12,2,0.484802959,1
12,2,0.46807335899999997,1
12,2,0.5181465409999999,1
12,1,0.568271713,1
12,1,0.418091365,1
12,1,0.45142586999999995,1
12,2,0.451330914,1
12,1,0.634970086,1
12,1,0.6349739759999999,1
12,1,0.5348776319999999,1
12,1,0.46816944899999996,1
12,1,0.40140410200000004,1
12,2,0.568078616,1
12,2,0.65163438,1
12,2,0.46801525600000005,1
12,2,0.6016077679999999,1
12,1,0.484874006,1
12,1,0.534900097,1
12,1,0.351328969,1
12,1,0.3845977,1
12,2,0.401501119,1
12,2,0.518245646,1
