PPT,Condition,Correct,RT
102,1,1,0.57224
102,2,1,0.990429
102,1,1,0.546865
102,2,1,0.430461
102,1,1,0.554707
102,2,0,0.424215
102,2,1,0.999628
102,1,1,0.547918
102,1,1,0.418223
102,1,1,0.460986
102,2,1,0.526428
102,2,1,0.902787
102,1,1,0.493399
102,1,1,0.461495
102,2,1,0.710928
102,1,1,0.742514
102,2,1,0.924737
102,2,1,0.6917
102,1,1,0.531267
102,1,1,1.400395
102,2,1,0.532371
102,1,1,0.474501
102,1,1,0.490565
102,1,1,1.07849
102,1,1,0.399497
102,1,1,0.467573
102,2,1,0.476384
102,1,1,0.770643
102,1,1,0.711569
102,1,1,0.495091
102,1,1,0.576801
102,2,1,0.464058
102,1,1,0.792847
102,1,1,0.508388
102,1,1,0.443817
102,2,1,0.541293
102,1,1,0.595605
102,1,1,0.583756
102,2,1,0.730312
102,1,1,0.512514
102,2,1,0.671345
102,2,1,0.600203
102,2,1,0.731753
102,2,1,1.141232
102,2,1,0.653037
102,2,1,0.582538
102,2,1,0.587387
102,2,1,0.639537
102,1,1,0.497742
102,1,1,0.536869
102,2,1,0.527031
102,2,1,0.624667
102,1,1,0.763487
102,1,1,0.690054
102,2,1,0.658237
102,2,1,0.587083
102,1,1,0.909108
102,1,1,0.548252
102,2,1,0.820679
102,1,1,0.493791
102,2,1,0.652832
102,2,1,0.50176
102,1,1,0.596581
102,2,1,0.440006
102,2,1,0.72152
102,1,1,0.616398
102,2,1,0.647006
102,1,1,0.536436
102,2,1,0.648253
102,1,1,0.657801
102,2,1,0.435473
102,1,1,0.642328
102,1,1,1.427931
102,1,1,1.442365
102,2,1,0.564998
102,1,1,0.538441
102,2,1,0.600579
102,2,1,0.588093
102,2,1,0.600284
102,2,1,1.2981
102,2,1,0.588172
102,2,1,0.712348
102,2,1,0.751858
102,1,1,1.013449
102,2,1,0.599408
102,2,1,0.531821
102,1,1,1.042659
102,1,1,0.908336
102,2,1,0.748096
102,2,0,1.995006
102,2,1,0.466233
102,1,1,0.451696
102,1,1,0.546764
102,1,1,0.565786
102,1,1,0.715291
102,1,1,1.12287
102,1,1,0.622148
102,2,1,0.584334
102,1,1,0.562241
102,2,1,0.551172
102,1,1,0.483944
102,1,1,0.476014
102,1,1,1.051003
102,1,1,0.708017
102,2,1,0.938565
102,1,1,0.536314
102,1,1,0.509832
102,2,1,0.596691
102,1,1,0.660985
102,1,1,0.517861
102,2,1,0.550471
102,1,1,1.531965
102,2,1,0.667415
102,1,1,0.366417
102,2,1,0.523807
102,2,1,0.585975
102,2,1,1.013543
102,1,1,0.560451
102,2,1,0.789318
102,2,1,0.553863
102,1,1,0.846372
102,1,1,0.66393
102,1,1,1.588642
102,1,1,0.427308
102,1,1,0.453931
102,1,1,0.415396
102,1,1,0.546862
102,2,1,1.209043
102,2,1,0.524689
102,1,1,0.596312
102,2,1,0.720498
102,2,1,0.595266
102,2,1,0.526784
102,1,1,0.589556
102,1,1,0.523414
102,1,1,0.634222
102,2,1,0.794696
102,1,1,0.768503
102,2,1,0.773452
102,2,1,0.706319
102,2,1,0.549878
102,1,1,0.660055
102,2,1,0.725581
102,2,1,1.500431
102,2,1,0.684311
102,2,1,0.515512
102,2,1,0.793699
102,2,1,0.613197
102,1,1,1.240081
102,2,1,0.904829
102,2,1,0.941431
102,1,1,0.819079
102,1,1,0.544355
102,1,1,1.796957
102,1,1,0.681575
102,1,1,1.329865
102,2,1,0.729649
102,1,1,0.439882
102,2,1,0.576176
102,2,1,0.466629
102,1,1,0.484154
102,1,1,0.516213
102,1,1,0.480247
102,1,1,0.473105
102,2,1,1.001931
102,2,1,1.476579
102,1,1,0.403844
102,2,1,0.527324
102,1,1,0.526088
102,2,1,0.577793
102,1,1,0.429913
103,2,1,1.800331
103,1,1,0.555704
103,2,1,0.45654
103,2,1,0.457996
103,1,1,0.346808
103,1,1,0.344882
103,2,0,0.342366
103,1,1,0.408927
103,1,1,0.395279
103,1,1,0.390747
103,2,1,0.38618
103,2,1,0.407492
103,1,1,0.306199
103,1,1,0.376967
103,2,1,0.581051
103,2,1,0.44195
103,1,1,0.468396
103,2,1,0.500163
103,2,1,0.508247
103,1,1,0.41176
103,1,1,0.423192
103,1,1,0.321992
103,2,1,0.42379
103,1,1,0.41729
103,2,1,0.404167
103,1,1,0.375604
103,1,1,0.628411
103,2,1,0.44664
103,2,1,0.33678
103,1,1,0.317145
103,2,1,0.256816
103,2,1,0.35353
103,2,1,0.287162
103,2,1,0.20624
103,2,1,0.224345
103,2,1,0.258994
103,2,1,0.276393
103,1,1,0.416856
103,1,1,0.340331
103,2,1,0.337402
103,1,1,0.316301
103,1,1,0.419712
103,2,0,0.367957
103,1,1,0.408207
103,2,1,0.662118
103,1,1,0.363719
103,2,1,0.433213
103,2,1,0.318217
103,1,1,0.340943
103,1,1,0.382122
103,1,1,0.298272
103,2,1,0.521702
103,2,0,0.277292
103,1,1,0.389384
103,1,1,0.336797
103,2,1,0.494271
103,1,1,0.414465
103,2,1,0.400892
103,2,1,0.46033
103,1,1,0.629807
103,1,1,0.328673
103,2,1,0.47679
103,1,1,0.301654
103,1,1,0.309052
103,1,1,0.666833
103,1,1,0.292392
103,1,1,0.38048
103,2,1,0.321234
103,1,1,0.322764
103,1,1,0.289547
103,1,1,0.273564
103,1,1,0.163029
103,2,1,0.030042
103,1,0,0.311997
103,1,1,0.415456
103,1,1,0.282249
103,2,1,0.386292
103,1,1,0.305896
103,1,1,0.384647
103,2,1,0.292722
103,1,1,0.380172
103,2,0,0.239899
103,2,1,0.417413
103,2,1,0.388092
103,2,1,0.47126
103,2,0,0.396228
103,2,1,0.4627
103,2,1,0.328172
103,2,1,0.366892
103,1,1,0.324333
103,1,1,0.307118
103,2,1,0.282472
103,2,0,0.293999
103,1,1,0.438095
103,1,1,0.392038
103,2,0,0.436184
103,2,1,0.406299
103,1,1,0.491868
103,1,1,0.40812
103,2,0,0.378119
103,1,1,0.417754
103,2,1,0.371788
103,2,1,0.919909
103,1,1,0.342238
103,2,1,0.49175
103,2,1,0.403832
103,1,1,0.390583
103,2,1,0.489157
103,1,1,0.36869
103,2,1,0.466384
103,1,1,0.371116
103,2,1,0.45673
103,1,1,0.320738
103,1,1,0.398877
103,1,1,1.035719
103,2,0,0.385528
103,1,1,0.445635
103,2,0,0.334793
103,2,1,0.444822
103,2,1,1.023013
103,2,1,0.450027
103,2,1,0.499068
103,2,1,0.483196
103,2,1,0.451111
