id,alpha,beta,eta,eta_r,sd_0_sd_r_ratio,tau,X^2,bic
1.0,0.09744392722907766,0.3356365913907469,0.09538644475929514,-0.5626428080887086,19.658472182698702,0.24372479765420874,48.44185974091009,2123.3706305764895
