index,PPT,Condition,Correct,RT
181,1,1,1,0.388283429
182,1,2,1,0.576469753
183,1,1,1,0.435349079
185,1,1,1,0.376520163
189,1,1,1,0.447073263
191,1,1,1,0.529395219
193,1,2,1,0.576473034
194,1,1,1,0.541204294
195,1,2,1,0.541174977
196,1,1,1,0.423582814
197,1,2,1,0.635265909
199,1,2,1,0.517668684
200,1,2,1,0.929314422
201,1,2,1,0.611755946
202,1,1,1,0.835216815
204,1,1,1,0.470613492
207,1,2,1,0.44707237
208,1,1,1,0.400054997
209,1,1,1,0.400055499
210,1,1,1,0.470610504
214,1,1,1,0.400026703
215,1,1,1,0.470608036
217,1,2,1,0.44709652
218,1,1,1,0.376533412
219,1,2,1,0.494140559
220,1,1,1,0.411824048
222,1,2,1,0.529308891
224,1,1,1,0.38830615
225,1,2,1,0.388303562
226,1,2,1,0.458807736
227,1,2,1,0.353019519
228,1,1,1,0.494160363
229,1,1,1,0.353008452
231,1,1,1,0.482390843
232,1,1,1,0.388278329
233,1,1,1,0.305953876
234,1,1,1,0.28243579
235,1,1,1,0.447107826
236,1,2,1,0.6000072
237,1,1,1,0.435318476
238,1,2,1,0.529401774
239,1,2,1,0.305966363
240,1,2,1,0.470643469
242,1,2,1,0.482351689
243,1,2,1,0.50589334
244,1,2,1,0.329512161
245,1,1,1,0.40001404
246,1,2,1,0.658797533
247,1,2,1,0.435334533
248,1,2,0,0.400065932
249,1,2,0,0.305925215
250,1,2,1,0.505891469
251,1,1,1,0.576478393
252,1,2,1,0.494152398
253,1,2,1,0.611776447
256,1,1,1,0.447116897
257,1,2,0,0.329501575
259,1,1,1,0.329467143
260,1,2,1,0.494145494
261,1,1,1,0.458837867
262,1,2,1,0.564720497
263,1,2,1,0.470610485
266,1,1,1,0.505930787
267,1,2,1,0.494121191
268,1,2,1,0.353022181
269,1,2,1,0.564705434
270,1,1,1,0.505928443
271,1,1,1,0.447093449
273,1,2,1,0.623534953
274,1,1,1,0.458615997
278,1,2,1,0.47062337
279,1,1,1,0.388285731
283,1,2,1,0.376506022
287,1,2,1,0.447112015
288,1,1,1,0.682328308
295,1,2,1,0.494158946
296,1,2,1,0.576151851
297,1,2,1,0.552968298
298,1,1,1,0.411806499
299,1,1,1,0.505916909
302,1,1,1,0.341231143
303,1,2,1,0.552948468
304,1,2,1,0.494156313
306,1,2,0,0.400069449
307,1,1,1,0.470610485
308,1,1,1,0.447114921
309,1,2,1,0.411811385
310,1,1,1,0.435347879
311,1,2,1,0.435332711
312,1,1,1,0.388280939
314,1,2,1,0.517679593
315,1,2,1,0.447092054
318,1,2,1,0.647047853
319,1,1,0,0.529411827
322,1,2,1,0.435345168
323,1,2,1,0.576482844
324,1,1,1,0.494136258
325,1,1,1,0.647032775
326,1,1,1,0.423568039
328,1,1,1,0.411819072
329,1,1,1,0.647041684
331,1,2,1,0.482376244
332,1,2,1,0.529423467
336,1,1,1,0.388231233
338,1,2,1,0.529440541
339,1,1,1,0.588239363
341,1,1,1,0.423559167
342,1,2,1,0.505902857
344,1,2,1,0.564713102
346,1,1,1,0.529394821
347,1,2,1,0.988122672
348,1,2,1,0.705852117
349,1,2,1,0.458857536
350,1,2,1,0.517678149
351,1,1,1,0.388293078
352,1,2,1,0.600009274
353,1,2,1,0.435335535
354,1,1,1,0.447096554
355,1,1,1,0.411812619
356,1,2,1,0.294196539
358,1,2,0,0.317717775
361,1,1,1,0.458842551
362,1,1,1,0.423575048
365,1,1,0,0.529409656
366,1,1,1,0.423565737
367,1,2,1,0.588231316
369,1,1,1,0.447096141
370,1,1,1,0.45887138
371,1,2,1,0.447098834
372,1,1,1,0.435338175
373,1,1,1,0.388273972
377,1,1,1,0.423594015
379,1,2,1,0.317699865
380,1,1,1,0.258899498
381,1,1,0,0.258920778
382,1,2,1,0.411822728
383,1,2,1,0.458843091
384,1,2,1,0.447108749
385,1,1,1,0.388286883
386,1,1,1,0.541182375
388,1,1,1,0.317695526
391,1,2,1,0.435338587
392,1,2,0,0.494123126
394,1,1,1,0.458858957
396,1,1,1,0.435335482
397,1,1,1,0.458864495
399,1,1,1,0.494161904
400,1,2,1,0.517677917
401,1,1,1,0.4588748
402,1,1,1,0.529419222
404,1,2,1,0.353010511
406,1,2,1,0.552956793
407,1,2,1,0.447099475
408,1,2,1,0.494153006
409,1,2,1,0.599962913
410,1,1,1,0.353008471
411,1,1,1,0.352978768
412,1,1,1,0.388273109
413,1,1,1,0.494141197
415,1,2,1,0.470601477
416,1,2,1,0.482353564
417,1,2,1,0.270632253
418,1,2,1,0.470614865
420,1,2,1,0.435291503
422,1,2,1,0.729389294
423,1,1,1,0.400065845
424,1,2,1,0.494144077
425,1,1,1,0.352992564
428,1,2,1,0.494136506
430,1,1,1,0.376547456
432,1,2,1,0.611771009
433,1,1,1,0.388266505
434,1,2,1,0.4353297
436,1,1,1,0.411781344
438,1,1,1,0.341250598
439,1,2,1,0.552896708
440,1,2,1,0.400068928
441,1,2,1,0.4588634
442,1,2,1,0.341230723
443,1,1,1,0.341257101
444,1,2,1,0.458859849
445,1,1,1,0.447118292
446,1,2,1,0.517687681
448,1,2,1,0.552927847
449,1,2,1,0.62353879
451,1,2,0,0.376531473
452,1,2,1,0.447094383
453,1,1,1,0.447060805
454,1,1,1,0.329485964
455,1,2,1,0.494151179
456,1,1,1,0.599995916
457,1,1,1,0.317723197
459,1,1,1,0.364775734
460,1,1,1,0.400039686
461,1,2,1,0.494098736
463,1,1,1,0.400061049
464,1,2,1,0.400058181
466,1,1,1,0.482406686
468,1,2,1,0.470645566
471,1,2,1,0.447111914
473,1,2,1,0.423565047
474,1,1,1,0.411828338
475,1,2,1,0.505923913
476,1,1,1,0.388237725
477,1,1,1,0.552934282
479,1,1,1,0.51768629
480,1,1,1,0.517667417
481,1,2,1,0.423570683
484,1,1,1,0.482367353
485,1,1,1,0.423593861
486,1,2,0,0.341235767
487,1,1,1,0.458835216
488,1,1,1,0.47062427
490,1,1,1,0.447112761
491,1,2,1,0.329496918
493,1,2,1,0.305975712
497,1,1,1,0.447101579
498,1,2,1,0.494122867
500,1,2,1,0.376529527
501,1,2,1,0.400066689
502,1,2,1,0.482370773
504,1,1,1,0.435350564
505,1,1,1,0.482375509
506,1,1,1,0.45886313
507,1,2,1,0.435307954
509,1,2,1,0.541168208
512,1,1,1,0.411813976
514,1,1,1,0.364770908
518,1,1,1,0.329491743
520,1,1,1,0.458877047
521,1,2,1,0.470611164
522,1,2,1,0.48237939
523,1,1,1,0.858749912
524,1,2,1,0.435343908
525,1,1,1,0.447098973
526,1,2,1,0.470640706
527,1,2,1,0.846974853
528,1,1,1,0.470616399
529,1,2,1,0.658805482
532,1,2,0,0.458842693
534,1,1,1,0.423561488
538,1,2,1,0.434844182
540,1,1,1,0.541191773
541,1,1,1,0.341251513
542,1,2,1,0.517668894
543,1,2,1,0.447089695
544,1,1,1,0.353017546
545,1,1,1,0.411825766
548,1,2,1,0.517666899
550,1,2,1,0.353020658
551,1,2,1,0.329462617
553,1,2,1,0.611756302
554,1,1,1,0.64701857
555,1,2,1,0.470609345
557,1,1,1,0.376540601
558,1,1,1,0.470625976
560,1,1,1,0.400056921
561,1,1,1,0.505918037
562,1,2,1,0.494133551
563,1,1,1,0.470633311
564,1,1,1,0.52943357
566,1,2,1,0.423586703
569,1,1,1,0.458811887
571,1,2,1,0.588224142
572,1,2,1,0.458852293
575,1,1,1,0.517705497
578,1,1,1,0.447102632
579,1,1,1,0.376524183
584,1,1,1,0.43533411
586,1,2,1,0.388283448
587,1,2,0,0.400030705
588,1,2,1,0.470618004
589,1,2,1,0.647036851
590,1,2,1,0.517652274
591,1,1,1,0.364762984
593,1,1,1,0.388281888
594,1,1,1,0.388291694
595,1,2,1,0.494131402
596,1,1,1,0.317722061
597,1,2,1,0.482371017
600,1,2,1,0.470614085
601,1,1,1,0.63523516
602,1,1,1,0.435342217
603,1,2,1,0.517655597
604,1,1,0,0.317720298
605,1,2,1,0.435307297
606,1,2,1,0.447090528
607,1,1,1,0.458869348
609,1,1,1,0.423565084
610,1,2,1,0.470622053
611,1,2,1,0.423554854
612,1,2,1,0.494146331
613,1,2,1,0.329491319
614,1,1,1,0.376558856
615,1,1,1,0.423583391
617,1,2,1,0.717621521
619,1,1,1,0.435334743
620,1,2,1,0.482376705
621,1,1,1,0.423576019
622,1,2,1,0.282443953
623,1,1,1,0.388287779
624,1,2,1,0.482382259
626,1,2,1,0.388291079
627,1,2,1,0.435328357
630,1,2,1,0.364759347
631,1,1,1,0.329486849
636,1,1,1,0.447097713
639,1,1,0,0.353013219
641,1,1,1,0.317717317
643,1,2,1,0.423569813
644,1,1,0,0.317717917
645,1,1,1,0.552963494
646,1,2,1,0.458854637
648,1,2,1,0.388290363
649,1,1,1,0.329477122
653,1,1,1,0.447103697
654,1,2,1,0.588197836
656,1,1,1,0.552941639
660,1,2,1,0.458848468
661,1,1,1,0.364751194
662,1,2,1,0.411816245
664,1,1,1,0.411813646
665,1,1,1,0.647042307
666,1,2,1,0.43532898
668,1,1,1,0.482363145
669,1,2,0,0.329486343
670,1,1,1,0.517658923
673,1,2,1,0.658660715
674,1,1,1,0.670545547
676,1,2,1,0.611753711
677,1,2,1,0.341230026
679,1,2,1,0.411810331
680,1,2,1,0.647055334
681,1,1,1,0.505896914
682,1,2,1,0.411808959
683,1,1,1,0.635280279
684,1,2,1,0.658806345
686,1,1,1,0.458880226
687,1,1,1,0.400054959
688,1,1,1,0.494128387
689,1,2,1,0.494134207
690,1,1,1,0.470605677
691,1,2,1,0.388307654
693,1,2,1,0.388293861
694,1,1,1,0.305950752
695,1,1,1,0.352988461
696,1,2,0,0.282427337
698,1,1,1,0.670560734
699,1,1,1,0.564722897
701,1,2,1,0.494152638
703,1,1,1,0.435337545
704,1,2,1,0.494151007
705,1,1,1,0.376412
706,1,2,1,0.611742153
707,1,1,1,0.341207087
709,1,2,1,0.470634218
711,1,1,1,0.494128691
714,1,2,0,0.364773604
715,1,2,1,0.529429763
717,1,2,1,0.517657134
718,1,1,1,0.352996993
719,1,1,1,0.494098133
720,1,2,0,0.893883046
722,1,1,1,0.400050639
723,1,1,1,0.38828725
724,1,1,1,0.40007099
725,1,2,1,0.435335025
727,1,2,1,0.541183736
729,1,2,1,0.458850583
730,1,1,1,0.411830926
734,1,1,1,0.482386519
735,1,2,1,0.341224633
736,1,1,1,0.435341216
738,1,1,1,0.717580943
739,1,1,1,0.376524138
740,1,2,1,0.647043728
741,1,1,1,0.353018885
745,1,1,1,0.341240589
748,1,1,1,0.423574384
749,1,2,1,0.482383605
750,1,1,1,0.541187138
752,1,2,1,0.352987719
753,1,1,1,0.552964184
754,1,2,1,0.846973049
755,1,1,1,0.388304084
756,1,2,1,0.447108599
757,1,2,1,0.517683065
758,1,1,1,0.341225586
759,1,2,1,0.376524067
760,1,2,1,0.305969974
761,1,1,1,0.294220591
762,1,2,1,0.270679818
763,1,1,1,0.365089054
764,1,2,1,0.482395924
765,1,2,0,0.376520767
767,1,1,1,0.458852346
770,1,2,1,0.341221071
771,1,1,1,0.388294863
772,1,1,1,0.31770885
773,1,2,1,0.317703649
775,1,1,1,0.423581569
777,1,1,1,0.400065414
779,1,1,1,0.400050621
781,1,2,1,0.517670015
783,1,1,1,0.40003783
784,1,2,0,0.423555316
785,1,1,1,0.54117576
789,1,1,1,0.341220895
793,1,1,1,0.364753549
794,1,2,1,0.447096325
795,1,1,1,0.364747456
797,1,2,1,0.32947858
798,1,1,1,0.317739157
800,1,2,1,0.517660085
801,1,1,1,0.552947838
802,1,2,1,0.341255728
803,1,1,1,0.388292519
804,1,2,1,0.282432182
806,1,1,1,0.247145112
807,1,2,1,0.470607939
808,1,1,1,0.352980178
809,1,2,1,0.352999385
812,1,1,1,0.423589586
813,1,2,1,0.35301167
815,1,2,1,0.388275415
817,1,1,0,0.282415664
818,1,2,1,0.564712124
819,1,2,1,0.447080808
820,1,1,1,0.470641718
821,1,2,0,0.341202059
822,1,1,1,0.411826557
823,1,1,0,0.400052578
824,1,1,1,0.353016819
826,1,1,1,0.435349181
827,1,2,1,0.458865523
829,1,2,1,0.588212172
832,1,1,1,0.400043646
834,1,1,1,0.470615814
836,1,2,0,0.317713762
837,1,2,1,0.458861207
839,1,2,0,0.305937747
840,1,2,1,0.482380455
841,1,2,1,0.447077534
842,1,2,1,0.517681734
844,1,1,1,0.329495331
847,1,2,1,0.541202212
849,1,2,1,0.517679165
850,1,2,1,0.517681265
851,1,1,1,0.388270863
853,1,1,1,0.529430063
854,1,1,1,0.400033408
855,1,2,1,0.470634545
856,1,2,1,0.588247126
858,1,2,1,0.423600045
859,1,1,1,0.353011726
860,1,2,1,0.517662332
862,1,1,1,0.529401624
863,1,2,1,0.75288671
864,1,1,1,0.447126531
865,1,2,1,0.447097825
867,1,2,0,0.400021262
868,1,1,1,0.400051071
869,1,2,1,0.341248866
870,1,1,1,0.400069374
871,1,1,1,0.376539037
872,1,2,1,0.482379255
873,1,1,1,0.423784794
874,1,2,1,0.458871624
875,1,2,1,0.458870458
876,1,2,1,0.458854378
877,1,1,1,0.235419444
878,1,2,1,0.529401076
880,1,1,1,0.376520482
881,1,2,0,0.317694934
883,1,2,1,0.694082773
886,1,1,1,0.388279638
887,1,1,1,0.482383883
888,1,2,1,0.447124873
890,1,1,1,0.447102156
891,1,2,1,0.529423745
892,1,1,1,0.423575813
896,1,2,1,0.376552698
898,1,1,1,0.388306855
899,1,2,1,0.400040649
900,1,1,1,0.341248731
902,1,1,1,0.282424142
903,1,2,1,0.35301278
904,1,2,0,0.341247894
905,1,2,1,0.482376559
906,1,2,1,0.494119552
910,1,2,1,0.552964484
911,1,1,1,0.470640308
914,1,2,1,0.541152529
916,1,1,1,0.341217546
918,1,1,1,0.435317854
921,1,1,1,0.341245303
923,1,2,1,0.458862219
924,1,2,1,0.388219129
927,1,1,1,0.388285585
928,1,2,1,0.447094863
930,1,1,1,0.423595631
932,1,2,1,0.305958173
933,1,1,1,0.423577763
934,1,1,0,0.411827573
935,1,2,1,0.647059846
936,1,2,1,0.54116346
937,1,2,1,0.411813879
938,1,1,1,0.282440856
942,1,1,1,0.541172832
943,1,1,1,0.400040972
944,1,1,0,0.341198166
945,1,2,1,0.541200034
947,1,2,1,0.458883875
948,1,2,1,0.505920448
949,1,1,1,0.400044707
950,1,2,1,0.494121585
951,1,2,1,0.447080275
952,1,2,1,0.388296438
953,1,1,1,0.400069633
954,1,1,1,0.42357144
955,1,1,1,0.588240728
956,1,1,1,0.423580789
959,1,2,1,0.45887525
960,1,1,1,0.447095249
961,1,2,1,0.529453264
965,1,1,1,0.505910354
966,1,2,1,0.835240061
967,1,2,1,0.576463415
968,1,1,1,0.447098523
969,1,2,1,0.517643372
974,1,1,1,0.376531856
975,1,2,0,0.341218754
976,1,1,1,0.388294506
977,1,2,0,0.43533288
978,1,2,1,0.411804639
980,1,1,1,0.411820486
981,1,2,1,0.670542821
982,1,2,1,0.505917231
983,1,1,1,0.411841208
984,1,1,1,0.364769194
985,1,1,1,0.658823542
986,1,1,1,0.600014272
987,1,1,1,0.5411901
988,1,1,0,0.341250497
989,1,2,1,0.364749983
990,1,1,1,0.435313785
995,1,2,1,0.494182341
996,1,2,0,0.364773537
998,1,1,1,0.470619575
999,1,2,1,0.529415566
1002,1,1,1,0.341222316
1005,1,2,0,0.35300213
1006,1,1,1,0.400048333
1007,1,1,1,0.388296318
1008,2,1,1,0.458851585
1009,2,1,0,0.447095177
1010,2,2,1,0.447083683
1011,2,1,1,0.447080991
1012,2,2,1,0.505901197
1013,2,1,1,0.435323829
1014,2,1,1,0.400050909
1015,2,1,1,0.388251669
1016,2,2,1,0.494131776
1017,2,1,1,0.376524753
1018,2,1,1,0.400027157
1021,2,1,1,0.400049113
1022,2,2,1,0.482083447
1023,2,1,1,0.352999678
1024,2,2,1,0.529422804
1025,2,2,1,0.435325692
1026,2,1,1,0.505918672
1027,2,2,1,0.411797785
1028,2,2,1,0.447093894
1029,2,1,1,0.388303121
1030,2,2,1,0.435338674
1031,2,1,1,0.388272683
1032,2,1,1,0.376538493
1035,2,1,1,0.32947582
1037,2,2,0,0.353005175
1038,2,2,1,0.494159481
1040,2,2,1,0.41181004
1041,2,1,1,0.447114478
1042,2,1,1,0.376515802
1043,2,2,1,0.411828872
1044,2,2,1,0.517657073
1047,2,2,1,0.494148201
1049,2,2,1,0.588217454
1050,2,2,1,0.376526066
1051,2,2,1,0.482379766
1052,2,2,1,0.447094764
1053,2,1,1,0.611766372
1055,2,1,1,0.352988675
1056,2,1,1,0.423565414
1059,2,2,1,0.364764846
1060,2,1,1,0.329474722
1061,2,2,1,0.482365993
1062,2,2,1,0.423573577
1063,2,2,1,0.423577485
1064,2,2,1,0.35300975
1066,2,1,1,0.364774176
1068,2,1,1,0.400028601
1071,2,1,1,0.353020523
1072,2,2,1,0.411812849
1074,2,2,0,0.37651863
1075,2,2,1,0.588236924
1076,2,1,1,0.341238454
1078,2,2,1,0.564698439
1080,2,2,1,0.411829187
1081,2,1,1,0.388283517
1082,2,2,1,0.435322599
1083,2,1,1,0.388262982
1084,2,1,1,0.482370391
1085,2,1,1,0.317713078
1086,2,1,1,0.329466202
1089,2,1,1,0.376514602
1090,2,2,1,0.423561979
1091,2,1,1,0.376522417
1092,2,2,0,0.388292093
1093,2,2,1,0.505909064
1094,2,2,1,0.494150496
1095,2,2,1,0.50611954
1097,2,1,1,0.341246438
1098,2,1,1,0.376542997
1099,2,2,1,0.623498635
1102,2,2,1,0.42356601
1105,2,2,1,0.482391698
1106,2,1,1,0.353009851
1107,2,1,1,0.458853993
1108,2,1,1,0.40004777
1109,2,2,1,0.388291774
1110,2,2,1,0.423584617
1111,2,1,1,0.38826338
1114,2,1,1,0.329467259
1116,2,1,1,0.329471276
1117,2,1,1,0.329480073
1118,2,1,1,0.388283232
1119,2,2,1,0.400056616
1124,2,2,0,0.376496284
1129,2,1,1,0.353024228
1130,2,2,1,0.435321324
1131,2,1,1,0.411808788
1132,2,1,1,0.364770632
1133,2,2,1,0.400046304
1138,2,2,0,0.282442386
1140,2,1,1,0.447093159
1142,2,2,1,0.400057359
1143,2,2,1,0.505915469
1144,2,1,1,0.317719476
1146,2,2,1,0.470614365
1151,2,1,1,0.364762075
1152,2,2,1,0.447095548
1153,2,2,1,0.517670415
1154,2,1,1,0.447093628
1156,2,2,1,0.400055626
1158,2,2,1,0.541184583
1159,2,1,1,0.435345079
1160,2,1,1,0.458844682
1161,2,1,1,0.435320832
1162,2,2,1,0.423590767
1164,2,1,1,0.364764092
1165,2,1,1,0.505913752
1167,2,1,1,0.494120455
1168,2,2,0,0.388291977
1169,2,1,1,0.364752805
1172,2,2,1,0.388289445
1173,2,2,0,0.458851803
1175,2,1,1,0.388290649
1178,2,2,1,0.494108388
1180,2,1,1,0.364762244
1181,2,1,1,0.353005557
1182,2,1,1,0.458872285
1183,2,1,1,0.400040015
1184,2,2,1,0.435345203
1185,2,2,1,0.447096504
1188,2,2,1,0.470606993
1191,2,1,1,0.364775893
1193,2,1,1,0.388278837
1194,2,1,1,0.376534848
1195,2,2,1,0.552944801
1196,2,2,1,0.505899783
1197,2,2,1,0.505912923
1198,2,2,1,0.435309988
1200,2,1,1,0.38830932
1201,2,2,1,0.564711226
1203,2,1,1,0.341258647
1204,2,2,1,0.553167445
1205,2,1,1,0.376538977
1206,2,2,1,0.400048813
1207,2,2,1,0.41180554
1208,2,1,1,0.352998121
1209,2,2,1,0.388294204
1210,2,2,1,0.482381004
1212,2,1,1,0.376533007
1213,2,1,1,0.329479533
1214,2,1,1,0.388279474
1215,2,1,1,0.364748504
1217,2,1,1,0.364770055
1218,2,2,0,0.388292967
1221,2,2,1,0.529426216
1224,2,2,1,0.447105808
1226,2,1,1,0.388268476
1230,2,1,1,0.376528991
1231,2,2,1,0.482346756
1232,2,1,1,0.388279118
1233,2,1,1,0.376544744
1234,2,2,1,0.470593767
1235,2,1,1,0.305942671
1236,2,2,0,0.282453718
1238,2,2,1,0.447097108
1242,2,2,1,0.376531938
1243,2,1,1,0.376526924
1244,2,2,1,0.447078493
1245,2,2,1,0.458863814
1246,2,2,1,0.447096028
1249,2,2,1,0.423796563
1250,2,1,1,0.364762795
1253,2,1,1,0.388309763
1254,2,1,1,0.353015408
1258,2,2,0,0.305974002
1259,2,2,1,0.494148355
1260,2,1,1,0.364742928
1261,2,2,1,0.376522578
1264,2,1,1,0.376516691
1265,2,1,1,0.352996869
1266,2,1,1,0.364768416
1267,2,1,1,0.376547485
1268,2,2,1,0.458845391
1269,2,2,1,0.270685295
1272,2,1,1,0.364759889
1273,2,2,1,0.411803901
1275,2,1,1,0.31773743
1276,2,1,1,0.388162349
1277,2,2,1,0.352998609
1278,2,1,1,0.376508336
1279,2,2,1,0.400063002
1280,2,2,1,0.364763413
1281,2,2,1,0.482387768
1285,2,1,1,0.34124748
1286,2,1,1,0.353023835
1287,2,1,1,0.341280176
1288,2,1,1,0.376525207
1289,2,2,1,0.376534514
1290,2,2,1,0.388285118
1292,2,1,1,0.376525537
1293,2,2,1,0.470625469
1294,2,2,1,0.341243606
1296,2,2,1,0.435351469
1298,2,1,1,0.388282864
1299,2,1,1,0.353000604
1303,2,1,1,0.376537252
1304,2,1,1,0.341257087
1305,2,1,1,0.435333473
1306,2,1,1,0.423563235
1307,2,2,1,0.352988461
1308,2,2,1,0.353014733
1309,2,1,1,0.353035846
1311,2,1,1,0.400057974
1312,2,2,1,0.411820566
1313,2,2,1,0.447095158
1314,2,1,1,0.341242414
1318,2,2,1,0.447084535
1319,2,2,1,0.376515768
1321,2,2,1,0.341245811
1322,2,1,1,0.35299661
1323,2,2,1,0.400061015
1324,2,1,1,0.376743048
1325,2,1,1,0.329488776
1327,2,1,1,0.305957915
1328,2,2,0,0.270668165
1329,2,1,1,0.388290417
1330,2,1,1,0.376528346
1332,2,1,1,0.317711811
1333,2,2,0,0.353003292
1335,2,2,1,0.458855399
1336,2,1,1,0.400052878
1337,2,1,1,0.376517846
1338,2,1,1,0.329483519
1342,2,1,1,0.388279069
1344,2,2,0,0.376509622
1345,2,2,1,0.458846178
1346,2,1,1,0.305977999
1350,2,2,1,0.505887641
1351,2,1,1,0.388288857
1353,2,2,1,0.388289325
1354,2,2,1,0.400042745
1355,2,1,1,0.352996614
1359,2,1,1,0.376541748
1360,2,1,1,0.329483962
1362,2,2,1,0.294194782
1363,2,2,1,0.435347929
1364,2,1,1,0.376533209
1365,2,1,1,0.341253874
1366,2,1,1,0.423545202
1371,2,2,1,0.423578043
1372,2,2,1,0.447085337
1374,2,1,1,0.329493914
1375,2,1,1,0.400032561
1376,2,1,1,0.364772916
1377,2,1,1,0.364771585
1381,2,2,1,0.447105785
1382,2,2,1,0.435323652
1384,2,2,1,0.376520838
1386,2,1,1,0.353007106
1387,2,2,1,0.423569959
1390,2,1,1,0.400048764
1391,2,2,0,0.400048918
1392,2,1,1,0.400033138
1393,2,2,1,0.435333346
1394,2,2,1,0.388259559
1396,2,1,1,0.305965988
1397,2,2,1,0.423563422
1398,2,2,1,0.376530986
1399,2,1,1,0.376535681
1400,2,2,1,0.388294137
1401,2,2,1,0.388290897
1402,2,2,1,0.51766632
1403,2,2,1,0.4118098
1404,2,2,1,0.423569216
1406,2,2,1,0.435341772
1407,2,2,1,0.482370815
1409,2,2,1,0.435337984
1410,2,1,1,0.364759607
1411,2,2,1,0.552944715
1413,2,2,1,0.364761786
1414,2,1,1,0.364740134
1415,2,1,1,0.341238439
1417,2,1,1,0.37622972
1419,2,1,1,0.294195289
1420,2,2,1,0.376532054
1422,2,1,1,0.28243726
1423,2,2,0,0.247136246
1424,2,1,1,0.400043454
1425,2,2,1,0.423570491
1426,2,2,1,0.447094322
1427,2,2,1,0.45885625
1428,2,1,1,0.352984168
1430,2,2,1,0.588229769
1431,2,1,1,0.34123404
1434,2,1,1,0.34122993
1435,2,2,1,0.423573439
1436,2,2,1,0.482374168
1437,2,1,1,0.364776546
1440,2,1,1,0.36475462
1441,2,2,0,0.400051149
1442,2,1,1,0.341233669
1443,2,1,1,0.353217754
1444,2,2,1,0.400057156
1445,2,1,1,0.376535227
1446,2,2,1,0.435345739
1447,2,1,1,0.400061139
1448,2,1,1,0.305962085
1449,2,2,1,0.400050575
1450,2,2,1,0.447088333
1451,2,1,1,0.376519713
1452,2,2,1,0.376528529
1453,2,1,1,0.388156109
1454,2,1,1,0.294181733
