id,alpha,beta,mu_c,characteristic_time,peak_amplitude,tau,X^2,bic
23.0,0.09100285093453944,0.25236845156771937,0.4462857845547491,0.5718499162195771,0.11287855966480768,0.2789255776524713,67.12973045942012,2059.5585559451456
24.0,0.07981900267819864,0.29283279532278034,0.4139780259101986,0.9063613015070365,0.06981222493404557,0.27678972606383284,39.83397869513339,2032.7622317950277
25.0,0.09800731597155266,0.24508292355464034,0.47941003204451826,0.7117393628625162,0.09276556979868537,0.2809059117398199,13.518354878454076,1944.913831512751
26.0,0.09272566545126454,0.2793443088948177,0.31098801764368667,0.5935627123545437,0.029584564257194884,0.22851848153990673,133.68952183173724,2195.947871623318
27.0,0.09232210031710139,0.1873093063424358,0.5155436971677736,0.7761379035115297,0.14449306857720995,0.2569259508495987,62.26594029787577,2055.841817857006
28.0,0.08471890176231434,0.43313819719564467,0.3607276720158029,0.5008635478760793,0.07911536087694329,0.3042728436552472,36.46313759199065,1971.3516102768622
29.0,0.09420400425223985,0.20405727217029873,0.5702732222443835,0.5703589832473125,0.13352574979317272,0.2809460902781898,56.02718230420389,1989.8790259650566
30.0,0.09547848286582533,0.2370707054396965,0.7252626831471762,0.9903124555736322,0.09626249420403064,0.27696398942959416,103.51282174787482,2019.715321093361
31.0,0.08570320013877655,0.29537397475978044,0.4420747633177245,0.7095411537697698,0.10059924855556382,0.25195613865014505,95.89026558837368,2113.4248727616705
32.0,0.07777156136086169,0.4653291998466236,0.20028247507681474,0.721345218518959,0.07072559022337396,0.3337647925454314,67.10437950366281,2043.5615971062928
33.0,0.08768690872971002,0.37198115437826523,0.3202916375521466,0.4522180523155731,0.19115698364167608,0.31006072233199333,28.731196543745657,1928.4571087503753
34.0,0.14730826240250144,0.22013473121318294,0.437616070098154,0.5235199680059613,0.04182652894284364,0.2106071767961311,82.78789107207163,2054.6214463380697
35.0,0.08092567973378054,0.20834055193283818,0.5240180053100235,0.979564190369266,0.059162842728326115,0.27706155906127733,57.26595278146835,2039.1798590099897
36.0,0.08965583518469347,0.1636140054911065,0.6647887814948616,0.7499430579896225,0.14841417922970476,0.2549786629224709,74.23872585391477,2078.8401530475094
37.0,0.2066638035039033,0.6058579087264233,0.5003529558583271,0.46502756649165433,0.0676229706830426,0.27466602324702105,44.62333326883156,1868.671365250533
38.0,0.0992343783707377,0.29854878722160305,0.4501757001309946,0.4887550687548046,0.11856911062283237,0.2558792360124804,28.830685154889952,1919.7761856661623
39.0,0.1853424251103466,0.21437360692757212,0.696912678927014,0.500869203184558,0.11436049936082061,0.1998061498116292,35.3251350680975,1874.722864997518
40.0,0.11799039955770095,0.4913269123230106,0.28884191154675143,0.43826293028695473,0.06960124919600402,0.2764767126036052,24.848491486432007,1853.2789999576698
41.0,0.07289840954192803,0.3660402644804441,0.4621885769304907,0.8739734410684168,0.16675602007438078,0.28568999546232954,59.09792958806267,2008.2505057555388
42.0,0.09203266978335195,0.1559484310872089,0.47348837530974947,0.5229188444923414,0.034548498451544535,0.2120584694500352,98.94503964487822,2170.6120203295536
43.0,0.2043893329940461,0.1504362673023486,0.7514678917664475,0.8187308145683756,0.08328916056657598,0.19033529500809884,44.03905270902057,1918.6090792646187
44.0,0.11957163050605142,0.40579408051981575,0.46673089864491235,0.39521246965136786,0.2061414831982282,0.2903369733376853,29.94675038861096,1872.9938926029545
45.0,0.10445030919907385,0.23952128088888103,0.46677401105698996,0.6957892946476749,0.07712699034775347,0.2909609765860067,61.84627999354121,2006.37598078743
46.0,0.1085503778237999,0.23108618301267347,0.4543394271423789,0.400329960916618,0.1266179642655526,0.2611461467936861,69.44273928656108,2028.0272707020486
47.0,0.09668973838861042,0.2020324695685538,0.5132141227502001,0.7013328088970321,0.17992429347767813,0.28064330474379484,81.80885607847327,2064.3102634632296
48.0,0.08943085341348289,0.3052537071590098,0.3340559810710068,0.9975248147088805,0.06994024400210436,0.38241785069430545,40.12920481409963,2022.0818691049294
49.0,0.17572897845518007,0.18577649289760534,0.7953804144493757,0.808049032824053,0.1004643293911659,0.21091948181359557,26.469235540171702,1885.7391501685431
50.0,0.37073327868553374,0.8157004658369764,0.4721334741550385,0.5185712036261345,0.04504130045545415,0.30441419972134803,85.12313581182384,1944.4568565183079
