id,alpha,beta,eta,eta_r,shape,characteristic_time,peak_amplitude,tau,X^2,bic
1.0,0.14213885808476756,0.06845727568203558,-0.17697746262995662,-3.830057425547937,2.349411417825086,0.5270098742658182,0.03044316454292545,0.17855967968341208,32.39501340118796,1990.4520993376618
2.0,0.08663287517441715,0.32053747538423794,0.16074421179169196,4.9766014259438265,4.049248548275186,0.13018091813318805,0.21679543910381543,0.2987412702579894,41.19026770959395,1991.8763833453197
3.0,0.09499149013589858,0.2992106587227159,0.15004969280193636,1.6888553467858958,3.1298448270694403,0.17087970908340466,0.13047706283522437,0.2593268931556793,37.20269943377943,2075.059548528499
4.0,0.1255375163902815,0.3370721964464125,0.17714342542634465,-1.0972346095501906,4.176245455103144,0.15606491934157823,0.08800691248932131,0.27018857673057806,58.584093532717226,2113.64306678343
5.0,0.30956180284799684,0.7310779117438843,-0.22393941879921053,-3.6198279353432614,1.9415238869888805,0.4773364475061666,0.22707262871522665,0.2900091130275348,75.45490732813137,1925.8828348010452
6.0,0.10948943762474553,0.10859082130449971,-0.20197301180996685,-4.731338914693131,1.8963907526153585,0.6148678124988982,0.09831970540821063,0.23838551404728242,41.95373284840677,1979.1046845116591
7.0,0.11474736990908806,0.30900880438197353,0.1272438835090044,-1.0625052326102673,2.2980728331604103,0.32596806132283307,0.18909392773169187,0.26115200455571225,51.241321759092514,2004.0525456583073
8.0,0.12734841561523183,0.3007473349081086,0.3116808587648172,3.3682529953706517,4.261771249525634,0.7067966421691751,0.14726280591875457,0.2311044888822984,54.621344482636424,2112.3192076102814
9.0,0.09082274943192625,0.4581453430292935,0.3145742416440358,-1.6293743122746625,4.096038926149385,0.5311449816970216,0.032757732440375636,0.24771027459649234,60.71166619912477,2143.5106647648336
10.0,0.12623668168381377,0.045076478181817314,-0.2977759315940507,1.8013659402574211,1.8461489970591427,0.759082118437808,0.03989777540565126,0.17072063301153398,31.332214575821304,1921.182328918703
11.0,0.0987107286261164,0.39320352277629234,0.2286295839776662,4.9185481823685295,2.6891644031402056,0.23724385175703555,0.3135931823405058,0.29177598702217833,26.277073827726518,1993.4634386148882
12.0,0.09759481288174354,0.16149851149679112,-0.016295598179078996,-1.6064917176991012,1.8869077103527179,0.4106369370393982,0.22698192361369435,0.23692219295870443,52.839866110356475,2056.4630762866277
13.0,0.07637147192794927,0.25597895580028956,-0.010784611388373944,-2.497717220470774,2.0557074568763176,0.9448490900413844,0.11747216479101878,0.32167096756159946,39.520400134755135,1965.1687894023826
14.0,0.30479854187950145,0.6435300584217134,-0.15791807602999308,4.634588923159818,3.719670785626197,0.8562217011523703,0.20291633297546957,0.20942608274491614,194.93677560597925,2086.309251099684
15.0,0.13433725702876737,0.41740629959193426,0.0949871019754498,4.376132633058619,1.6972190689382545,0.6538521893619819,0.20448003917489407,0.27186887795079534,9.344095015967817,1829.5790214200808
16.0,0.10260066398361571,0.20540291752644824,-0.06916669614680471,4.065667161403139,2.7318434047055518,0.31400018086494375,0.06434249140894865,0.25757914074443505,13.019574909207233,1895.7072334974844
17.0,0.1312679124380982,0.05393294379896285,-0.22587470643704155,1.8914072894960177,2.2605408320266873,0.34027539813988206,0.0600192335682255,0.20795572357813252,37.11801623743795,1970.2606823834408
18.0,0.1144606168098873,0.09222197563872908,-0.11583255547774551,-4.958598528295778,2.4189600049793376,0.2970233279391915,0.05116343688800834,0.20050741644858855,19.86068913037211,2027.815278797972
19.0,0.10770536342038042,0.20520601789051485,0.06660964323001473,1.2506660660491031,1.8940286706806673,0.9958798086542049,0.1095369373902228,0.2485027414605604,23.39054366231352,1980.086314901901
20.0,0.11308462507228195,0.33379600758232464,0.19876026340320263,3.0464830500278337,1.6876494561970388,0.6619879215661608,0.2519318582458135,0.27269552294611527,33.139756371131604,2012.551720135259
21.0,0.09396621293262916,0.23648041543104292,0.07009117973495216,-1.121539793994083,2.7871442864701885,0.8124478516334619,0.1648076453115387,0.2518357387774432,79.29165768987335,2091.183432246838
22.0,0.1128350331103556,0.36185241455811207,0.21145689769637976,0.4353606804328136,2.27776233300861,0.42399737527993175,0.2407326349754774,0.30167105185553883,29.08017582931885,1991.3027585671564
23.0,0.10493754579612236,0.30217325891549307,0.14833583417564644,0.8924015398359075,2.1156731311026404,0.3768497010053832,0.356222207560535,0.2973330359363781,70.335392097825,2079.3286003371372
24.0,0.09652405480626794,0.34128989993037734,0.112351428684893,0.6828997942571835,3.1834317933770206,0.3713923529448421,0.10365662511306749,0.2901667189395858,39.218217406256485,2048.710853259737
25.0,0.09962658543348471,0.23828612522046033,0.03252738052575199,-0.9257697832605666,2.3797733716518916,0.43143303249415366,0.11181881560265354,0.28569678038079094,13.466423975797674,1961.4262833636808
26.0,0.14170158818948855,0.08910242427163889,-0.04340567554364849,-3.9488681529120173,2.637645647492289,0.8244032775061803,0.044695272890141136,0.1869697566730483,42.41593799086893,2121.2386705360364
27.0,0.09136194502813857,0.2746244336753661,0.11253982878293134,4.16923678258729,2.9323472096885523,0.2190082361515373,0.20452917742472634,0.287094223138522,53.55263373012984,2063.692894042847
28.0,0.10811399153643665,0.2954713005630733,0.11184431180091048,-2.037167237782336,2.6319258760833693,0.3024462855625878,0.1521953408995727,0.2834549734137978,34.872150924666336,1986.3250063631244
29.0,0.09882745407805249,0.34225408290493387,0.05618738412876412,-0.47455474241700824,2.4735631491167815,0.29010950386221285,0.3177374619003882,0.2991493203703103,48.95158612185878,1999.367812536298
30.0,0.10833341947806406,0.608987535831485,0.38178041565631915,4.87140299977039,2.2997215410723943,0.5932412761300951,0.20537847344288415,0.3129774662893572,64.24143350101546,1997.0083156000878
31.0,0.0927626035043963,0.2517450780211638,0.09559297931518507,0.30513475695229886,2.9727772953221208,0.18920453866327136,0.1310397264909453,0.2607530198334722,26.949393230863784,2061.0483831577476
32.0,0.16909014509530013,0.4048780528551036,0.35751322707115984,1.2772261661029838,2.0453156918251127,0.6842936304395119,0.14962734291883675,0.32314847905053884,42.83959406171663,2035.8611944179333
33.0,0.12801397979208967,0.17093897984799933,-0.07201183172574899,-3.42462899779877,2.0365540582972077,0.36422962765013744,0.2271327278415191,0.25177640621967623,20.70790158407504,1936.9981965442912
34.0,0.15088206697205608,0.2964533398364104,0.1371715884770366,-2.572491291506005,2.0987075680794613,0.6908784960693386,0.08723138331137985,0.282536729848189,34.91852004922961,2023.3164580688147
35.0,0.07482047162342625,0.24300975505863187,0.04652093863758755,0.4412184437132549,2.8261942824308246,0.3084949876843851,0.0708718807165018,0.2918429110683513,37.95279863211541,2036.4310876142238
36.0,0.07009716618051251,0.24897298354060837,0.03317895320566988,0.45330686222723293,1.8823179489698196,0.724495871738573,0.1371981263331425,0.270726011150093,36.9413875515545,2058.1071974987362
37.0,0.1361032439547245,0.27307402740021025,0.004786689633921926,3.141804385848168,1.8639759350141603,0.41802120453715463,0.14913758544850322,0.23573605813788168,29.773586478117647,1870.3860012134057
38.0,0.1144310192351212,0.17500151748003978,0.04147967027699506,4.42799016771315,2.0776263377328674,0.8801388464642526,0.06922147364211717,0.20469349692932332,45.90880345283456,1953.4186867176934
39.0,0.1268963456398967,0.24621897189742048,-0.02426083360871989,1.7893123826052437,1.8258129603964957,0.5225363983218014,0.1350190717145362,0.22751320180008622,9.833695629348513,1865.7958083123553
40.0,0.1389071250046413,0.337481461134082,0.06388797850068517,1.2058791819485903,2.517063802122887,0.2924141896584498,0.10509861767159139,0.26555612121445316,11.346046172510341,1856.340937397335
41.0,0.10960018218306815,0.4037901141178941,0.2888849274428946,4.667242911015162,3.4527488796805965,0.16287003298165365,0.2566102618912164,0.2938572693435604,44.103495085457524,2009.8204540065203
42.0,0.09793014206838296,0.2571831885524246,0.2568492936775033,2.0562867567956356,2.389428005931654,0.5858236940712127,0.1150408500792497,0.25831792885922605,47.167385988109615,2135.3987494263724
43.0,0.11484161181254789,0.14204379178447757,-0.15288855546766988,0.9119113107404075,1.867550334983858,0.6427624961790444,0.08826461022752387,0.21831024929377274,31.728486390778755,1922.8628956999635
44.0,0.29027189078780835,0.5937231338302261,-0.3930226754630908,-3.236108328858373,3.7480169872115594,0.8756311594159718,0.21319378819434606,0.18206380618524814,76.87116585049606,1936.4826908184261
45.0,0.10068361832920784,0.15918811129815114,-0.10553171107615389,-3.0332857826458683,2.1722471051029784,0.9196651082339133,0.05149344102412731,0.277512630369717,72.21400391029475,2033.3080874577702
46.0,0.13802350936361807,0.07415017532884155,-0.15165144987771673,-3.4615534029432196,2.0107491241007445,0.986406566106712,0.027855440393643294,0.17256196519993192,40.21205510414507,2015.36096927322
47.0,0.10960014902574775,0.32604738176364534,0.1169442227289903,-2.258200833144434,2.6175064424148062,0.3163503506998072,0.17971663276928881,0.30380567976864054,55.369934307001515,2054.435724445345
48.0,0.12438239670720659,0.1234980051886258,-0.07676380394149218,-4.6903419787334135,1.652719316243514,0.6858063612361752,0.364605811585647,0.3294556404353237,48.90896227955589,2047.426009323972
49.0,0.08921904934428693,0.3423297655867106,0.010620122465200943,4.9574869150391905,2.2742513868320127,0.31812298913482984,0.24147637363273108,0.2760650435995446,24.3389777103103,1900.1732750922686
50.0,0.1347091189704122,0.198044719456546,-0.11811897943912641,-3.013013819775179,1.70621834193665,0.5852814982790069,0.07306675828055328,0.23813787699788555,34.38096919683459,1910.2790726569053
