id,alpha,beta,p,sd_0_sd_r_ratio,tau,X^2,bic
1.0,0.09581646948686175,0.2563184919004331,0.245529104337029,21.60254594838337,0.15141429030039671,452.8082956740173,2610.441219003961
2.0,0.08250217042349704,0.4520764333480104,0.2527244330672549,29.226616755907106,0.2782854940793615,41.2926676112875,2123.7135453089977
3.0,0.08357080078147174,0.293725332710616,0.5036536457843931,25.517044042475188,0.25923056773319303,62.663289647032535,2084.1816234569465
4.0,0.08796246515864295,0.3680786750779832,0.3488604420061467,20.868292162946254,0.2982112095867764,26.684833373921578,2010.3367257569582
5.0,0.08916331577592702,0.38478841812956743,0.2468793569924436,12.014794830918923,0.2654283601486481,65.71547433138811,2061.714985420431
7.0,0.09361409629590117,0.47254868230833996,0.24523514335978228,20.41613827140914,0.28877450370267405,32.91382358367872,2017.2759098819222
8.0,0.07297235364407911,0.24863883117927965,0.3170066264344104,17.867754360604714,0.2577075203050207,85.56821232072237,2259.7107825398725
9.0,0.11060734391213661,0.3122266302896202,0.3261153395621621,23.79616026562394,0.2120446394687867,51.83731643008954,2110.5507232475165
10.0,0.09274067577191554,0.3096406354788009,0.39243333327448426,23.934629193945298,0.24145292159629866,73.52447986113084,2094.089693205298
11.0,0.11513725785898919,0.19929401524865642,0.5180038672130987,21.40304316549676,0.24323556319392395,84.90500979080852,2024.0395548980869
12.0,0.1217391539700957,0.3419211866862912,0.2197842413462931,18.79222115327501,0.27652448376456756,18.60155612268767,1982.9777302797454
13.0,0.10986245657807031,0.27771457582315606,0.3809058162421488,18.576414235940316,0.2483730367187725,58.62255303153583,2054.7371230300278
14.0,0.08760073480797462,0.21385429105292342,0.47058003295726214,22.19686996605169,0.22637495908542488,76.72971689556304,2074.2204460451344
15.0,0.10514063602588183,0.3138019831560863,0.31867622015082087,20.671194613428607,0.2215854917475526,25.127840553917366,2091.203603443571
16.0,0.12072758197682965,0.22609900262856392,0.5312202551940369,18.819526316607305,0.2832126721354177,32.39030370197424,1897.718730055876
18.0,0.09173322751020455,0.3970691761324543,0.3281526541997504,20.47029646889483,0.2884650302031752,35.92604252703057,1995.6983369158581
19.0,0.07782874196501216,0.462883064275253,0.5347642543085199,31.709465795349228,0.3076611549329799,86.34098786806152,1984.0778078403064
20.0,0.0933135048442158,0.3795371355538192,0.34655279813596074,22.228764965552646,0.2756461951990858,46.474366489371334,2032.020447310029
21.0,0.07410968765549834,0.5068258395725621,0.2078786881032516,28.483410838433112,0.2781770381178974,71.15624273677591,2273.0741898392907
22.0,0.08388481322213237,0.3296637812318434,0.4252670452151851,24.07067773161644,0.304369420132521,42.82736743574926,2065.945714235737
23.0,0.10776493745693075,0.3151436269129989,0.34018340049390083,23.625388840695454,0.19195708120248386,25.40404040454278,2093.1398972623406
24.0,0.10418409881956488,0.3334272211477535,0.3063217278276385,19.70701892048573,0.21460367207041509,63.5341144203591,2068.218256001302
25.0,0.08097048150102279,0.4505572537334023,0.20002607610283643,25.370237121447687,0.318387780691138,49.398328786404655,2097.25544571763
26.0,0.08700562629823627,0.3590748744836333,0.42013047033167344,25.545937984251147,0.32716940530401634,90.60711507629088,2045.6261216551059
27.0,0.12146964585662089,0.33224156961164863,0.2057702968709724,17.22858438864705,0.3057786366434617,40.53702397304497,2055.692600213029
28.0,0.0765152028226152,0.34500750140066677,0.29021425116176275,21.670257173208217,0.23179368591337046,78.1856176890736,2206.639520014568
29.0,0.09341973185229682,0.29144680369873893,0.4538773768256109,24.730533790965243,0.2234709135308816,78.66683593124623,2109.430081262798
30.0,0.08386500244015714,0.32116765265149944,0.5192207912986192,25.9835768051409,0.2991157254898004,81.32368804751498,2004.5179880843261
31.0,0.17506635305152307,0.17191150287618212,0.4823161306542294,14.665361429257842,0.1695287435045409,61.72345074503042,1977.6263105903413
32.0,0.08601058243211919,0.3590566239303118,0.4759466209906267,21.92461241261483,0.29994190689180344,53.5027139172417,1924.7066117180084
33.0,0.09776255500218364,0.5229930528900493,0.30111511926817774,45.06302473330678,0.38046903120315445,335.7977655575755,2584.1163384097313
34.0,0.08643755703654124,0.3758308050242862,0.41260244711139793,23.283578616613056,0.2983102125283158,54.68400107050637,1995.5629342809475
35.0,0.09772195376482451,0.30363424628753644,0.4939566731355727,19.03441132626273,0.2838990286338135,50.08398820581474,1926.642724796169
36.0,0.09127266806087087,0.2843155771071739,0.29345666966147554,24.385946825068142,0.18698858667313306,67.16203630604919,2185.280472234228
38.0,0.07863622229105949,0.27159995614591537,0.45901844703797995,23.52447688161404,0.2788736294726499,72.87710377943755,2090.2434686066667
39.0,0.11660658922485036,0.28692649812843246,0.38443467680212445,21.54998012589739,0.22822893065626818,93.56162651437106,2068.7752125558804
40.0,0.08031180300768417,0.3346990950285934,0.38978558653238343,22.326239282511093,0.2858489030557264,71.47177996982973,2077.589967405879
41.0,0.11024718227443744,0.32843311813990317,0.3316916001779524,22.637160525796133,0.2667692126343732,52.05545549976958,1993.389446556518
42.0,0.0820290613144968,0.36882145988949416,0.30051250275704755,20.660083954137217,0.296127150761609,46.831902803843064,2106.508320208765
43.0,0.0844534561551398,0.3053147051301286,0.5474641620105005,27.263888139427383,0.32351617332297866,54.07768568242019,2050.208604629993
44.0,0.08361298616231871,0.2776966662756917,0.5205965042287479,24.865872412331274,0.2335203557353147,52.01584886375733,2055.777717691577
45.0,0.08784797146433443,0.4031597718093258,0.31834408737134906,20.990694528432424,0.2881364518304058,58.04156476265767,2002.4377792060181
46.0,0.07574633417221327,0.32542156902071395,0.4166781525907218,24.757764871004458,0.30059280367936575,51.46231098394474,2113.617535163528
47.0,0.08226049075366934,0.3905466406961813,0.28926659836668867,17.70782811423077,0.26380796186691535,86.68561619359583,2107.231996831659
48.0,0.13276765130003715,0.23661613349124522,0.446718512725673,19.1240451592968,0.22488690245439857,56.852911609387476,1964.8237291101605
49.0,0.07421970314539585,0.24012429244557004,0.42618587251454254,20.084328993776378,0.248641900530424,101.76508833564283,2156.046928051963
50.0,0.08506434821045525,0.33010369847340065,0.2522429592733653,16.37619333348806,0.1930333157426533,80.12761839255002,2198.9029233265082
51.0,0.1230689087482051,0.18387629034920105,0.5190301279595869,21.12400575139257,0.20211446351448575,74.55067862879844,2030.293517367355
52.0,0.09288213619354478,0.3887967204079393,0.452667313652487,26.395909350638338,0.30810015931084667,55.49090260514838,2059.5638998881163
53.0,0.0958471399440588,0.29970116868358315,0.47843771234149074,17.993691120350974,0.3038248063875498,66.89233658048198,1978.5683675896582
54.0,0.0804252539862334,0.3332736112939713,0.3909343625565486,22.093195580304567,0.2933363367275008,69.29568278327574,2136.133117771979
55.0,0.10706008862805223,0.29674286739871475,0.43314987468744387,22.961565567483145,0.25018763829968976,50.14280424713382,2038.7200630708635
56.0,0.07733582097474404,0.24213548721012046,0.3520387635338268,19.77770650269607,0.2769507254527036,50.92981959902678,2155.5820345416796
57.0,0.112482623620504,0.3315317957425744,0.3354533925156524,23.96314268614444,0.214545805457528,46.40473489417749,2087.0205361033113
58.0,0.08198798002102721,0.28153343094319955,0.4985982221503336,24.032114061026583,0.248171338859217,56.73188708544072,2068.2530408110442
59.0,0.1334288431060433,0.21712596462129752,0.506735616096981,20.106331770945246,0.23363054268263914,64.81859843089148,1964.8999075118436
60.0,0.09081316901102948,0.37807827906365504,0.3318432976360162,19.436829301526775,0.3179417784116782,63.141705729538856,2073.30392385109
61.0,0.08733826960461594,0.42462772645752744,0.2895299179932877,19.573416865597913,0.2744160708178503,49.29762363040699,2015.9872435382651
62.0,0.0779770982360991,0.27822610926006724,0.33320088869723974,25.588521298531226,0.2835313877068917,82.87370076252219,2214.5163339052606
63.0,0.08033983626122831,0.2901414537418973,0.5388751967503815,25.521421172712447,0.30480152926231574,62.17336021649629,2002.4229828039704
64.0,0.15108046145599108,0.24832906005563132,0.3960162891352998,19.75462230060999,0.2084396920810409,23.76261026923642,1857.0959934025852
65.0,0.09492218732404512,0.34863951994187115,0.36765112730370786,20.47780077515708,0.29634432430332963,61.62776176108664,1999.8128582952402
66.0,0.09677952863987749,0.4077170244401675,0.5449329548835726,21.672453432489892,0.29017160447482593,65.24454592254725,1925.1076136331508
67.0,0.0952048600136753,0.35908123855639484,0.3850422203988482,19.77126583147598,0.3318781711898672,43.089951968281596,1925.3955960093165
68.0,0.09350483535256536,0.3092165273415611,0.3509361185525527,23.165803326530376,0.2107401438985275,115.94514993182268,2243.2734672105375
69.0,0.08496069330187915,0.31486057882219526,0.3494793409477085,20.51875285832585,0.24572324945002955,90.29778131280818,2111.83601870023
70.0,0.09802123233556154,0.34713034492199357,0.41952495575503473,20.90832514274073,0.3330805958916979,34.671868763864566,1906.071385724817
71.0,0.09586517413147061,0.3202629039631563,0.3559658662972386,22.88431814815403,0.23994936682318202,94.41370218510296,2114.18577676802
72.0,0.07517302593964605,0.4204429840177006,0.3511453485468473,27.443512790698,0.28684606189671785,154.41157027048536,2137.6127288351267
73.0,0.10134733557205053,0.28843376538069837,0.5098940943378886,25.624456474851918,0.2814362788508322,24.18632718434621,1967.984392240711
74.0,0.10193264774684073,0.20736276974675405,0.4583489110159438,26.785360744115348,0.25161783527375164,483.44457651020133,2524.0123991645232
76.0,0.07005209841708059,0.47726578433818817,0.5202363954303628,23.521161759971356,0.304423731351253,92.15182417693084,2004.99488505896
77.0,0.08709626675338578,0.3248759823098454,0.49764845381531003,26.270553690569134,0.295326719169647,93.16089142220054,2074.238391404987
79.0,0.09258657385149191,0.36453131033988084,0.2018084720263219,15.41780006382102,0.1685168114573839,34.70339690149403,2194.4959121579254
80.0,0.07841993141452638,0.23357418796382973,0.3273946306878882,18.450324178190787,0.2234940443161556,104.14139217072018,2280.117674185411
81.0,0.0978397855138762,0.3205584542198009,0.355534548264148,23.09586103116332,0.25685315054833546,44.77913050249891,2107.3929962617926
82.0,0.11796324549476812,0.2464340701268396,0.20118584168945428,23.341175830705733,0.19855858881892985,131.68436201894846,2306.9061811012034
83.0,0.13106059855578292,0.2308034149702406,0.5499268743409597,17.98543402663087,0.2553956239209007,54.43147013648698,1917.3475461491437
85.0,0.09791100921779097,0.3016657245228393,0.4776047487793294,14.356117145912584,0.31572240511969984,99.3749441315764,2007.466065050616
86.0,0.15314668509209095,0.257701354122129,0.42533749064315396,17.81325806775282,0.23155510312318997,45.438828788881004,1935.5517099653086
87.0,0.07794128738602532,0.45633228965059935,0.32111399730493473,21.144711307323327,0.28386595943265763,58.54268950046129,2014.6374208653538
89.0,0.0852275447255165,0.3159496436320324,0.21061617505063637,28.693315787780943,0.19376079631377768,139.64785742279497,2342.534126874719
90.0,0.0901650351099742,0.41269778109308225,0.29685532186444274,18.41115610866135,0.28872574554137426,52.16167843275883,1992.5572620115377
91.0,0.07632094502082568,0.44718661045107333,0.3356100124110875,31.435649085833685,0.3147707462326032,56.255182652906115,2121.384832741749
92.0,0.11698560748743023,0.20377591149065594,0.5465203976540695,15.121565759661841,0.2664443449607084,49.279358600038286,1965.5902109371289
93.0,0.11420248930126409,0.28898080260282094,0.3664128252224956,23.541961280215297,0.19687360212277522,48.74114481945678,2060.756258180646
94.0,0.09784555352804236,0.3337929835290883,0.42251580367812847,24.42107789611887,0.3068541985113251,64.35699233716603,2057.3071006085447
95.0,0.11383944330898986,0.297365781544555,0.3461646325904551,23.780707892022104,0.22155388109307414,59.33932045307225,2121.1253398958584
