id,alphaSS,betaSS,etaSS,alphaRS,betaRS,etaS1,etaS2,eta_r,tau,X^2,bic
47.0,0.14096344871207617,0.26802695757656153,0.48869133699131717,0.20772783583662865,0.997951827486262,0.11380511453046901,0.10925504491463586,0.46906093427271456,0.3029154082148633,555.8470689529361,2598.479293262448
48.0,0.14238698520880474,0.37413161196719286,0.39546662973156776,0.26717102347544125,0.9992355482591637,0.11240498055683014,0.2434248113950268,0.4030253302615359,0.32299319272436033,219.6221647681965,2149.678825940419
49.0,0.22907742325587144,0.9798736969629884,0.2564935305765249,0.14029756671900945,0.7419522642302466,0.14940123866036856,0.17262122415457778,0.5761072627957996,0.22114239850383285,444.1281554967912,2520.4958388845607
50.0,0.24716403902516262,0.9671135529821323,0.34975793398065436,0.14069321116566075,0.5987496886382947,0.1448616297709489,0.19917804085742677,0.4907741652829609,0.183937593820336,357.13623263959954,2497.9973812450066
51.0,0.14111894288133733,0.37709271278507034,0.40135848400095786,0.21875625605736257,0.9972506013878533,0.11958863719187368,0.22490928539129745,0.49940901797230813,0.2806252100818322,379.65583609561963,2357.484518505625
52.0,0.29622345589642785,0.895037772277502,0.25012756364221234,0.14010242630361053,0.7285262888513528,0.13674602821838527,0.1506130357997229,0.4168626063976329,0.30907831460020474,236.81165211248077,2262.970493066898
53.0,0.14176382159732598,0.39524411334991755,0.5084822214083039,0.375551029592142,0.9983083443003629,0.1111723839928884,0.07238518545391623,0.42641140338291256,0.3410884727459996,243.80319035686864,2177.565065037494
54.0,0.14126393132857434,0.9656016665315306,0.2545690762943874,0.14163864668714093,0.6587443650673158,0.09648742556936327,0.13692708488076422,0.6916228509266242,0.25217996839800977,420.71274221017194,2509.6360208703236
55.0,0.3382645794631184,0.9749212807248587,0.3962756613000128,0.1402144117634953,0.7290191565727573,0.1359569802764808,0.13720647966151833,0.5197951681342097,0.2981294178701694,329.5869623977543,2340.2500648929317
56.0,0.1472998152853461,0.8806081640138105,0.444158504782935,0.14087326421725277,0.4706600227318914,0.14736045298559414,0.21005369890266387,0.4479620166544513,0.22912046128766994,363.1184357347641,2489.8564943488664
57.0,0.3353419391980428,0.8986664724370912,0.25173893537256503,0.14657997379879278,0.6961797522752775,0.1448105978110552,0.23568680689490054,0.5575679216199281,0.28456947114579606,318.3667304446556,2381.068375325238
58.0,0.14273425543133422,0.7146874319067525,0.43250736847855653,0.1407593065634488,0.7413650784114892,0.14956816984030002,0.19006899451084497,0.5120980828174485,0.21981683536530502,385.0181580616935,2418.625155458746
59.0,0.14080323131593164,0.31052392955873975,0.40981164735129,0.2740400330193928,0.9998165240050781,0.12368007738167833,0.1163445186786586,0.47292289964087497,0.33810615341796346,304.69123553509394,2226.8583882874946
60.0,0.19959354299316287,0.8396520200117551,0.2517646376151038,0.1401045390133629,0.7319825264486947,0.1475996179387147,0.06552608278184366,0.7323368515679236,0.33295969709917594,324.16631264202385,2356.414374435024
61.0,0.1408049873162963,0.34316916423009136,0.43333974340281334,0.3410691763624551,0.9972578859587924,0.13477805094229287,0.1480739638865293,0.5328867748324444,0.3112011927658475,368.7295446808295,2357.505008260137
62.0,0.2780521515175236,0.9895329298031078,0.25167004176640817,0.14095792533451956,0.6003948578565078,0.14882415840621255,0.24538700668576546,0.43633370403221644,0.2458888097330672,335.04191362548966,2488.7703904396776
63.0,0.311155353109416,0.9523193092630935,0.31717834482493124,0.14000462459331034,0.7276747363279111,0.13669599856794742,0.09860474780455726,0.40792180224367147,0.29595176943231283,408.08460916762266,2370.4200754265453
64.0,0.183841959763075,0.38833177223745124,0.3636197201001687,0.20569923632383802,0.9994934109746653,0.0701638244525497,0.1711066319977009,0.4210807148610882,0.31955880745759674,131.52483944387876,1986.9440662486766
65.0,0.14040715501967604,0.4925651388323554,0.36329240541617464,0.14935698344577375,0.7057665942222011,0.14650604648248777,0.07769661578070218,0.4185720911874406,0.2748123532590363,289.89042315583794,2250.1613633614406
66.0,0.15379224769978528,0.38333017797332763,0.5111521357634263,0.2981711030983301,0.9991029346209684,0.12153781542379063,0.16106054273673168,0.43497005457619187,0.31020373999222184,226.87728590325605,2108.8261972853084
67.0,0.16948146536964895,0.3719510000902617,0.5265919996772669,0.23045425185967489,0.9981299632836534,0.11306873103184586,0.14374148942357548,0.4454861339001859,0.37205958239354575,178.15233725522336,2082.5438249677077
68.0,0.3649011986436875,0.9543979697237619,0.314147648522887,0.14008724473749437,0.6739948845344683,0.14916435149374724,0.16702649012803308,0.40833137201853276,0.1989839624218473,323.2535330206134,2472.667693970777
69.0,0.1529691920904287,0.9967897857229207,0.2545187883767499,0.1403617842051602,0.6033987858732217,0.14936112741537136,0.07864127557222728,0.6998875179134517,0.20567207711278873,425.806522988992,2469.4306040478623
70.0,0.14506210289445293,0.34156185123874183,0.43929793696853403,0.24654939383500155,0.9952651815801848,0.12917874664854012,0.2085915968971409,0.413044878350892,0.36512690424930294,144.53860031743463,2038.0239609498358
71.0,0.14530789572318892,0.30450283790587623,0.4776350723640229,0.1440918222105035,0.9935756557609181,0.09926767655006308,0.19761449191366368,0.4020868349172113,0.28948902601565724,517.3293710521094,2559.187289306475
72.0,0.14963881083043626,0.6867212319313113,0.5394506542914436,0.14660100439058976,0.7662357473483913,0.14973361054937087,0.12129750961392997,0.44785463863338526,0.24854165501596487,329.00494359604073,2334.291945832131
73.0,0.2994124228677706,0.7897007650927963,0.2584547391494047,0.14598120087251695,0.7437539718736649,0.1262720188965824,0.062190361841068506,0.42541159173523907,0.25684072852135603,186.35718586039619,2152.2410945882098
74.0,0.14228628647553954,0.9513559797675429,0.27262586861374016,0.14004599087242392,0.4538317000263625,0.14988371296357061,0.12334505792934854,0.43812121657508124,0.186972751167331,747.2443614599036,2809.898027785674
76.0,0.15479442274386918,0.8098534788799502,0.2515618344515849,0.21405851735420112,0.9998167447185635,0.056262380714300786,0.1008556462534987,0.40156627614871715,0.32356497999125744,318.20285421108065,2253.1317587645585
77.0,0.336754450806276,0.9903588679873072,0.26193106233317254,0.1401303672563175,0.7431642823675251,0.14897110826388368,0.09111237556952563,0.4755845046008142,0.3039349018607934,349.10862203380384,2352.2719656880395
79.0,0.14334510500941094,0.7745842750336215,0.5409911280000064,0.1407794837133219,0.4834837968185143,0.14743459678586981,0.16919281344994475,0.5597414173140484,0.15463958121060745,270.7743776760821,2452.6527366039627
80.0,0.2623465953980004,0.9035586460519615,0.262689991240517,0.14017430120834962,0.48126739595482126,0.1494511458331436,0.23017296359238656,0.401579474516131,0.174049747427963,389.0427654369216,2587.104891123061
81.0,0.2537134739005661,0.9873594340860871,0.2520711891210339,0.14354292611445446,0.6096298457264439,0.14998853669654522,0.1747536439675929,0.5692085735728484,0.25881195077170566,294.68035163567225,2379.3800610664152
82.0,0.2998094806612742,0.8646371327127633,0.40755562678279955,0.14040662952401073,0.4312741541862981,0.14725861164842022,0.06455521559099443,0.41730676931802974,0.1940725936303445,232.25317785445145,2429.560840608156
83.0,0.1401269090009546,0.33776174451409763,0.43253936806286375,0.227273830020972,0.9995880795361565,0.12152895686791781,0.07027524645875122,0.487575610748346,0.3404054766135869,152.50558499166527,2037.5075046757706
85.0,0.1593521273852577,0.4797575634911143,0.5495406239566558,0.14972443016543205,0.9802004486294301,0.11689854002983419,0.11955026888921222,0.4263304286158703,0.3535903797270582,291.81755445720785,2221.9945190476956
86.0,0.14161489340580374,0.38761893705803135,0.40404265689615654,0.2828476526328601,0.9994830019260292,0.0825990028492693,0.11916362912166922,0.44842302054526345,0.3635331122729595,176.24729046987235,2088.446015317749
