id,alpha,beta,eta,eta_r,sd_0_sd_r_ratio,tau,X^2,bic
1.0,0.11201947691948183,0.22741553924849633,-0.029175892825259453,2.150816058169276,5.600681335166584,0.3556804550101079,69.18401037062708,1949.7311832944692
2.0,0.115857367591434,0.3018921966209641,0.07440285356967125,-0.8077348859278205,4.996871175168145,0.3366786939375197,69.16866906126747,2044.486534615814
3.0,0.09256016739605441,0.2761027971420145,0.03243415900711266,-0.3713966159785953,9.202556951938256,0.3282244762251864,50.19816462580175,1962.486546503215
4.0,0.07564098551941048,0.24178190602761995,-0.31662846562646674,-3.4150263178087537,12.12871343797611,0.3850035027642994,51.48703433194465,1900.0713503716786
5.0,0.1497878538466765,0.38587258535407387,0.22921334548207462,-0.6188785502745792,11.25422665050489,0.3720926218644735,59.83693447850726,2105.787326518458
6.0,0.08727565662930145,0.23544415783689887,-0.15608829694670057,-4.5522501352042575,16.706745736099485,0.27696143066061363,44.565857954773584,1930.6139216357296
7.0,0.12782753364901836,0.1789891953377773,-0.052749490916384145,-2.529350219597589,10.408686522633857,0.23013137563700384,19.096167387149013,1986.3829895012846
8.0,0.16713620981567456,0.28632121411957195,-0.13048489397714014,-1.6623697065044107,1.7653464975119135,0.27223129273603325,11.906549021112873,1828.7496561072755
9.0,0.15303933517706061,0.2383093384687472,-0.1963966518046667,-2.133911127711752,11.706648431477845,0.21006769219198423,5.92361440108791,1822.7667214872506
10.0,0.1757160363571345,0.40978139090154847,0.3007813425672956,0.4508812003615892,11.936742593376927,0.3316978243038806,56.08845755444492,2029.278964426658
11.0,0.1889560348400199,0.23882468394301526,0.11689145024264058,-0.9537969510617272,3.421011102548782,0.3838689515414787,129.927985300404,2077.0542518315974
12.0,0.18140137962395242,0.2857505040605575,-0.23074689273834803,-3.2152365879638256,17.321698884355676,0.21138381806354006,13.845164594637668,1848.4494313913046
13.0,0.17872878138547202,0.674229701700524,0.2531050024960604,-3.2996417341256685,4.596935624338705,0.4117413997220494,99.42276141316185,2029.2458358860752
14.0,0.18545924244503986,0.6435246954552698,0.3583371473532284,1.5434159390802926,5.019649730084623,0.353912706600508,41.738780080957525,1890.3230961206912
15.0,0.14043531261618994,0.2272530669662664,-0.051333874470758545,-0.18472559787101828,7.322817578286248,0.4370557816011991,20.583750353080866,1869.3897143233523
16.0,0.1738803417777468,0.39315194219071226,-0.0839948156833159,-3.4189162537753823,10.629922321156606,0.25476115071178207,33.50456492606363,1914.051737849906
17.0,0.11711671306457792,0.11187116449471107,-0.17092390716583195,2.339103922887036,9.884589990425447,0.2285490724824566,25.70148242259757,1842.5445895087603
18.0,0.18964483589849243,0.45152718319933444,0.02390442737324472,-0.961312823897838,7.74011721099501,0.34927403377886274,56.64215443827148,1937.189327362114
19.0,0.08437788364263966,0.3368418980351884,0.014767212026838283,-1.7061710204463043,11.583248430936216,0.3377999782482628,121.8357320231511,2162.8064601864317
20.0,0.1112626264997927,0.24792806837830728,0.006087872076097511,-1.378665651610465,13.592086094278322,0.32636247057832135,89.77481745986623,2019.1399242805555
21.0,0.10968206345895593,0.3381777258834645,-0.12868238133128684,-3.3922321381229836,12.788721988179347,0.3551820023088944,22.93661802412361,1871.520934063857
22.0,0.08555357469436106,0.21531109183035535,-0.111296117482939,0.07713605355013753,5.113932128113632,0.2855321655627593,94.36543180291288,2003.3836094910537
23.0,0.09664675873098358,0.4771746546939463,0.23811861652235855,0.1846987039820447,1.7572204037121537,0.4288228327471618,43.664069348245626,2070.1757155565942
24.0,0.13960604364750953,0.5412141138751589,-0.2041300433207769,-2.9981339493210473,17.782979725581754,0.3380938637789351,6.919578481846722,1791.799828683901
25.0,0.1896262891209374,0.4720621944106348,0.03736709703276464,0.5816466530209696,0.9847852764749092,0.3780459992278907,19.499298195990683,1804.379548398045
