id,alpha,beta,eta,eta_r,sd_0,sd_r,tau,X^2,bic
1.0,0.12230374239372255,0.26881076666663783,-0.06451311003249882,-2.8593285680541847,0.20863810922080206,0.015714899149308112,0.3480611414996157,6.388288574207576,1892.456922415912
2.0,0.11084751312385938,0.5406617789866416,0.2216160936407412,2.87453014943745,0.30204979866096293,0.011661632116252315,0.3922417600408778,31.39903955255485,2012.2383660249636
3.0,0.10193830526627806,0.4869066240186061,0.18180311487032852,4.733887574584992,0.12855191019260004,0.01112035320552332,0.3680555215342123,26.002002451144737,1943.8118452464203
4.0,0.12454623715155001,0.3434902103761649,-0.46155410537147534,-4.974125089312393,0.17539282207134543,0.015995621564473327,0.31747369317588087,93.81214580324388,1947.9179227608397
5.0,0.18229380143361928,0.5184730197915736,0.2899032895568099,-0.8609975488166116,0.20824344813803952,0.024578815834053476,0.3828538535303623,37.99332283478154,2089.4651757925953
6.0,0.0825393019262313,0.19373834924935762,-0.24091325542609532,-4.94278053367211,0.37826598200686545,0.02202222900065775,0.2551088940465195,70.86103580104002,1962.430560399858
7.0,0.1466388381454689,0.4928457726123602,0.16957087394350512,-1.8083202832999197,0.12884186801332187,0.01573272769772774,0.3291316199282731,66.04648891540296,2038.8547719474006
8.0,0.1550429034481465,0.24284312943789643,-0.010922412395177106,1.987354248774732,0.2359600646725497,0.01686754473741238,0.2670293078455931,10.652750711085995,1833.017318715111
9.0,0.1483228076136415,0.22158981188782212,-0.024037197078765504,3.743335710827831,0.21682398452374163,0.012101420882658486,0.224930351433408,9.317695687150822,1831.6822636911756
10.0,0.11896436874349241,0.28705249061638194,-0.012082431832497464,-4.072669811375167,0.2682526602589905,0.017693064339304235,0.301317639788338,47.63295908918477,2026.3449268792592
11.0,0.1899730295623122,0.3522382183445173,0.24066172942534392,0.937582463500034,0.12574693665400183,0.021651494383075103,0.4411477839252817,76.87718099524835,2029.5249084443042
12.0,0.1778621887296913,0.1817512989338711,-0.12302101640532126,-1.386173764833395,0.2785577835820232,0.010553235874765296,0.1859988855683833,7.584242093611364,1847.7099698081406
13.0,0.13590013574146312,0.5720088698352882,0.2558636335073494,-0.19450347338076046,0.1968552396672163,0.023069431538492818,0.40193499979049124,26.918302539682248,1962.2628379304576
14.0,0.1608527801483914,0.3101619290782295,-0.0039651862597714915,-3.5617354846464355,0.10869436013752676,0.018455153220092276,0.21339619475346558,30.822918677996192,1884.928695635592
15.0,0.15836521394719127,0.23270382952354496,0.024154539203903758,1.132564497546652,0.15404655744194362,0.0192436558668104,0.4085077907453267,5.645606477706152,1859.97303136584
16.0,0.18180898817869828,0.26185644303461186,-0.14469176007059892,-4.5843728381014905,0.12794189600042438,0.024654746608923632,0.19461279702710466,66.9817829529159,1953.0504167946206
17.0,0.08713414927328317,0.23223434895708245,-0.1646119516730108,2.4465152884647514,0.31483041987213944,0.024786603823734786,0.3011671047079803,8.664457253345827,1831.029025257371
18.0,0.17616398752552748,0.4370899570495946,0.25559185072796997,-0.24809412346142867,0.16200789314500486,0.019408598435891194,0.40616188812571496,41.553844361718305,1927.6224782034226
19.0,0.1367619144816639,0.30654709714514916,0.08853700824442967,-4.590073431408997,0.12324960160183496,0.016315067886592684,0.27779688685717197,67.82928610176151,2114.321475182905
20.0,0.11688344406971952,0.30224356931024887,-0.0032238983611737604,-3.571153526599425,0.26949818252019764,0.015598045279994806,0.3153376379442507,60.10389502175525,1994.9904627603069
21.0,0.17106505095877708,0.23149877042272604,-0.12210424524860941,-4.992437202053849,0.12319124425392558,0.012732990997583918,0.23933448765102086,31.21254469329297,1885.3183216508892
22.0,0.07957821990809047,0.3911328400816351,-0.014174887190267937,0.20996052626238382,0.40647003568359574,0.012880150228995864,0.3359794527340164,72.35990238256404,1986.8995409885667
23.0,0.09526707713092755,0.5591539521490734,0.20872677494570469,1.4073204869268552,0.27255781358732656,0.012395763684121788,0.43150192159015033,62.06975932141126,2094.102866447622
24.0,0.17966080796021747,0.7444901106687506,-0.08789729674836289,-4.235387438766909,0.4108413952547373,0.014752345823058465,0.3935315355200713,13.50816561862378,1803.90987673854
25.0,0.17824790614980326,0.43404093500608076,0.04505814815638587,0.14391601145262722,0.3166967882433702,0.013736602013252882,0.3522364265312417,19.312177353250757,1809.7138884731673
26.0,0.14476064512317144,0.4645532617973451,0.24844014826520078,4.145307463693225,0.3297921198120082,0.01904583528515668,0.432952650412879,35.2230463552067,1919.3958220517973
27.0,0.15614555274654437,0.37809923122446293,0.028732089921793325,1.601877128247965,0.12825457142698093,0.013856458858839054,0.35265014037431097,13.327372873108144,1803.7290839930247
28.0,0.1785970196059844,0.36691296550558883,0.042353195571549485,-2.0496786072593123,0.3630351632749662,0.015961707959513915,0.29349880444383053,41.051977486182096,1927.1206113278865
29.0,0.18846155407032358,0.6964298562907569,0.0912312190456408,-2.0319644817723415,0.236866053822828,0.01459122982686826,0.4260447833160824,39.46895106707469,1829.870662186991
30.0,0.09472465264472951,0.3712405930274745,-0.09431177537431434,-3.093404767092301,0.2613005711599632,0.010459277473281105,0.3229416825597874,86.76696480217109,1940.872741759767
31.0,0.18968947886579676,0.33721675698953596,0.16494664208819287,-0.16821396374710973,0.27133232974609056,0.019836262517653365,0.42543049021843327,72.74390825677894,1863.145619376695
32.0,0.1563793572645618,0.24294308315162522,-0.08784370232593208,-4.511194375320854,0.3120291548461651,0.019596931455268068,0.2366399449458091,21.946710055439894,1939.530085735711
33.0,0.14417912316258663,0.46646532148514985,0.22229797852633926,2.853291096199153,0.3799358214317574,0.01976246127334552,0.4355622101173772,39.82155229104767,1893.9273292486437
34.0,0.1826003226420403,0.4002554349358442,0.2892938875286528,0.09417287601901303,0.24345643655096705,0.01527366009884338,0.3807518714004743,36.44832762118071,2143.2739103829335
35.0,0.1323095192488598,0.4361538909639356,0.12678251192378043,-2.177878156192749,0.19771514360068654,0.011014798426228281,0.3898629775945156,16.988046430355308,1969.6357738794104
36.0,0.10638498681251671,0.3773612279895664,-0.16646901139848513,3.107465480078445,0.17743960094439593,0.018339606565055656,0.34373169241557977,54.32008221532246,1876.6846502193475
37.0,0.13841717738212317,0.6044034442307098,-0.23213716941625784,0.11387279604472389,0.19218718964469428,0.01648925813126503,0.3221904948027266,4.051166896713031,1794.4528780166295
38.0,0.1014556520446003,0.3122281182678014,0.0055450909044791885,-2.6932307198837444,0.15932796427029605,0.010298410159701003,0.32402623035637407,19.23726399904086,1923.0670575512497
39.0,0.11034547634342325,0.6655354550159512,0.14291988657658128,1.0912020322356963,0.46539728433759875,0.016164481057280557,0.3899873711777761,79.5950968411743,1951.23556639427
40.0,0.14077623839980138,0.4582309748713472,0.06967190195297612,-2.5962109182582847,0.2395523276700251,0.019954761391789297,0.38515561410398824,24.50167458779543,1896.1421441408918
41.0,0.11958937616369186,0.42465357103560036,0.10270816851202702,2.2006229501517147,0.24681229049299702,0.02331929866154415,0.3643542482844706,14.98305707697783,1869.3104819651116
42.0,0.08194000919376977,0.41848011189023987,0.013659311835571453,4.875870324255361,0.15910122317402986,0.01825380816939638,0.36766185032714355,69.5768935147674,1955.6455273564718
43.0,0.1036900672111269,0.3541428182438531,0.008281540687042677,-3.2609943970998594,0.20240281556768291,0.016100694214242033,0.3341106161560824,42.28453938897893,1913.9250089420743
44.0,0.14688544158211292,0.4691269772031518,-0.005226013044809408,0.8675860910995803,0.1440967349515505,0.01942354081352793,0.34448426157752415,16.422132329315335,1806.8238434492316
45.0,0.13182300841358657,0.27789494639066453,0.033289104063602526,-2.235392267961865,0.2342647180853057,0.023336547915477547,0.290021074730669,6.496773627702384,1973.3560508570442
46.0,0.1431247867274728,0.44690759599166424,-0.11141491061977027,-2.655176839870019,0.27907555942569773,0.014634524796050857,0.3051862587777101,52.77035612117836,1875.1349241252035
47.0,0.1638239386741523,0.34441991433041325,0.10587256201858208,-2.5261062846531845,0.1306880902040115,0.016904362802558297,0.337807225986313,61.450360236999366,1933.538944835637
48.0,0.1407899111702058,0.4428434999363699,0.05219004597901189,2.2957489170225056,0.13427773070912052,0.016572778252535045,0.3497002045023809,76.92083650073542,1899.2854045047604
49.0,0.09308669966212108,0.19081423613674164,-0.18024349005723939,-3.351193429612805,0.3356822940975017,0.016016541132795648,0.2797552852451715,54.984235645799686,1955.543825008736
50.0,0.09099987024840092,0.4881510847138596,0.15206725998040027,3.788017956762919,0.11307253593486033,0.015304690031385904,0.32481651073786916,64.47257196497056,2017.3517999512458
51.0,0.16782366415184502,0.5175010897791165,-0.05220013965350423,-4.002785785289417,0.27735353645144034,0.024638990414705575,0.3616080176236734,6.092266622725765,1796.493977742642
52.0,0.09218570132563345,0.4093345118205245,0.05156841962840297,3.2642233426256007,0.3378254889289489,0.018218129787412336,0.36171701333802747,1.693975700821,1873.7825602994592
53.0,0.1677579695430358,0.7112087866922532,0.05591237898156032,-1.7314448026406786,0.1260213755128683,0.018537459600128682,0.42501826176516566,67.06395755450775,1889.4285255585328
54.0,0.10158193329713482,0.2555979099483714,-0.11112559010604528,4.430723699618713,0.3138664406807621,0.012438282390250108,0.37509681189870403,13.41556992305719,1853.5412976375865
55.0,0.1488319375291659,0.49348492252502946,0.3147915367294636,1.463307689485498,0.13284486041647292,0.02230033737453077,0.4272937257155375,85.11321229329737,2055.2956323378526
56.0,0.1420879159058897,0.4133078387689718,-0.0006192288539005331,-0.9545544360786401,0.10293122405315835,0.01566021098692118,0.2368995501109452,112.9426803306966,1985.0312649293348
57.0,0.18703729225756827,0.4379648620510626,0.18857992869553608,1.646506803775265,0.38456083083501813,0.022313820710246925,0.3111266915086643,35.210117393127575,1857.5746853971525
58.0,0.15932400794936524,0.5570289728820793,-0.089625653551613,-3.840168868387907,0.3406846560832517,0.015105064752931871,0.35420404605125266,100.07613471199136,1954.4035596001252
59.0,0.13344924958470133,0.3360329192372094,0.09373427339779661,0.330696860352504,0.33521101952658694,0.02547680156953893,0.2668738146009306,52.52268467028338,1924.163154223379
60.0,0.16092173351961003,0.46385297542454695,0.24482257745035407,0.08587691778650708,0.11998470458156962,0.020816507268597278,0.36646990938706747,42.99983666588751,1865.3644046699121
61.0,0.1882648898266835,0.25215980884941025,0.10032118548492241,-1.5526343021252942,0.1774579839575563,0.011396982154380383,0.30285355390719526,58.71597938387114,1913.043404272005
62.0,0.1069795879742268,0.41856765287820996,-0.027238968113572404,0.9463852694229458,0.34857545228148346,0.01622257144426824,0.3563625815373601,17.439787037533844,1857.5655147520633
63.0,0.15113599873118838,0.5204649883613773,-0.07404574509323403,-3.3242611947666436,0.24211115162851393,0.02339575699371197,0.29676646576606014,59.094853060224125,1881.459421064249
64.0,0.13084181986623541,0.6623474508969995,-0.18791118813164853,1.031344804826928,0.263949074419493,0.016959090665860023,0.31146065438112336,5.886080763532709,1796.287791883449
65.0,0.13520309724840243,0.6542406718998972,-0.16833028413714135,-1.713985425418072,0.318939674418496,0.013101404135887736,0.39524749514219387,26.66654889963304,1817.0682600195494
66.0,0.12764876771169517,0.36149867113562323,0.023805418417121915,-0.3272186550010747,0.2632238000476792,0.016831892953128688,0.2944776525201163,16.824463955719434,1856.9501916702486
67.0,0.0879580478844438,0.35780247239069535,-0.12678967509130823,-4.773504658170715,0.3543967951614774,0.014301204540831017,0.350835836668465,65.15109433227805,1919.4785192204115
68.0,0.1307154413405766,0.2361409867741313,-0.030312278871121423,-3.5235705083782176,0.2282636833601548,0.017403506126296063,0.27373205010246954,81.59658341482147,1985.1999098520262
69.0,0.07746453643353264,0.5064693115671189,0.11217283467023997,1.3597037483937147,0.43355916519861915,0.019077396607114733,0.3549686622347254,132.34431253771132,2114.1285509460304
70.0,0.18864847173991536,0.4786899159167182,0.24893345384987886,-0.9074064812933041,0.1936301807787495,0.012857775480335041,0.4085254756472223,38.94129139457473,1893.0470683521703
71.0,0.13270772175114812,0.6602224872016921,-0.095812671625647,-4.915489746161494,0.2059948397436362,0.02572926980482693,0.3952869219728286,80.53346536914972,1902.8980333731747
72.0,0.18676653930951737,0.28183313962104695,0.006803675248681529,-2.890028260595389,0.2801540834139331,0.02561669000162,0.2958077741114686,24.519802386995764,1914.369546696138
73.0,0.1403757371006508,0.34673594140056535,0.0768093096326039,-2.4562545500404536,0.2086572069838839,0.022308457018445367,0.31807971543693264,74.89197517340045,1990.3479921713379
74.0,0.15307447896009077,0.44653630875197176,0.04590108229078216,-1.585908301876684,0.3631625436556212,0.020820067929092367,0.3387199236254272,33.39648040145993,1855.7610484054849
75.0,0.18982133028254414,0.37799835891718186,0.13551400120932566,-1.6349093179809198,0.21825153343659487,0.012814820799604814,0.3655856239372116,34.77509220055112,1857.139660204576
